row;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32
0.0;-5.574228548105445;-10.0;-10.0;-5.574228548105445;-3.125043785788591;-10.0;-5.574228548105445;-3.125043785788591;-10.0;-5.574228548105445;-3.125043785788591;-10.0;-5.574228548105445;9.005024309306016;9.005024309306016;-5.574228548105445;10.0;10.0;-5.574228548105445;10.0;10.0;-5.574228548105445;10.0;10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0
1.0;-6.574228548105445;-10.0;-10.0;-6.574228548105445;-4.120019476482575;-9.000000295707565;-6.574228548105445;-4.120019476482575;-9.000000295707565;-6.574228548105445;-4.120019476482575;-9.000000295707565;-6.574228548105445;8.010048618612032;10.0;-6.574228548105445;10.0;10.0;-6.574228548105445;10.0;10.0;-6.574228548105445;10.0;10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0
2.0;-7.574228548105445;-10.0;-10.0;-7.574228548105445;-3.1200292406935284;-9.994975986401549;-7.574228548105445;-3.1200292406935284;-9.994975986401549;-7.574228548105445;-3.1200292406935284;-9.994975986401549;-7.574228548105445;9.01003885440108;9.005024309306016;-7.574228548105445;10.0;10.0;-7.574228548105445;10.0;10.0;-7.574228548105445;10.0;10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0
3.0;-8.574228548105445;-10.0;-10.0;-8.574228548105445;-4.115004931387513;-10.0;-8.574228548105445;-4.115004931387513;-10.0;-8.574228548105445;-4.115004931387513;-10.0;-8.574228548105445;8.015063163707095;8.010048618612032;-8.574228548105445;10.0;10.0;-8.574228548105445;10.0;10.0;-8.574228548105445;10.0;10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0
4.0;-9.574228548105445;-10.0;-10.0;-9.574228548105445;-5.109980622081498;-10.0;-9.574228548105445;-5.109980622081498;-10.0;-9.574228548105445;-5.109980622081498;-10.0;-9.574228548105445;7.0200874730131115;7.015072927918048;-9.574228548105445;10.0;10.0;-9.574228548105445;10.0;10.0;-9.574228548105445;10.0;10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0
5.0;-9.57406176347423;-9.999833215368785;-9.999833215368785;-9.57406176347423;-5.109813837450283;-9.999833215368785;-9.57406176347423;-5.109813837450283;-9.999833215368785;-9.57406176347423;-5.109813837450283;-9.999833215368785;-9.57406176347423;7.020254257644326;7.0152397125492625;-9.57406176347423;10.0;10.0;-9.57406176347423;10.0;10.0;-9.57406176347423;10.0;10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0
6.0;-9.573895147656769;-9.999666599551324;-9.999666599551324;-9.573895147656769;-5.109647221632822;-9.999666599551324;-9.573895147656769;-5.109647221632822;-9.999666599551324;-9.573895147656769;-5.109647221632822;-9.999666599551324;-9.573895147656769;7.020420873461787;7.015406328366724;-9.573895147656769;10.0;10.0;-9.573895147656769;10.0;10.0;-9.573895147656769;10.0;10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0
7.0;-10.0;-10.0;-10.0;-10.0;-4.109738048155333;-10.0;-10.0;-4.109738048155333;-10.0;-10.0;-4.109738048155333;-10.0;-10.0;8.020330046939277;6.020430637672739;-10.0;10.0;10.0;-10.0;10.0;10.0;-10.0;10.0;10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0
8.0;-10.0;-10.0;-10.0;-10.0;-5.104713738849318;-10.0;-10.0;-5.104713738849318;-10.0;-10.0;-5.104713738849318;-10.0;-10.0;9.019906918328106;5.025454946978755;-10.0;10.0;10.0;-10.0;10.0;10.0;-10.0;10.0;10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0
9.0;-10.0;-10.0;-10.0;-10.0;-6.099689429543302;-10.0;-10.0;-6.099689429543302;-10.0;-10.0;-6.099689429543302;-10.0;-10.0;10.0;4.030479256284771;-10.0;10.0;10.0;-10.0;10.0;10.0;-10.0;10.0;10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0
10.0;-9.999605643968996;-9.999605643968996;-9.999605643968996;-9.999605643968996;-6.099295073512298;-9.999605643968996;-9.999605643968996;-6.099295073512298;-9.999605643968996;-9.999605643968996;-6.099295073512298;-9.999605643968996;-9.999605643968996;10.0;4.030873612315775;-9.999605643968996;10.0;10.0;-9.999605643968996;10.0;10.0;-9.999605643968996;10.0;10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0
11.0;-9.999124445081902;-9.999124445081902;-9.999124445081902;-9.999124445081902;-6.098813874625205;-9.999124445081902;-9.999124445081902;-6.098813874625205;-9.999124445081902;-9.999124445081902;-6.098813874625205;-9.999124445081902;-9.999124445081902;10.0;4.031354811202868;-9.999124445081902;10.0;9.999518801112906;-9.999124445081902;10.0;9.999518801112906;-9.999124445081902;10.0;9.999518801112906;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0;-10.0
