n.evals.q.1.0.	train._.me.hebbian.synapse.best.quality.consistency	train._.me.hebbian.synapse.best.quality.consistency.min	train._.me.hebbian.synapse.best.quality.consistency.max	train._.me.freeForm.best.quality.consistency	train._.me.freeForm.best.quality.consistency.min	train._.me.freeForm.best.quality.consistency.max
3.930e+04	2.312e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
3.940e+04	4.088e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
3.950e+04	4.088e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
3.960e+04	4.088e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
3.970e+04	4.088e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
3.980e+04	4.088e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
3.990e+04	4.088e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
4.000e+04	4.088e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
4.010e+04	4.088e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
4.020e+04	4.088e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
4.030e+04	4.088e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
4.040e+04	4.088e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
4.050e+04	4.088e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
4.060e+04	4.088e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
4.070e+04	4.088e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
4.080e+04	4.088e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.090e+04	4.088e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.100e+04	2.312e+00	1.014e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.110e+04	2.312e+00	1.014e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.120e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.130e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.140e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.150e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.160e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.170e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.180e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.190e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.200e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.210e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.220e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.230e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.240e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.250e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.260e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.270e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.280e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.290e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.300e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.310e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.320e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.330e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.340e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.350e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.360e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.370e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.380e+04	2.813e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.390e+04	2.813e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.400e+04	2.813e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.410e+04	2.813e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.420e+04	2.813e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.430e+04	2.813e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.440e+04	2.813e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.450e+04	2.813e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.460e+04	2.813e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.470e+04	2.813e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.480e+04	2.813e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.490e+04	2.813e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.500e+04	2.813e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.510e+04	2.813e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.520e+04	2.813e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.530e+04	2.813e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.540e+04	2.813e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.550e+04	2.813e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.560e+04	2.813e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.570e+04	2.813e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.580e+04	2.813e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.590e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.600e+04	3.921e+00	1.172e+00	2.523e+01	4.003e-01	0.000e+00	1.607e+02
4.610e+04	3.921e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.620e+04	3.921e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.630e+04	3.921e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.640e+04	3.921e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.650e+04	3.921e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.660e+04	3.921e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.670e+04	3.921e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.680e+04	3.921e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.690e+04	3.921e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.700e+04	3.921e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.710e+04	3.921e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.720e+04	3.921e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.730e+04	3.921e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.740e+04	3.921e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.750e+04	3.921e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.760e+04	3.921e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.770e+04	3.921e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.780e+04	3.921e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.790e+04	3.921e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.800e+04	3.921e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.810e+04	3.921e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.820e+04	3.921e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.830e+04	3.921e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.840e+04	3.694e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.850e+04	3.694e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.860e+04	3.694e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.870e+04	3.694e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.880e+04	3.694e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.890e+04	3.694e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.900e+04	3.694e+00	1.172e+00	2.523e+01	1.265e-06	0.000e+00	1.607e+02
4.910e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
4.920e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
4.930e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
4.940e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
4.950e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
4.960e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
4.970e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
4.980e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
4.990e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.000e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.010e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.020e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.030e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.040e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.050e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.060e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.070e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.080e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.090e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.100e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.110e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.120e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.130e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.140e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.150e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.160e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.170e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.180e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.190e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.200e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.210e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.220e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.230e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.240e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.250e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.260e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.270e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.280e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.290e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.300e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.310e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.320e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.330e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.340e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.350e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.360e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.370e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.380e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.390e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.400e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.410e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.420e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.430e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.440e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.450e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.460e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.470e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.480e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.490e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.500e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.510e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.520e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.530e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.540e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.550e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.560e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.570e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.580e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.590e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.600e+04	3.694e+00	1.019e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.610e+04	3.694e+00	1.019e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.620e+04	3.694e+00	1.019e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.630e+04	3.694e+00	1.019e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.640e+04	3.694e+00	1.019e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.650e+04	3.694e+00	1.019e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.660e+04	3.694e+00	1.019e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.670e+04	3.694e+00	1.019e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.680e+04	3.694e+00	1.019e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.690e+04	3.694e+00	1.019e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.700e+04	3.694e+00	1.019e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.710e+04	3.694e+00	1.019e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.720e+04	3.694e+00	1.019e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.730e+04	3.694e+00	1.019e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.740e+04	3.694e+00	1.019e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.750e+04	3.694e+00	1.019e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.760e+04	3.694e+00	1.019e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.770e+04	3.694e+00	1.019e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.780e+04	3.694e+00	1.019e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.790e+04	3.694e+00	1.019e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.800e+04	3.694e+00	1.019e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.810e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.820e+04	3.694e+00	1.172e+00	2.523e+01	0.000e+00	0.000e+00	1.607e+02
5.830e+04	3.694e+00	1.172e+00	2.523e+01	1.013e+02	0.000e+00	1.607e+02
5.840e+04	3.694e+00	1.172e+00	2.523e+01	1.755e+01	0.000e+00	1.607e+02
5.850e+04	3.694e+00	1.172e+00	2.523e+01	3.908e+01	0.000e+00	1.607e+02
5.860e+04	3.694e+00	1.172e+00	2.523e+01	3.908e+01	0.000e+00	1.607e+02
5.870e+04	3.694e+00	1.172e+00	2.523e+01	3.908e+01	0.000e+00	1.607e+02
5.880e+04	3.694e+00	1.172e+00	2.523e+01	3.908e+01	0.000e+00	1.607e+02
5.890e+04	3.694e+00	1.172e+00	2.523e+01	3.908e+01	0.000e+00	1.607e+02
5.900e+04	3.694e+00	1.172e+00	2.523e+01	3.908e+01	0.000e+00	1.607e+02
5.910e+04	3.694e+00	1.172e+00	2.523e+01	1.265e+02	0.000e+00	1.668e+02
5.920e+04	3.694e+00	1.172e+00	2.523e+01	1.265e+02	0.000e+00	1.668e+02
5.930e+04	3.694e+00	1.172e+00	2.523e+01	1.265e+02	0.000e+00	1.668e+02
5.940e+04	3.694e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
5.950e+04	3.694e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
5.960e+04	3.694e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
5.970e+04	3.694e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
5.980e+04	3.694e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
5.990e+04	3.694e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.000e+04	3.694e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.010e+04	3.694e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.020e+04	3.694e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.030e+04	3.694e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.040e+04	3.694e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.050e+04	3.694e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.060e+04	3.694e+00	8.922e-01	2.523e+01	1.099e+02	0.000e+00	1.607e+02
6.070e+04	3.694e+00	8.922e-01	2.523e+01	1.099e+02	0.000e+00	1.607e+02
6.080e+04	3.694e+00	8.922e-01	2.523e+01	1.099e+02	0.000e+00	1.607e+02
6.090e+04	3.694e+00	8.922e-01	2.523e+01	1.099e+02	0.000e+00	1.607e+02
6.100e+04	3.694e+00	8.922e-01	2.523e+01	1.099e+02	0.000e+00	1.607e+02
6.110e+04	3.694e+00	8.922e-01	2.523e+01	1.099e+02	0.000e+00	1.607e+02
6.120e+04	3.694e+00	8.922e-01	2.523e+01	1.099e+02	0.000e+00	1.607e+02
6.130e+04	3.694e+00	8.922e-01	2.523e+01	1.099e+02	0.000e+00	1.607e+02
6.140e+04	3.694e+00	8.922e-01	2.523e+01	1.099e+02	0.000e+00	1.607e+02
6.150e+04	3.694e+00	8.922e-01	2.523e+01	1.099e+02	0.000e+00	1.607e+02
6.160e+04	3.694e+00	8.922e-01	2.523e+01	1.099e+02	0.000e+00	1.607e+02
6.170e+04	3.694e+00	8.922e-01	2.523e+01	1.099e+02	0.000e+00	1.607e+02
6.180e+04	3.694e+00	8.922e-01	2.523e+01	1.099e+02	0.000e+00	1.607e+02
6.190e+04	3.694e+00	8.922e-01	2.523e+01	1.099e+02	0.000e+00	1.607e+02
6.200e+04	3.694e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.210e+04	3.694e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.220e+04	3.694e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.230e+04	3.694e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.240e+04	3.694e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.250e+04	2.606e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.260e+04	2.606e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.270e+04	2.606e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.280e+04	2.606e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.290e+04	2.606e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.300e+04	2.606e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.310e+04	2.606e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.320e+04	2.606e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.330e+04	2.606e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.340e+04	2.606e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.350e+04	2.606e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.360e+04	2.606e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.370e+04	2.606e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.380e+04	2.606e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.390e+04	2.606e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.400e+04	2.606e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.410e+04	2.606e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.668e+02
6.420e+04	2.606e+00	8.922e-01	2.523e+01	1.265e+02	0.000e+00	1.607e+02
6.430e+04	2.606e+00	8.375e-01	2.523e+01	1.265e+02	0.000e+00	1.607e+02
6.440e+04	2.606e+00	8.375e-01	2.523e+01	1.265e+02	0.000e+00	1.607e+02
6.450e+04	2.606e+00	8.375e-01	2.523e+01	1.172e+02	0.000e+00	1.607e+02
6.460e+04	2.606e+00	8.375e-01	2.523e+01	1.172e+02	0.000e+00	1.607e+02
6.470e+04	2.606e+00	8.375e-01	2.523e+01	1.172e+02	0.000e+00	1.607e+02
6.480e+04	3.572e+00	8.375e-01	2.523e+01	1.172e+02	0.000e+00	1.607e+02
6.490e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.500e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.510e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.520e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.530e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.540e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.550e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.560e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.570e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.580e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.590e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.600e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.610e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.620e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.630e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.640e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.650e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.660e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.670e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.680e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.690e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.700e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.710e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.720e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.730e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.740e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
