x	y	progress.rate.q.0.05.0.00.quality.maturePerformance	progress.rate.q.0.05.0.00.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	progress.rate.q.0.05.0.10.quality.maturePerformance	progress.rate.q.0.05.0.10.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	progress.rate.q.0.05.0.25.quality.maturePerformance	progress.rate.q.0.05.0.25.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	progress.rate.q.0.05.0.50.quality.maturePerformance	progress.rate.q.0.05.0.50.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	progress.rate.q.0.05.1.00.quality.maturePerformance	progress.rate.q.0.05.1.00.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.
0	0	1.000e-02	-1.120e-11	2.500e-01	-8.669e-09	2.900e-01	4.709e-05	3.500e-01	-2.082e-06	3.600e-01	-8.115e-08
0	1	nan	nan	9.000e-02	-5.507e-05	1.400e-01	-6.644e-06	3.600e-01	-7.722e-06	3.700e-01	3.037e-04
0	2	nan	nan	-9.000e-02	-1.497e-06	1.200e-01	2.280e-06	3.300e-01	8.490e-03	4.200e-01	3.882e-02
0	3	nan	nan	nan	nan	1.000e-01	-2.331e-07	3.600e-01	5.364e-03	4.200e-01	1.979e-02
0	4	nan	nan	2.000e-02	2.265e-07	1.700e-01	-1.076e-08	1.700e-01	-1.076e-08	4.100e-01	7.167e-02
0	5	nan	nan	nan	nan	1.500e-01	-1.510e-04	1.900e-01	-7.409e-06	2.400e-01	1.715e-03
0	6	nan	nan	-2.000e-02	-2.590e-08	1.400e-01	3.317e-03	1.900e-01	1.068e-06	4.100e-01	1.203e-01
0	7	nan	nan	-2.776e-18	-7.227e-08	1.200e-01	-1.934e-02	3.500e-01	-5.249e-03	3.900e-01	3.250e-01
0	8	nan	nan	-6.000e-02	5.072e-06	1.500e-01	-3.757e-06	2.100e-01	1.644e-09	4.000e-01	4.417e-06
0	9	4.500e-01	5.000e-01	4.500e-01	5.000e-01	4.500e-01	5.000e-01	7.000e-01	4.804e-01	7.500e-01	4.804e-01
