x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	nan	nan	nan	nan	5.667e-01	2.050e-03	5.667e-01	2.050e-03	6.458e-01	1.027e-02
0	1	nan	nan	2.250e-01	5.489e-05	4.792e-01	1.243e-02	4.792e-01	1.243e-02	6.458e-01	3.422e-02
0	2	nan	nan	nan	nan	4.792e-01	1.697e-02	4.792e-01	1.697e-02	6.458e-01	8.130e-02
0	3	nan	nan	nan	nan	4.792e-01	2.063e-02	4.792e-01	2.063e-02	6.500e-01	9.782e-02
0	4	nan	nan	nan	nan	5.000e-01	3.799e-02	5.000e-01	3.799e-02	6.458e-01	1.430e-01
0	5	nan	nan	nan	nan	4.125e-01	1.746e-02	4.792e-01	1.970e-02	6.458e-01	1.548e-01
0	6	nan	nan	nan	nan	4.792e-01	2.528e-02	5.458e-01	6.070e-02	6.458e-01	2.010e-01
0	7	nan	nan	nan	nan	4.792e-01	5.895e-02	4.792e-01	5.895e-02	6.458e-01	2.217e-01
0	8	nan	nan	nan	nan	6.042e-01	8.879e-02	6.042e-01	8.879e-02	6.458e-01	2.466e-01
0	9	1.042e-01	1.249e-01	5.292e-01	9.322e-02	6.458e-01	3.145e-01	6.458e-01	3.145e-01	6.667e-01	2.660e-01
1	0	nan	nan	nan	nan	nan	nan	nan	nan	6.667e-01	2.136e-02
1	1	nan	nan	nan	nan	nan	nan	nan	nan	6.667e-01	4.175e-02
1	2	nan	nan	nan	nan	nan	nan	nan	nan	6.458e-01	8.034e-02
1	3	nan	nan	nan	nan	nan	nan	nan	nan	6.667e-01	9.051e-02
1	4	nan	nan	nan	nan	nan	nan	nan	nan	6.042e-01	1.083e-01
1	5	nan	nan	nan	nan	nan	nan	nan	nan	6.667e-01	1.265e-01
1	6	nan	nan	nan	nan	nan	nan	nan	nan	6.667e-01	1.345e-01
1	7	nan	nan	nan	nan	nan	nan	nan	nan	3.208e-01	1.762e-01
1	8	nan	nan	nan	nan	nan	nan	4.792e-01	3.144e-02	5.667e-01	2.406e-01
1	9	1.958e-01	1.176e-03	6.458e-01	3.254e-01	6.458e-01	3.254e-01	6.458e-01	3.254e-01	6.667e-01	3.722e-01
2	0	nan	nan	nan	nan	nan	nan	nan	nan	6.458e-01	1.883e-02
2	1	nan	nan	nan	nan	nan	nan	nan	nan	1.458e-01	-2.348e-05
2	2	nan	nan	nan	nan	nan	nan	nan	nan	6.667e-01	7.704e-02
2	3	nan	nan	nan	nan	nan	nan	nan	nan	6.458e-01	8.295e-02
2	4	nan	nan	nan	nan	nan	nan	nan	nan	3.958e-01	1.053e-01
2	5	nan	nan	nan	nan	nan	nan	nan	nan	6.667e-01	1.570e-01
2	6	nan	nan	nan	nan	nan	nan	nan	nan	6.458e-01	1.925e-01
2	7	nan	nan	nan	nan	nan	nan	nan	nan	4.792e-01	1.826e-01
2	8	nan	nan	nan	nan	nan	nan	nan	nan	6.458e-01	2.270e-01
2	9	2.917e-01	2.345e-01	6.458e-01	3.689e-01	6.458e-01	3.689e-01	6.458e-01	3.689e-01	6.667e-01	3.920e-01
3	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	4	nan	nan	nan	nan	nan	nan	nan	nan	6.667e-01	1.284e-01
3	5	nan	nan	nan	nan	nan	nan	nan	nan	4.583e-01	1.096e-01
3	6	nan	nan	nan	nan	nan	nan	nan	nan	6.458e-01	1.919e-01
3	7	nan	nan	nan	nan	nan	nan	nan	nan	3.333e-01	1.181e-01
3	8	nan	nan	nan	nan	nan	nan	nan	nan	6.667e-01	2.062e-01
3	9	nan	nan	6.458e-01	5.163e-01	6.458e-01	5.163e-01	6.458e-01	5.163e-01	6.667e-01	4.753e-01
4	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	9	nan	nan	6.458e-01	5.838e-01	6.458e-01	5.838e-01	6.458e-01	5.838e-01	6.792e-01	5.960e-01
5	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	9	nan	nan	6.458e-01	6.248e-01	6.458e-01	6.248e-01	6.458e-01	6.248e-01	6.750e-01	5.804e-01
6	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
