x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	nan	nan	3.542e-01	3.515e-06	4.792e-01	2.710e-03	6.458e-01	2.668e-02	6.458e-01	2.668e-02
0	1	nan	nan	1.458e-01	-2.321e-06	4.833e-01	2.486e-02	5.833e-01	3.044e-02	6.458e-01	4.630e-02
0	2	nan	nan	3.750e-01	-1.987e-03	3.750e-01	-1.987e-03	6.458e-01	6.225e-02	6.458e-01	6.225e-02
0	3	nan	nan	2.833e-01	2.702e-02	4.792e-01	2.361e-02	6.458e-01	1.052e-01	6.458e-01	1.052e-01
0	4	nan	nan	2.708e-01	3.002e-04	4.792e-01	6.269e-02	6.458e-01	1.170e-01	6.625e-01	4.911e-02
0	5	nan	nan	2.917e-01	-1.023e-04	4.792e-01	6.026e-02	5.792e-01	1.444e-01	6.458e-01	1.587e-01
0	6	nan	nan	2.708e-01	-1.345e-02	4.792e-01	6.499e-02	6.458e-01	1.749e-01	6.458e-01	1.749e-01
0	7	nan	nan	1.458e-01	7.188e-03	4.792e-01	2.939e-02	5.208e-01	5.653e-02	6.458e-01	2.272e-01
0	8	nan	nan	4.792e-01	1.067e-01	4.792e-01	1.067e-01	6.250e-01	2.226e-01	6.458e-01	2.419e-01
0	9	1.667e-01	-1.098e-02	6.458e-01	2.953e-01	6.458e-01	2.953e-01	6.458e-01	2.953e-01	6.542e-01	3.553e-01
1	0	nan	nan	nan	nan	nan	nan	3.000e-01	-6.600e-04	4.792e-01	2.547e-03
1	1	nan	nan	nan	nan	nan	nan	1.458e-01	-1.630e-06	4.792e-01	8.925e-03
1	2	nan	nan	nan	nan	nan	nan	2.875e-01	-1.168e-03	4.792e-01	1.288e-02
1	3	nan	nan	nan	nan	nan	nan	2.917e-01	9.626e-03	5.000e-01	7.779e-02
1	4	nan	nan	nan	nan	nan	nan	2.917e-01	1.283e-02	6.458e-01	1.308e-01
1	5	nan	nan	nan	nan	nan	nan	6.375e-01	1.449e-01	6.458e-01	1.585e-01
1	6	nan	nan	nan	nan	nan	nan	6.458e-01	1.547e-01	6.458e-01	1.547e-01
1	7	nan	nan	nan	nan	nan	nan	6.458e-01	1.980e-01	6.458e-01	1.980e-01
1	8	nan	nan	nan	nan	nan	nan	6.458e-01	2.682e-01	6.458e-01	2.682e-01
1	9	2.292e-01	1.108e-01	6.458e-01	4.050e-01	6.792e-01	3.726e-01	6.833e-01	4.084e-01	6.833e-01	4.084e-01
2	0	nan	nan	nan	nan	nan	nan	nan	nan	2.125e-01	2.278e-03
2	1	nan	nan	nan	nan	nan	nan	nan	nan	2.917e-01	4.759e-03
2	2	nan	nan	nan	nan	nan	nan	nan	nan	4.083e-01	1.424e-02
2	3	nan	nan	nan	nan	nan	nan	nan	nan	4.792e-01	1.758e-02
2	4	nan	nan	nan	nan	nan	nan	1.458e-01	1.531e-03	4.792e-01	3.416e-02
2	5	nan	nan	nan	nan	nan	nan	nan	nan	3.542e-01	4.078e-03
2	6	nan	nan	nan	nan	nan	nan	1.458e-01	3.583e-03	4.792e-01	7.228e-02
2	7	nan	nan	nan	nan	nan	nan	nan	nan	4.792e-01	1.095e-01
2	8	nan	nan	nan	nan	nan	nan	1.458e-01	6.899e-06	3.333e-01	4.506e-02
2	9	2.917e-01	1.833e-01	6.458e-01	4.783e-01	6.667e-01	2.639e-01	6.875e-01	4.103e-01	6.875e-01	4.103e-01
3	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	9	3.542e-01	3.084e-01	6.458e-01	5.474e-01	6.458e-01	5.474e-01	6.875e-01	4.114e-01	6.875e-01	4.114e-01
4	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	9	nan	nan	6.458e-01	6.218e-01	6.458e-01	6.218e-01	6.875e-01	4.566e-01	6.875e-01	4.566e-01
5	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	9	nan	nan	6.458e-01	6.199e-01	6.458e-01	6.199e-01	6.458e-01	6.199e-01	6.458e-01	6.199e-01
6	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	9	nan	nan	6.458e-01	6.236e-01	6.458e-01	6.236e-01	6.458e-01	6.236e-01	6.458e-01	6.236e-01
7	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
