x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	nan	nan	nan	nan	nan	nan	2.917e-01	7.845e-03	6.667e-01	1.254e-02
0	1	nan	nan	nan	nan	nan	nan	5.708e-01	4.289e-02	6.667e-01	2.966e-02
0	2	nan	nan	nan	nan	nan	nan	6.458e-01	4.853e-02	6.667e-01	6.342e-02
0	3	nan	nan	nan	nan	nan	nan	5.625e-01	7.477e-02	6.667e-01	8.781e-02
0	4	nan	nan	nan	nan	nan	nan	6.667e-01	9.179e-02	6.667e-01	9.179e-02
0	5	nan	nan	nan	nan	nan	nan	6.417e-01	1.280e-01	6.500e-01	1.086e-01
0	6	nan	nan	nan	nan	nan	nan	6.042e-01	1.961e-01	6.667e-01	1.469e-01
0	7	nan	nan	nan	nan	nan	nan	6.250e-01	1.483e-01	6.458e-01	2.274e-01
0	8	nan	nan	nan	nan	nan	nan	4.583e-01	1.001e-01	6.667e-01	2.002e-01
0	9	1.458e-01	-8.800e-05	4.583e-01	2.429e-01	6.667e-01	2.884e-01	6.667e-01	2.884e-01	6.667e-01	2.884e-01
1	0	nan	nan	nan	nan	nan	nan	2.500e-01	4.053e-03	6.458e-01	1.511e-02
1	1	nan	nan	nan	nan	nan	nan	2.750e-01	7.967e-03	6.667e-01	3.444e-02
1	2	nan	nan	nan	nan	nan	nan	1.875e-01	1.108e-02	6.667e-01	6.025e-02
1	3	nan	nan	nan	nan	nan	nan	6.458e-01	9.755e-02	6.458e-01	9.755e-02
1	4	nan	nan	nan	nan	nan	nan	5.417e-01	6.817e-02	6.458e-01	1.371e-01
1	5	nan	nan	nan	nan	nan	nan	4.792e-01	5.194e-02	6.667e-01	1.433e-01
1	6	nan	nan	nan	nan	nan	nan	6.250e-01	1.826e-01	6.667e-01	1.589e-01
1	7	nan	nan	nan	nan	nan	nan	6.083e-01	1.501e-01	6.667e-01	1.705e-01
1	8	nan	nan	nan	nan	nan	nan	6.458e-01	2.462e-01	6.667e-01	2.251e-01
