x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	nan	nan	nan	nan	nan	nan	2.083e-01	-2.968e-09	3.333e-01	7.726e-03
0	1	nan	nan	nan	nan	nan	nan	1.667e-01	-5.531e-06	3.750e-01	1.245e-02
0	2	nan	nan	-1.583e-01	-4.618e-03	1.667e-01	-2.223e-02	3.125e-01	-3.360e-03	6.042e-01	4.201e-02
0	3	nan	nan	-2.083e-02	-3.172e-03	3.958e-01	2.812e-02	4.167e-01	6.295e-02	6.042e-01	4.895e-02
0	4	nan	nan	1.458e-01	6.125e-04	4.500e-01	3.161e-02	6.042e-01	6.003e-02	6.042e-01	6.003e-02
0	5	nan	nan	2.083e-02	-2.803e-05	3.750e-01	5.524e-02	5.667e-01	7.114e-02	6.042e-01	7.995e-02
0	6	nan	nan	2.500e-01	1.124e-02	3.750e-01	2.122e-02	6.042e-01	8.425e-02	6.042e-01	8.425e-02
0	7	nan	nan	3.125e-01	1.022e-02	3.958e-01	-1.852e-03	6.042e-01	7.502e-02	6.042e-01	7.502e-02
0	8	nan	nan	2.708e-01	2.218e-02	3.958e-01	5.143e-02	5.208e-01	8.478e-02	6.042e-01	9.208e-02
0	9	1.667e-01	9.550e-02	4.083e-01	2.135e-01	4.500e-01	8.801e-02	6.042e-01	1.125e-01	6.458e-01	2.039e-01
1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan	nan	nan	nan	-1.083e-01	-9.039e-03
1	3	nan	nan	nan	nan	nan	nan	nan	nan	2.667e-01	3.731e-02
1	4	nan	nan	nan	nan	nan	nan	nan	nan	-1.458e-01	-4.893e-03
1	5	nan	nan	nan	nan	nan	nan	nan	nan	1.458e-01	9.229e-02
1	6	nan	nan	nan	nan	nan	nan	6.042e-01	1.095e-01	6.042e-01	1.095e-01
1	7	nan	nan	nan	nan	4.375e-01	1.097e-01	6.000e-01	1.037e-01	6.042e-01	1.157e-01
1	8	nan	nan	nan	nan	3.750e-01	1.046e-01	6.042e-01	1.278e-01	6.042e-01	1.278e-01
1	9	1.792e-01	1.417e-01	3.958e-01	2.660e-01	6.042e-01	2.576e-01	6.042e-01	2.576e-01	6.458e-01	2.852e-01
2	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
