x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	nan	nan	nan	nan	3.333e-01	-5.547e-07	5.417e-01	2.920e-03	5.417e-01	2.920e-03
0	1	nan	nan	nan	nan	5.417e-01	8.820e-03	5.417e-01	8.820e-03	6.875e-01	2.495e-02
0	2	nan	nan	nan	nan	5.417e-01	2.706e-02	6.250e-01	2.534e-02	6.708e-01	2.269e-02
0	3	nan	nan	nan	nan	4.583e-01	3.141e-02	6.042e-01	3.730e-02	6.042e-01	3.730e-02
0	4	nan	nan	nan	nan	5.417e-01	2.094e-02	5.417e-01	2.094e-02	5.417e-01	2.094e-02
0	5	nan	nan	nan	nan	3.333e-01	3.295e-03	5.417e-01	5.368e-02	5.667e-01	3.304e-02
0	6	nan	nan	nan	nan	5.417e-01	6.151e-02	5.417e-01	6.151e-02	5.417e-01	6.151e-02
0	7	nan	nan	nan	nan	5.583e-01	3.136e-02	6.875e-01	8.342e-02	6.875e-01	8.342e-02
0	8	nan	nan	nan	nan	5.708e-01	3.809e-02	6.708e-01	8.964e-02	6.708e-01	8.964e-02
0	9	2.625e-01	-6.661e-04	4.167e-01	2.567e-01	6.750e-01	2.781e-01	7.083e-01	2.999e-01	7.083e-01	2.999e-01
1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan	nan	nan	nan	5.417e-01	6.708e-02
1	7	nan	nan	nan	nan	5.417e-01	7.769e-02	5.417e-01	7.769e-02	5.417e-01	7.769e-02
