row;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32
0.0;-0.017040408050573195;0.010303159656003362;0.017792514200756292;4.098836169966584E-4;-0.008817179405464226;0.015673546213387065;0.009053274186786885;-0.009583816272221752;-0.0017642129249132756;0.015745535893811117;-0.013395093683158343;-0.0010329426898062141;0.0016382288829676697;-0.010494327135109591;0.006186439841865274;0.0072367468989677705;0.003559203305655713;0.016298147107620935;-0.001537414886811271;0.002003142190840919;0.010429453887124181;-0.01971991663596417;0.01986162127582519;-0.0038629065538714757;-0.0055283094671116344;-0.013878782505108992;0.009719031871130573;-0.006130549729316393;0.007848245711965861;-0.019983428892915794;-0.013444773912251535;0.008439570615680361;0.013445897085245472
1.0;-0.014110519195343998;0.0043245820956718094;0.01181393664042474;0.005782060063940104;-0.004682861679133872;0.019807863939717417;0.006391499367142386;0.007806440367455281;0.015626043714763758;0.033126973267147586;-0.014440927006908083;-0.002078776013555954;-0.005738631282550513;-0.012282039996900904;0.0043987269800739625;0.0062682172307425964;-0.0023956766615461852;0.010343267140419037;1.6146050326673752E-4;0.016797144490532608;0.025223456186815874;-0.01679710558430431;0.022846319497273285;-8.782083324233784E-4;-0.005900797326228667;-0.02283438490723229;0.0010809238920419621;-0.01454818945816636;-4.891894551427647E-4;-0.028519761753167974;-0.022133583183928142;-2.603189444221835E-4;0.00456751033510374
2.0;-0.011361710896001714;-0.001602268729058655;0.005887085815694275;0.011135434734299387;-5.575809209790762E-4;0.023933144697872215;0.0039852782865354205;0.02528585295009337;0.033105456297401845;0.050708032277818595;-0.015571700042847268;-0.0032095490494951397;-0.01314133218170126;-0.014091576750784414;0.002589190226190453;0.005394023382225432;-0.008430910989578821;0.0043080328123864;0.0019044987625040759;0.032063248438250716;0.04048956013453398;-0.013869713961213745;0.025812176132459216;0.0020876483027625534;-0.006275216667246214;-0.03166927793678453;-0.007582358855711947;-0.023274678297208015;-0.008668378064362882;-0.03708870878330981;-0.030733933849324636;-0.009190430864817328;-0.0043372351175345915
3.0;-0.008790681134221387;-0.007478336059321837;1.1018485431093551E-5;0.0164700039214038;0.0035586610874097325;0.028049386706261024;0.0018337595228646803;0.042854124437032126;0.050673727784340594;0.06849210348560623;-0.01678885548614611;-0.004426704492793984;-0.020569753188350734;-0.015922835521489636;7.579314554852306E-4;0.004616367766990624;-0.014548375673537159;-0.0018094318715719381;0.0036930164098879985;0.047815527639161116;0.05624183933544438;-0.01093780636914521;0.028759456915190287;0.005034929085493625;-0.00665652048153356;-0.040389255670885985;-0.0162743747587826;-0.032312450461980294;-0.016690298842481313;-0.04569369161393452;-0.03924732705837132;-0.018361032867444588;-0.013271499771353834
4.0;-0.006394108409056228;-0.013304568701578107;-0.005815214156825177;0.021785764234119723;0.007665862716103251;0.03215658833495454;-6.460999337267576E-5;0.060510713003383634;0.0683303163506921;0.0864824564347946;-0.018093784539452734;-0.005731633546100606;-0.028023773504288037;-0.017775714288417732;-0.0010949473114428643;0.003937479321294377;-0.020749969300286233;-0.008011025498321011;0.005528283566268067;0.06406755970173188;0.07249387139801514;-0.008001446549965447;0.031688424039364976;0.007963896209668316;-0.007050344243698005;-0.04900067632005683;-0.024999159365066637;-0.041663417954206736;-0.02455662038583426;-0.05433860751365117;-0.04767578292644966;-0.02778250230454353;-0.02223892058259347
5.0;-0.0037029347069149985;-0.010613394999436879;-0.0031240404546839474;0.027599225989774368;0.013479324471757896;0.037970050090609185;-0.0034613549737336083;0.0571139680230227;0.06493357137033116;0.10419668113602293;-3.7955983822440115E-4;0.011982591155127727;-0.03575959639839557;-0.025511537182525267;-0.008830770205550398;0.0028637673006778434;-0.021823681320902767;-0.009084737518937545;0.006981332149722361;0.06552060828518617;0.07394691998146943;-0.0051800280834353885;0.03450984250589503;0.010785314676198374;-0.007335046826915141;-0.057732618576317694;-0.03301415268042322;-0.04913032230477278;-0.03256300768215487;-0.0632464266522922;-0.05640204207263044;-0.03514173200576594;-0.030500122185395117
6.0;-0.0011100598739981742;-0.008020520166520054;-5.311656217671231E-4;0.033525344649769265;0.01940544313175279;0.04389616875060408;-0.006789594387069553;0.05378572860968676;0.06160533195699522;0.12245211875010799;0.017875877775860655;0.030238028769212784;-0.0436526321716165;-0.0334045729557462;-0.01672380597877133;0.0017623002139800347;-0.022925148407600578;-0.010186204605635353;0.008427613962441271;0.06696689009790509;0.07539320179418835;-0.0023713369072827424;0.037318533682047676;0.01359400585235102;-0.007586252680949806;-0.0663740832827276;-0.04086129466887335;-0.05665462350192176;-0.04010997464939657;-0.07232123165109387;-0.06513090844707317;-0.04244026698390724;-0.038667150128964906
7.0;0.001192686698382764;-0.013819950811324054;0.0017715809506138151;0.039315570504702385;0.02374069395495845;0.0496863946055372;-0.009319158381183482;0.0712221101108674;0.05907576796288129;0.14089975484372358;0.01637637312846831;0.04868566486282838;-0.05125321550535915;-0.035381232089391895;-0.02432438931251397;0.0010276161811203187;-0.029079215879835134;-0.01092088863849507;0.010077641936614461;0.08123871288368663;0.07704322976836153;5.370000745384684E-4;0.04036276911180163;0.01650234283417223;-0.007876335405777856;-0.07484725516087329;-0.04890974001428513;-0.06517184938647987;-0.04753208126491248;-0.08106901664386404;-0.0735371986465237;-0.05082718614788968;-0.04740772578701031
8.0;0.0034118575082969956;-0.019595507543511647;-0.004003975781573777;0.044508238936446134;0.02778873216332114;0.05373443281389989;-0.010894798003826684;0.0889912906044334;0.07684494845644729;0.15874866737608223;0.015131627472402034;0.047440919206762105;-0.0586130394406318;-0.03715455693667004;-0.02609771415979211;5.214690979434366E-4;-0.03542794896874436;-0.017269621727404302;0.011987555568054321;0.0982887167394384;0.09409323362411331;0.003490773984384927;0.043220105633454874;0.019359679355825474;-0.008340077285899269;-0.08338986111295657;-0.057839919472646384;-0.07495856896457896;-0.055563373001097274;-0.08965082386451347;-0.0818524898053278;-0.06068277535237251;-0.056519419549220344
9.0;0.00546336102634918;-0.0253231691185819;-0.009731637356644032;0.04968208312690781;0.03182772260597756;0.057773423256556315;-0.012223354662151173;0.10684667181162;0.0947003296636339;0.17680486653183183;0.013798680625489676;0.04610797235984975;-0.06599878322569581;-0.0389497724939;-0.02789292971702207;1.2020820604570037E-4;-0.04186602312540806;-0.023707695884068;0.013947129050228688;0.11586958504803911;0.11167410193271403;0.006448690881489148;0.04606040051456585;0.02219997423693645;-0.008840371468110024;-0.09184642171689991;-0.06681983656027357;-0.08506623478522676;-0.06345672937451034;-0.09829026971739194;-0.09009510445876565;-0.07081946155599037;-0.06567941494784207
