x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	nan	nan	2.708e-01	-1.011e-09	2.708e-01	-1.011e-09	2.708e-01	-1.011e-09	2.708e-01	-1.011e-09
0	1	nan	nan	2.417e-01	-1.894e-07	2.708e-01	-1.675e-07	2.708e-01	-1.675e-07	2.708e-01	-1.675e-07
0	2	nan	nan	2.333e-01	-3.745e-07	2.708e-01	-1.124e-07	2.708e-01	-1.124e-07	2.708e-01	-1.124e-07
0	3	nan	nan	1.667e-01	-3.969e-07	2.708e-01	-5.715e-07	2.708e-01	-5.715e-07	2.708e-01	-5.715e-07
0	4	nan	nan	2.708e-01	-2.916e-06	2.708e-01	-2.916e-06	2.708e-01	-2.916e-06	2.708e-01	-2.916e-06
0	5	nan	nan	2.708e-01	-6.884e-06	2.708e-01	-6.884e-06	2.708e-01	-6.884e-06	2.708e-01	-6.884e-06
0	6	nan	nan	2.708e-01	-7.573e-06	2.708e-01	-7.573e-06	2.708e-01	-7.573e-06	2.708e-01	-7.573e-06
0	7	nan	nan	2.708e-01	-1.777e-05	2.708e-01	-1.777e-05	2.708e-01	-1.777e-05	2.708e-01	-1.777e-05
0	8	nan	nan	2.667e-01	-3.031e-05	2.708e-01	-2.072e-05	2.708e-01	-2.072e-05	2.708e-01	-2.072e-05
0	9	2.708e-01	6.087e-02	2.708e-01	6.087e-02	2.708e-01	6.087e-02	2.708e-01	6.087e-02	2.917e-01	1.273e-02
1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	9	2.708e-01	1.062e-01	2.708e-01	1.062e-01	2.708e-01	1.062e-01	2.708e-01	1.062e-01	2.708e-01	1.062e-01
2	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
