x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	nan	nan	2.458e-01	-2.250e-10	2.708e-01	-2.818e-09	2.708e-01	-2.818e-09	2.708e-01	-2.818e-09
0	1	nan	nan	2.458e-01	-4.801e-08	2.708e-01	-6.446e-09	2.708e-01	-6.446e-09	2.708e-01	-6.446e-09
0	2	nan	nan	2.375e-01	-6.504e-08	2.708e-01	-2.598e-07	2.708e-01	-2.598e-07	2.708e-01	-2.598e-07
0	3	nan	nan	2.708e-01	-8.443e-07	2.708e-01	-8.443e-07	2.708e-01	-8.443e-07	2.708e-01	-8.443e-07
0	4	nan	nan	2.708e-01	-2.909e-06	2.708e-01	-2.909e-06	2.708e-01	-2.909e-06	2.708e-01	-2.909e-06
0	5	nan	nan	2.708e-01	-6.392e-06	2.708e-01	-6.392e-06	2.708e-01	-6.392e-06	2.708e-01	-6.392e-06
0	6	nan	nan	2.708e-01	-5.583e-06	2.708e-01	-5.583e-06	2.708e-01	-5.583e-06	2.708e-01	-5.583e-06
0	7	nan	nan	2.708e-01	-1.799e-05	2.708e-01	-1.799e-05	2.708e-01	-1.799e-05	2.708e-01	-1.799e-05
0	8	nan	nan	2.708e-01	-2.024e-05	2.708e-01	-2.024e-05	2.708e-01	-2.024e-05	2.708e-01	-2.024e-05
0	9	2.708e-01	-4.690e-03	2.708e-01	-4.690e-03	2.708e-01	-4.690e-03	2.708e-01	-4.690e-03	2.708e-01	-4.690e-03
1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
