x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	nan	nan	3.208e-01	8.123e-04	4.583e-01	2.922e-03	4.583e-01	2.922e-03	4.583e-01	2.922e-03
0	1	nan	nan	4.583e-01	1.006e-02	4.583e-01	1.006e-02	4.792e-01	2.222e-03	4.792e-01	2.222e-03
0	2	1.458e-01	-2.162e-07	4.583e-01	1.469e-02	4.583e-01	1.469e-02	4.583e-01	1.469e-02	4.583e-01	1.469e-02
0	3	nan	nan	4.583e-01	2.264e-02	4.583e-01	2.264e-02	4.583e-01	2.264e-02	4.583e-01	2.264e-02
0	4	nan	nan	4.583e-01	2.400e-02	4.583e-01	2.400e-02	4.583e-01	2.400e-02	4.583e-01	2.400e-02
0	5	nan	nan	4.583e-01	3.857e-02	4.583e-01	3.857e-02	4.583e-01	3.857e-02	4.583e-01	3.857e-02
0	6	nan	nan	4.583e-01	4.803e-02	4.583e-01	4.803e-02	4.583e-01	4.803e-02	4.583e-01	4.803e-02
0	7	nan	nan	4.583e-01	5.315e-02	4.583e-01	5.315e-02	4.583e-01	5.315e-02	4.583e-01	5.315e-02
0	8	nan	nan	4.667e-01	1.150e-02	4.667e-01	1.150e-02	4.667e-01	1.150e-02	4.667e-01	1.150e-02
0	9	2.708e-01	-4.751e-02	4.583e-01	6.309e-02	4.583e-01	6.309e-02	4.583e-01	6.309e-02	4.625e-01	2.926e-02
1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
