x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	nan	nan	4.583e-01	1.704e-03	4.583e-01	1.704e-03	4.583e-01	1.704e-03	4.583e-01	1.704e-03
0	1	nan	nan	4.583e-01	7.444e-03	4.583e-01	7.444e-03	4.583e-01	7.444e-03	4.583e-01	7.444e-03
0	2	nan	nan	4.583e-01	1.931e-02	4.583e-01	1.931e-02	4.583e-01	1.931e-02	4.583e-01	1.931e-02
0	3	nan	nan	4.583e-01	2.715e-02	4.583e-01	2.715e-02	4.583e-01	2.715e-02	5.083e-01	2.283e-02
0	4	nan	nan	4.583e-01	2.302e-02	4.583e-01	2.302e-02	4.583e-01	2.302e-02	4.583e-01	7.142e-02
0	5	nan	nan	4.583e-01	3.342e-02	4.583e-01	3.342e-02	4.583e-01	3.342e-02	4.583e-01	3.342e-02
0	6	nan	nan	4.583e-01	4.672e-02	4.583e-01	4.672e-02	4.583e-01	4.672e-02	5.042e-01	3.553e-02
0	7	nan	nan	4.583e-01	5.261e-02	4.583e-01	5.261e-02	4.583e-01	5.261e-02	4.583e-01	5.261e-02
0	8	nan	nan	4.583e-01	6.146e-02	4.583e-01	6.146e-02	4.583e-01	6.146e-02	4.583e-01	6.146e-02
0	9	2.708e-01	-9.003e-02	4.583e-01	7.881e-02	4.583e-01	7.881e-02	4.583e-01	7.881e-02	4.583e-01	7.881e-02
1	0	nan	nan	nan	nan	nan	nan	1.458e-01	5.411e-06	1.458e-01	5.411e-06
1	1	nan	nan	nan	nan	nan	nan	1.458e-01	1.889e-03	1.458e-01	1.889e-03
1	2	nan	nan	nan	nan	nan	nan	1.458e-01	-1.994e-07	1.458e-01	-1.994e-07
1	3	nan	nan	nan	nan	1.458e-01	1.908e-05	1.458e-01	1.908e-05	1.458e-01	1.908e-05
1	4	nan	nan	1.458e-01	8.284e-03	1.458e-01	8.284e-03	1.458e-01	8.284e-03	1.458e-01	8.284e-03
1	5	nan	nan	1.458e-01	2.724e-06	2.625e-01	3.035e-03	2.625e-01	3.035e-03	2.625e-01	3.035e-03
1	6	nan	nan	nan	nan	1.458e-01	1.676e-04	1.458e-01	1.676e-04	1.542e-01	1.441e-02
1	7	nan	nan	nan	nan	1.458e-01	1.113e-05	2.083e-01	3.004e-02	2.083e-01	3.004e-02
1	8	nan	nan	4.583e-01	5.935e-02	4.583e-01	5.935e-02	4.583e-01	5.935e-02	5.333e-01	1.628e-01
1	9	2.708e-01	1.744e-01	4.583e-01	8.951e-02	4.625e-01	6.877e-02	4.625e-01	6.877e-02	5.208e-01	5.953e-02
2	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	9	2.708e-01	2.500e-01	4.583e-01	2.133e-01	4.583e-01	2.133e-01	4.583e-01	2.133e-01	5.333e-01	3.087e-01
3	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	9	4.583e-01	2.140e-01	4.583e-01	2.140e-01	4.625e-01	1.399e-01	4.625e-01	1.399e-01	5.583e-01	1.579e-01
4	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	9	4.583e-01	3.750e-01	4.583e-01	3.750e-01	4.583e-01	3.750e-01	5.208e-01	4.817e-01	5.833e-01	4.213e-01
5	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	9	4.583e-01	3.750e-01	4.583e-01	3.750e-01	4.583e-01	3.750e-01	4.583e-01	3.750e-01	5.333e-01	3.272e-01
6	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	9	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	9	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	9	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
