x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	nan	nan	4.583e-01	9.325e-04	4.583e-01	9.325e-04	5.000e-01	6.134e-03	5.208e-01	3.588e-03
0	1	nan	nan	4.583e-01	9.161e-03	5.000e-01	1.029e-02	5.208e-01	1.110e-02	5.208e-01	1.110e-02
0	2	nan	nan	4.583e-01	1.774e-02	5.000e-01	1.424e-02	5.208e-01	1.819e-02	5.208e-01	1.819e-02
0	3	nan	nan	4.583e-01	2.066e-02	4.583e-01	2.066e-02	5.250e-01	2.133e-02	5.250e-01	2.133e-02
0	4	nan	nan	4.583e-01	2.733e-02	4.792e-01	2.707e-02	5.208e-01	2.595e-02	5.208e-01	2.595e-02
0	5	1.458e-01	-2.933e-03	4.583e-01	3.668e-02	5.208e-01	3.553e-02	5.208e-01	3.553e-02	5.583e-01	7.057e-02
0	6	nan	nan	4.792e-01	4.435e-02	4.792e-01	4.435e-02	5.208e-01	3.730e-02	5.417e-01	3.920e-02
0	7	nan	nan	5.208e-01	5.137e-02	5.208e-01	5.137e-02	5.208e-01	5.137e-02	5.208e-01	5.137e-02
0	8	nan	nan	4.583e-01	6.882e-02	4.583e-01	6.882e-02	5.208e-01	5.043e-02	5.208e-01	5.043e-02
0	9	2.708e-01	1.289e-01	4.583e-01	-5.218e-02	4.792e-01	6.403e-02	5.208e-01	6.319e-02	5.208e-01	6.319e-02
1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan	nan	nan	nan	5.208e-01	8.759e-02
1	6	nan	nan	nan	nan	nan	nan	nan	nan	5.625e-01	7.970e-02
1	7	nan	nan	nan	nan	nan	nan	4.833e-01	5.129e-02	5.333e-01	5.120e-02
1	8	nan	nan	4.583e-01	7.266e-02	4.583e-01	7.266e-02	5.208e-01	5.617e-02	5.750e-01	1.077e-01
1	9	2.708e-01	1.273e-01	4.958e-01	2.392e-01	5.583e-01	1.272e-01	5.833e-01	1.487e-01	5.833e-01	1.487e-01
2	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	9	4.583e-01	2.536e-01	4.583e-01	2.536e-01	5.042e-01	1.632e-01	5.583e-01	2.889e-01	5.833e-01	1.978e-01
3	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	9	3.583e-01	2.930e-01	4.583e-01	3.750e-01	5.000e-01	2.229e-01	5.583e-01	4.039e-01	5.750e-01	1.302e-01
4	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	9	4.583e-01	3.750e-01	5.583e-01	5.286e-01	5.583e-01	5.286e-01	5.583e-01	5.286e-01	5.833e-01	4.345e-01
5	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	9	4.583e-01	3.748e-01	4.583e-01	3.748e-01	5.333e-01	3.750e-01	5.333e-01	3.750e-01	5.833e-01	6.175e-01
6	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	9	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	9	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
