x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
5	6	nan	2.896e+02	3.809e+02	3.809e+02	4.000e+02
5	7	nan	2.934e+02	3.423e+02	3.668e+02	3.772e+02
5	8	nan	3.556e+02	3.556e+02	3.632e+02	3.816e+02
5	9	nan	2.858e+02	3.220e+02	3.723e+02	3.905e+02
6	0	nan	nan	3.192e+02	4.716e+02	4.801e+02
6	1	nan	nan	nan	4.402e+02	4.842e+02
6	2	nan	nan	3.528e+02	3.528e+02	4.530e+02
6	3	nan	nan	3.362e+02	4.052e+02	4.417e+02
6	4	nan	nan	3.451e+02	3.926e+02	4.295e+02
6	5	nan	nan	3.809e+02	3.944e+02	4.152e+02
6	6	nan	nan	3.744e+02	3.772e+02	4.078e+02
6	7	nan	nan	3.725e+02	3.725e+02	3.889e+02
6	8	nan	3.420e+02	3.597e+02	3.597e+02	3.907e+02
6	9	nan	nan	3.527e+02	3.674e+02	3.919e+02
7	0	nan	nan	4.484e+02	4.704e+02	4.905e+02
7	1	nan	nan	4.345e+02	4.345e+02	4.606e+02
7	2	nan	nan	3.895e+02	4.315e+02	4.580e+02
7	3	nan	nan	3.932e+02	4.112e+02	4.455e+02
7	4	nan	3.613e+02	4.016e+02	4.122e+02	4.243e+02
7	5	nan	nan	3.982e+02	3.982e+02	4.131e+02
7	6	nan	nan	3.756e+02	3.914e+02	4.152e+02
7	7	nan	nan	3.764e+02	3.798e+02	3.985e+02
7	8	nan	nan	3.669e+02	3.839e+02	3.839e+02
7	9	nan	3.727e+02	3.736e+02	3.752e+02	3.863e+02
8	0	nan	4.432e+02	4.527e+02	4.633e+02	4.878e+02
8	1	nan	nan	4.385e+02	4.385e+02	4.612e+02
8	2	nan	4.466e+02	4.466e+02	4.466e+02	4.622e+02
8	3	nan	nan	4.307e+02	4.307e+02	4.433e+02
8	4	nan	nan	4.019e+02	4.256e+02	4.344e+02
8	5	nan	nan	4.033e+02	4.033e+02	4.238e+02
8	6	nan	nan	4.068e+02	4.068e+02	4.068e+02
8	7	nan	nan	nan	nan	4.106e+02
8	8	nan	nan	nan	nan	nan
8	9	nan	nan	nan	nan	nan
9	0	nan	4.488e+02	4.664e+02	4.711e+02	4.910e+02
9	1	nan	nan	4.554e+02	4.554e+02	4.810e+02
9	2	nan	nan	nan	nan	4.503e+02
9	3	nan	nan	nan	nan	nan
9	4	nan	nan	nan	nan	nan
9	5	nan	nan	nan	nan	nan
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
