x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
0	0	-2.437e+00	4.186e+01	6.724e+01	2.438e+02	4.587e+02
0	1	nan	5.245e+01	1.891e+02	2.865e+02	3.351e+02
0	2	nan	4.093e+01	2.388e+02	4.182e+02	4.182e+02
0	3	3.662e+01	1.097e+02	3.048e+02	3.395e+02	3.932e+02
0	4	nan	9.588e+01	3.543e+02	3.543e+02	4.200e+02
0	5	nan	9.096e+01	4.004e+02	4.004e+02	4.468e+02
0	6	nan	6.233e+01	4.106e+02	4.106e+02	4.297e+02
0	7	nan	nan	3.780e+02	3.789e+02	4.019e+02
0	8	nan	8.193e+01	3.019e+02	3.845e+02	4.136e+02
0	9	nan	1.511e+02	3.128e+02	3.900e+02	4.017e+02
1	0	nan	nan	2.017e+02	4.690e+02	4.939e+02
1	1	nan	5.231e+01	2.063e+02	4.618e+02	4.861e+02
1	2	nan	8.400e+01	2.473e+02	4.489e+02	4.489e+02
1	3	nan	1.290e+02	2.855e+02	4.384e+02	4.468e+02
1	4	nan	8.078e+01	3.618e+02	4.503e+02	4.503e+02
1	5	nan	1.101e+02	3.894e+02	4.279e+02	4.475e+02
1	6	nan	1.261e+02	3.378e+02	4.029e+02	4.029e+02
1	7	nan	9.206e+01	3.560e+02	3.817e+02	4.167e+02
1	8	nan	1.783e+02	3.722e+02	3.748e+02	4.117e+02
1	9	nan	1.042e+02	3.807e+02	3.957e+02	4.151e+02
2	0	nan	1.173e+02	4.744e+02	4.827e+02	5.047e+02
2	1	nan	1.543e+02	2.807e+02	4.555e+02	4.909e+02
2	2	nan	1.341e+02	4.333e+02	4.505e+02	4.506e+02
2	3	nan	1.340e+02	4.158e+02	4.375e+02	4.446e+02
2	4	nan	1.273e+02	3.661e+02	4.189e+02	4.557e+02
2	5	nan	1.402e+02	3.976e+02	4.271e+02	4.438e+02
2	6	nan	1.499e+02	3.780e+02	4.333e+02	4.333e+02
2	7	nan	1.361e+02	4.004e+02	4.203e+02	4.315e+02
2	8	nan	2.501e+02	3.756e+02	3.783e+02	4.197e+02
2	9	nan	2.095e+02	4.002e+02	4.058e+02	4.110e+02
3	0	nan	nan	4.688e+02	5.040e+02	5.040e+02
3	1	nan	nan	4.449e+02	4.647e+02	4.855e+02
3	2	nan	1.796e+02	3.906e+02	4.612e+02	4.773e+02
3	3	nan	nan	4.082e+02	4.450e+02	4.654e+02
3	4	nan	nan	4.306e+02	4.334e+02	4.549e+02
3	5	nan	nan	3.939e+02	4.139e+02	4.508e+02
3	6	nan	1.499e+02	3.773e+02	3.991e+02	4.395e+02
