x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
0	0	8.062e+00	7.658e+01	7.658e+01	1.967e+02	4.841e+02
0	1	nan	7.338e+01	1.761e+02	4.361e+02	4.580e+02
0	2	nan	5.637e+01	2.846e+02	4.396e+02	4.492e+02
0	3	nan	1.222e+02	4.086e+02	4.086e+02	4.351e+02
0	4	nan	1.291e+02	4.305e+02	4.305e+02	4.372e+02
0	5	nan	1.143e+02	2.741e+02	3.955e+02	4.136e+02
0	6	nan	8.965e+01	2.709e+02	4.236e+02	4.236e+02
0	7	nan	2.226e+02	2.712e+02	3.975e+02	4.052e+02
0	8	nan	1.069e+02	3.577e+02	3.893e+02	4.140e+02
0	9	nan	1.430e+02	3.173e+02	3.776e+02	4.029e+02
1	0	nan	1.550e+02	2.137e+02	4.814e+02	4.964e+02
1	1	nan	9.056e+01	1.376e+02	4.635e+02	4.757e+02
1	2	nan	8.209e+01	2.024e+02	4.389e+02	4.580e+02
1	3	nan	9.846e+01	2.879e+02	4.340e+02	4.452e+02
1	4	nan	1.356e+02	2.496e+02	4.220e+02	4.451e+02
1	5	nan	1.783e+02	2.908e+02	4.301e+02	4.409e+02
1	6	nan	1.361e+02	3.132e+02	4.065e+02	4.268e+02
1	7	nan	1.447e+02	3.297e+02	3.876e+02	4.221e+02
1	8	nan	1.779e+02	3.096e+02	3.953e+02	4.146e+02
1	9	nan	1.857e+02	3.054e+02	3.965e+02	4.105e+02
2	0	nan	1.156e+02	4.464e+02	4.830e+02	5.023e+02
2	1	nan	1.214e+02	2.159e+02	4.801e+02	4.869e+02
2	2	nan	1.085e+02	4.301e+02	4.552e+02	4.637e+02
2	3	nan	1.391e+02	3.593e+02	4.400e+02	4.631e+02
2	4	nan	1.421e+02	3.337e+02	4.323e+02	4.549e+02
2	5	nan	2.606e+02	3.510e+02	4.216e+02	4.513e+02
2	6	nan	1.986e+02	3.550e+02	4.095e+02	4.365e+02
2	7	nan	2.309e+02	3.266e+02	4.139e+02	4.325e+02
2	8	nan	1.899e+02	3.402e+02	3.873e+02	4.195e+02
2	9	nan	2.452e+02	3.271e+02	3.994e+02	4.090e+02
3	0	nan	nan	4.595e+02	4.947e+02	5.035e+02
3	1	nan	1.691e+02	4.421e+02	4.729e+02	4.899e+02
3	2	nan	2.060e+02	4.508e+02	4.579e+02	4.771e+02
3	3	nan	1.833e+02	3.897e+02	4.638e+02	4.681e+02
3	4	nan	2.310e+02	4.085e+02	4.433e+02	4.490e+02
3	5	nan	1.798e+02	3.947e+02	4.379e+02	4.495e+02
3	6	nan	2.005e+02	3.522e+02	4.082e+02	4.397e+02
3	7	nan	2.034e+02	3.279e+02	3.971e+02	4.309e+02
3	8	nan	2.013e+02	3.417e+02	3.978e+02	4.219e+02
3	9	nan	2.423e+02	3.716e+02	3.965e+02	4.107e+02
4	0	nan	2.341e+02	4.702e+02	4.997e+02	5.029e+02
4	1	nan	nan	4.431e+02	4.797e+02	4.909e+02
4	2	nan	2.083e+02	4.292e+02	4.610e+02	4.805e+02
4	3	nan	2.329e+02	4.133e+02	4.382e+02	4.631e+02
4	4	nan	2.908e+02	4.073e+02	4.475e+02	4.589e+02
4	5	nan	2.065e+02	4.083e+02	4.165e+02	4.477e+02
4	6	nan	2.565e+02	3.571e+02	4.266e+02	4.391e+02
4	7	nan	2.404e+02	3.819e+02	4.120e+02	4.289e+02
4	8	nan	2.699e+02	3.930e+02	4.056e+02	4.202e+02
4	9	nan	2.730e+02	3.786e+02	4.004e+02	4.104e+02
5	0	nan	nan	4.615e+02	4.929e+02	5.037e+02
5	1	nan	nan	4.798e+02	4.895e+02	4.895e+02
5	2	nan	nan	4.374e+02	4.639e+02	4.783e+02
5	3	nan	nan	3.969e+02	4.455e+02	4.689e+02
5	4	nan	2.736e+02	4.167e+02	4.510e+02	4.579e+02
5	5	nan	2.888e+02	3.974e+02	4.325e+02	4.491e+02
5	6	nan	nan	3.905e+02	4.276e+02	4.393e+02
5	7	nan	3.003e+02	4.069e+02	4.082e+02	4.219e+02
5	8	nan	2.532e+02	3.770e+02	4.046e+02	4.161e+02
5	9	nan	3.000e+02	3.751e+02	4.025e+02	4.124e+02
6	0	nan	nan	4.661e+02	4.975e+02	5.033e+02
6	1	nan	nan	4.571e+02	4.729e+02	4.915e+02
6	2	nan	nan	4.470e+02	4.730e+02	4.789e+02
6	3	nan	nan	3.840e+02	4.426e+02	4.709e+02
6	4	nan	3.256e+02	4.111e+02	4.312e+02	4.605e+02
6	5	nan	3.384e+02	4.047e+02	4.253e+02	4.483e+02
6	6	nan	nan	4.040e+02	4.237e+02	4.393e+02
6	7	nan	nan	4.005e+02	4.091e+02	4.248e+02
6	8	nan	3.341e+02	3.601e+02	3.882e+02	4.209e+02
6	9	nan	3.386e+02	3.745e+02	3.993e+02	4.135e+02
7	0	nan	nan	4.730e+02	5.017e+02	5.034e+02
7	1	nan	nan	4.539e+02	4.805e+02	4.943e+02
7	2	nan	nan	4.440e+02	4.583e+02	4.797e+02
7	3	nan	nan	4.331e+02	4.460e+02	4.647e+02
7	4	nan	3.919e+02	4.462e+02	4.471e+02	4.577e+02
7	5	nan	nan	4.157e+02	4.369e+02	4.483e+02
7	6	nan	3.659e+02	4.021e+02	4.141e+02	4.396e+02
7	7	nan	3.790e+02	4.143e+02	4.143e+02	4.285e+02
7	8	nan	3.536e+02	4.004e+02	4.004e+02	4.190e+02
7	9	nan	3.674e+02	3.823e+02	4.010e+02	4.099e+02
8	0	nan	nan	4.841e+02	5.009e+02	5.028e+02
8	1	nan	4.413e+02	4.676e+02	4.791e+02	4.919e+02
8	2	nan	nan	4.545e+02	4.657e+02	4.669e+02
8	3	nan	4.128e+02	4.488e+02	4.488e+02	4.687e+02
8	4	nan	nan	4.519e+02	4.519e+02	4.607e+02
8	5	nan	nan	4.226e+02	4.370e+02	4.475e+02
8	6	nan	nan	4.015e+02	4.168e+02	4.329e+02
8	7	nan	nan	4.071e+02	4.252e+02	4.264e+02
8	8	nan	nan	nan	4.079e+02	4.187e+02
8	9	nan	nan	4.005e+02	4.005e+02	4.109e+02
9	0	nan	nan	4.977e+02	4.989e+02	5.040e+02
9	1	nan	nan	4.691e+02	4.749e+02	4.915e+02
9	2	nan	nan	nan	4.807e+02	4.807e+02
9	3	nan	nan	4.542e+02	4.542e+02	4.641e+02
9	4	nan	nan	nan	nan	4.495e+02
9	5	nan	nan	nan	nan	4.496e+02
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
