x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
6	8	nan	3.466e+02	3.551e+02	3.820e+02	4.300e+02
6	9	nan	4.040e+02	4.040e+02	4.040e+02	4.128e+02
7	0	nan	nan	nan	4.970e+02	5.114e+02
7	1	nan	nan	4.476e+02	4.837e+02	4.971e+02
7	2	nan	nan	4.128e+02	4.551e+02	4.896e+02
7	3	nan	3.781e+02	4.457e+02	4.457e+02	4.724e+02
7	4	nan	3.714e+02	4.209e+02	4.301e+02	4.639e+02
7	5	nan	3.883e+02	4.104e+02	4.204e+02	4.583e+02
7	6	nan	nan	3.946e+02	4.341e+02	4.406e+02
7	7	nan	3.604e+02	3.909e+02	3.910e+02	4.348e+02
7	8	nan	3.994e+02	3.994e+02	4.182e+02	4.274e+02
7	9	nan	3.914e+02	3.945e+02	4.048e+02	4.180e+02
8	0	nan	nan	4.672e+02	4.871e+02	5.111e+02
8	1	nan	nan	4.437e+02	4.912e+02	4.974e+02
8	2	nan	4.316e+02	4.387e+02	4.450e+02	4.874e+02
8	3	nan	4.334e+02	4.405e+02	4.593e+02	4.773e+02
8	4	nan	nan	4.490e+02	4.611e+02	4.669e+02
8	5	nan	nan	4.387e+02	4.387e+02	4.597e+02
8	6	nan	nan	4.309e+02	4.309e+02	4.519e+02
8	7	nan	nan	4.133e+02	4.262e+02	4.415e+02
8	8	nan	nan	nan	4.014e+02	4.337e+02
8	9	nan	nan	4.046e+02	4.067e+02	4.186e+02
9	0	nan	4.818e+02	5.038e+02	5.038e+02	5.122e+02
9	1	nan	4.643e+02	4.643e+02	4.966e+02	4.978e+02
9	2	nan	nan	4.590e+02	4.624e+02	4.833e+02
9	3	nan	nan	4.697e+02	4.700e+02	4.803e+02
9	4	nan	nan	4.658e+02	4.658e+02	4.707e+02
9	5	nan	nan	nan	nan	4.523e+02
9	6	nan	nan	nan	nan	4.501e+02
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
