x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
7	1	nan	nan	4.599e+02	4.680e+02	4.993e+02
7	2	nan	nan	4.273e+02	4.677e+02	4.850e+02
7	3	nan	nan	4.213e+02	4.213e+02	4.813e+02
7	4	nan	nan	4.127e+02	4.270e+02	4.662e+02
7	5	nan	nan	4.045e+02	4.098e+02	4.532e+02
7	6	nan	3.770e+02	3.974e+02	4.160e+02	4.416e+02
7	7	nan	4.287e+02	4.287e+02	4.287e+02	4.288e+02
7	8	nan	3.635e+02	3.869e+02	3.979e+02	4.229e+02
7	9	nan	3.976e+02	3.976e+02	4.083e+02	4.176e+02
8	0	nan	nan	4.872e+02	4.872e+02	5.123e+02
8	1	nan	nan	4.607e+02	4.768e+02	4.986e+02
8	2	nan	4.550e+02	4.550e+02	4.631e+02	4.858e+02
8	3	nan	4.259e+02	4.259e+02	4.368e+02	4.673e+02
8	4	nan	4.263e+02	4.362e+02	4.466e+02	4.592e+02
8	5	nan	4.263e+02	4.380e+02	4.439e+02	4.600e+02
8	6	nan	nan	nan	4.385e+02	4.460e+02
8	7	nan	nan	4.078e+02	4.253e+02	4.374e+02
8	8	nan	nan	nan	4.056e+02	4.274e+02
8	9	nan	nan	nan	4.026e+02	4.217e+02
9	0	nan	4.734e+02	4.744e+02	5.116e+02	5.129e+02
9	1	nan	nan	4.884e+02	4.884e+02	5.012e+02
9	2	nan	nan	4.510e+02	4.741e+02	4.883e+02
9	3	nan	nan	4.663e+02	4.663e+02	4.777e+02
9	4	nan	nan	nan	nan	4.711e+02
9	5	nan	nan	nan	nan	4.592e+02
9	6	nan	nan	nan	nan	4.495e+02
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
