x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
0	0	-2.058e+00	5.087e+01	5.087e+01	7.345e+01	9.780e+01
0	1	1.124e+01	6.696e+01	1.071e+02	1.071e+02	3.359e+02
0	2	nan	5.079e+01	1.209e+02	1.487e+02	3.140e+02
0	3	nan	8.457e+01	1.267e+02	1.343e+02	3.806e+02
0	4	nan	1.005e+02	1.400e+02	2.175e+02	3.820e+02
0	5	nan	1.458e+02	1.458e+02	1.586e+02	3.525e+02
0	6	nan	6.735e+01	1.321e+02	2.467e+02	3.192e+02
0	7	nan	7.947e+01	1.390e+02	2.616e+02	3.002e+02
0	8	nan	9.467e+01	1.791e+02	2.932e+02	3.298e+02
0	9	nan	1.043e+02	1.819e+02	2.965e+02	3.638e+02
1	0	nan	nan	6.457e+01	6.457e+01	6.779e+01
1	1	nan	nan	8.782e+01	1.282e+02	4.658e+02
1	2	nan	9.687e+01	1.014e+02	1.030e+02	1.409e+02
1	3	nan	7.623e+01	1.210e+02	1.437e+02	4.212e+02
1	4	nan	8.293e+01	1.448e+02	1.622e+02	3.432e+02
1	5	nan	2.576e+02	2.576e+02	2.576e+02	3.692e+02
1	6	nan	1.020e+02	1.229e+02	2.869e+02	3.372e+02
1	7	nan	1.165e+02	1.915e+02	3.516e+02	3.516e+02
1	8	nan	1.143e+02	2.017e+02	2.790e+02	3.887e+02
1	9	nan	1.596e+02	2.618e+02	3.940e+02	3.940e+02
2	0	nan	nan	nan	4.787e+02	4.787e+02
2	1	nan	nan	nan	4.590e+02	4.590e+02
2	2	nan	nan	1.305e+02	1.979e+02	4.442e+02
2	3	nan	1.081e+02	1.480e+02	4.079e+02	4.079e+02
2	4	nan	1.026e+02	1.579e+02	4.276e+02	4.276e+02
2	5	nan	1.047e+02	2.358e+02	2.548e+02	3.900e+02
2	6	nan	1.637e+02	2.595e+02	2.595e+02	3.986e+02
2	7	nan	1.467e+02	2.552e+02	3.032e+02	3.817e+02
2	8	nan	1.336e+02	2.292e+02	4.044e+02	4.044e+02
2	9	nan	2.268e+02	2.670e+02	3.155e+02	3.836e+02
3	0	nan	nan	nan	nan	4.788e+02
3	1	nan	nan	nan	2.434e+02	4.518e+02
3	2	nan	nan	nan	1.771e+02	4.304e+02
3	3	nan	nan	nan	4.014e+02	4.051e+02
3	4	nan	nan	1.806e+02	2.530e+02	4.009e+02
3	5	nan	nan	2.304e+02	2.837e+02	4.152e+02
3	6	nan	2.062e+02	2.669e+02	2.801e+02	4.091e+02
3	7	nan	1.964e+02	2.531e+02	3.643e+02	3.895e+02
3	8	nan	2.028e+02	3.119e+02	3.322e+02	3.796e+02
3	9	1.636e+02	2.255e+02	2.698e+02	3.151e+02	3.835e+02
4	0	nan	nan	nan	4.823e+02	4.823e+02
4	1	nan	nan	nan	nan	4.624e+02
4	2	nan	nan	nan	4.290e+02	4.464e+02
4	3	nan	nan	nan	4.309e+02	4.612e+02
4	4	nan	nan	2.224e+02	3.891e+02	4.150e+02
4	5	nan	2.150e+02	2.664e+02	4.195e+02	4.195e+02
4	6	nan	2.272e+02	2.312e+02	3.913e+02	4.049e+02
4	7	nan	2.367e+02	2.550e+02	3.787e+02	3.936e+02
4	8	nan	nan	2.908e+02	3.645e+02	3.645e+02
4	9	nan	2.567e+02	2.651e+02	3.805e+02	4.041e+02
5	0	nan	nan	nan	4.772e+02	4.772e+02
5	1	nan	nan	nan	2.871e+02	4.668e+02
5	2	nan	nan	nan	3.174e+02	4.770e+02
5	3	nan	nan	3.281e+02	3.281e+02	4.430e+02
5	4	nan	nan	nan	3.905e+02	4.336e+02
5	5	nan	nan	nan	3.622e+02	4.082e+02
5	6	nan	nan	2.702e+02	3.865e+02	4.173e+02
5	7	nan	nan	3.002e+02	3.164e+02	3.707e+02
5	8	nan	2.695e+02	3.778e+02	3.778e+02	3.881e+02
5	9	nan	2.899e+02	3.903e+02	3.903e+02	3.913e+02
6	0	nan	nan	nan	4.927e+02	4.971e+02
6	1	nan	nan	nan	4.702e+02	4.702e+02
6	2	nan	nan	nan	3.939e+02	4.509e+02
6	3	nan	nan	3.423e+02	3.958e+02	4.362e+02
6	4	nan	nan	3.414e+02	4.154e+02	4.318e+02
6	5	nan	3.686e+02	3.686e+02	3.686e+02	3.909e+02
