x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
0	0	-1.674e+00	5.596e+01	9.709e+01	4.647e+02	4.673e+02
0	1	nan	5.107e+01	1.590e+02	4.274e+02	4.491e+02
0	2	nan	1.061e+02	1.853e+02	3.369e+02	4.490e+02
0	3	nan	2.187e+02	2.610e+02	4.120e+02	4.323e+02
0	4	nan	1.050e+02	4.060e+02	4.167e+02	4.341e+02
0	5	nan	1.596e+02	2.044e+02	3.915e+02	4.092e+02
0	6	nan	9.561e+01	2.490e+02	3.718e+02	4.042e+02
0	7	nan	1.248e+02	2.577e+02	3.837e+02	3.961e+02
0	8	nan	1.347e+02	2.009e+02	3.728e+02	3.819e+02
0	9	nan	1.576e+02	3.655e+02	3.749e+02	3.807e+02
1	0	nan	nan	1.046e+02	4.667e+02	4.752e+02
1	1	nan	7.706e+01	1.322e+02	4.553e+02	4.618e+02
1	2	nan	9.607e+01	2.851e+02	4.144e+02	4.524e+02
1	3	nan	1.316e+02	3.920e+02	4.253e+02	4.440e+02
1	4	nan	1.047e+02	1.919e+02	4.086e+02	4.349e+02
1	5	nan	2.111e+02	2.531e+02	4.008e+02	4.079e+02
1	6	nan	1.309e+02	2.329e+02	4.047e+02	4.063e+02
1	7	nan	1.634e+02	2.816e+02	3.907e+02	4.037e+02
1	8	nan	1.405e+02	3.156e+02	3.783e+02	3.900e+02
1	9	nan	2.281e+02	2.446e+02	3.749e+02	3.795e+02
2	0	nan	nan	1.568e+02	4.671e+02	4.770e+02
2	1	nan	nan	2.815e+02	4.509e+02	4.569e+02
2	2	nan	1.028e+02	1.896e+02	4.379e+02	4.433e+02
2	3	nan	1.040e+02	1.668e+02	4.327e+02	4.375e+02
2	4	nan	1.652e+02	2.165e+02	4.228e+02	4.230e+02
2	5	nan	1.588e+02	2.459e+02	4.061e+02	4.228e+02
