x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
0	0	-1.893e+00	2.494e+01	4.167e+01	3.721e+02	3.721e+02
0	1	nan	4.376e+01	6.856e+01	7.295e+01	4.835e+02
0	2	nan	3.699e+01	1.157e+02	1.157e+02	1.206e+02
0	3	nan	4.514e+01	1.012e+02	4.232e+02	4.232e+02
0	4	nan	4.446e+01	9.282e+01	4.243e+02	4.382e+02
0	5	nan	nan	1.359e+02	3.661e+02	3.914e+02
0	6	nan	7.409e+01	1.073e+02	2.242e+02	4.053e+02
0	7	nan	nan	1.483e+02	3.009e+02	3.779e+02
0	8	nan	nan	1.965e+02	3.780e+02	4.176e+02
0	9	nan	2.149e+02	3.962e+02	4.023e+02	4.114e+02
1	0	nan	nan	4.922e+01	4.930e+02	4.983e+02
1	1	nan	6.319e+01	8.885e+01	8.885e+01	4.687e+02
1	2	nan	7.094e+01	8.994e+01	4.768e+02	4.768e+02
1	3	nan	6.872e+01	9.168e+01	1.109e+02	3.633e+02
1	4	nan	8.419e+01	1.043e+02	4.554e+02	4.596e+02
1	5	nan	8.627e+01	1.572e+02	4.178e+02	4.546e+02
1	6	nan	6.794e+01	1.009e+02	3.344e+02	4.017e+02
1	7	nan	9.310e+01	2.773e+02	3.314e+02	4.040e+02
1	8	8.528e+01	2.387e+02	3.514e+02	4.156e+02	4.156e+02
1	9	nan	1.216e+02	2.917e+02	4.087e+02	4.100e+02
2	0	nan	nan	nan	5.106e+02	5.106e+02
2	1	nan	nan	nan	4.536e+02	4.666e+02
2	2	nan	nan	nan	2.947e+02	4.537e+02
2	3	nan	1.312e+02	1.312e+02	4.631e+02	4.631e+02
2	4	nan	1.164e+02	4.479e+02	4.479e+02	4.612e+02
2	5	nan	1.235e+02	3.978e+02	4.537e+02	4.579e+02
2	6	nan	1.147e+02	2.516e+02	4.218e+02	4.249e+02
2	7	nan	1.427e+02	2.115e+02	4.125e+02	4.167e+02
2	8	nan	1.447e+02	2.278e+02	3.779e+02	4.258e+02
2	9	nan	1.783e+02	3.538e+02	4.071e+02	4.107e+02
3	0	nan	nan	nan	4.997e+02	5.102e+02
3	1	nan	nan	nan	nan	4.920e+02
3	2	nan	nan	1.879e+02	4.536e+02	4.726e+02
3	3	nan	nan	nan	4.645e+02	4.653e+02
3	4	nan	1.703e+02	3.888e+02	4.533e+02	4.636e+02
3	5	nan	1.429e+02	1.797e+02	4.562e+02	4.600e+02
3	6	nan	1.832e+02	2.112e+02	3.802e+02	4.418e+02
3	7	nan	1.794e+02	1.877e+02	4.255e+02	4.255e+02
3	8	nan	1.802e+02	2.255e+02	4.067e+02	4.200e+02
3	9	1.901e+02	2.192e+02	3.880e+02	4.119e+02	4.119e+02
4	0	nan	nan	2.525e+02	5.098e+02	5.102e+02
4	1	nan	nan	nan	nan	4.876e+02
4	2	nan	nan	2.145e+02	4.802e+02	4.802e+02
4	3	nan	nan	2.234e+02	4.425e+02	4.751e+02
4	4	nan	nan	4.140e+02	4.527e+02	4.555e+02
4	5	nan	1.992e+02	1.992e+02	4.405e+02	4.593e+02
4	6	nan	nan	3.067e+02	4.454e+02	4.454e+02
4	7	nan	2.021e+02	3.517e+02	4.108e+02	4.327e+02
4	8	nan	2.000e+02	2.882e+02	4.113e+02	4.185e+02
4	9	nan	4.008e+02	4.008e+02	4.066e+02	4.139e+02
5	0	nan	nan	4.680e+02	5.076e+02	5.128e+02
5	1	nan	nan	nan	4.797e+02	4.962e+02
5	2	nan	nan	nan	4.542e+02	4.777e+02
5	3	nan	2.518e+02	2.518e+02	4.597e+02	4.652e+02
5	4	nan	nan	4.523e+02	4.616e+02	4.616e+02
5	5	nan	nan	nan	4.545e+02	4.545e+02
5	6	nan	nan	2.635e+02	4.209e+02	4.367e+02
5	7	nan	2.474e+02	3.678e+02	4.294e+02	4.350e+02
5	8	nan	2.540e+02	3.775e+02	4.004e+02	4.235e+02
5	9	nan	2.931e+02	4.087e+02	4.099e+02	4.099e+02
6	0	nan	nan	5.001e+02	5.102e+02	5.102e+02
6	1	nan	nan	nan	4.909e+02	4.909e+02
6	2	nan	nan	nan	4.739e+02	4.857e+02
6	3	nan	nan	4.619e+02	4.689e+02	4.755e+02
6	4	nan	nan	nan	4.646e+02	4.646e+02
6	5	nan	4.157e+02	4.157e+02	4.481e+02	4.560e+02
6	6	nan	nan	3.447e+02	4.329e+02	4.431e+02
6	7	nan	nan	3.593e+02	3.878e+02	4.301e+02
6	8	nan	nan	3.563e+02	4.237e+02	4.237e+02
6	9	nan	3.076e+02	4.151e+02	4.151e+02	4.151e+02
7	0	nan	nan	5.086e+02	5.107e+02	5.110e+02
7	1	nan	nan	nan	4.905e+02	4.955e+02
7	2	nan	nan	4.676e+02	4.690e+02	4.820e+02
7	3	nan	nan	4.271e+02	4.271e+02	4.691e+02
7	4	nan	nan	3.851e+02	4.588e+02	4.663e+02
7	5	nan	nan	3.755e+02	4.556e+02	4.556e+02
7	6	nan	nan	4.063e+02	4.323e+02	4.420e+02
7	7	nan	nan	4.033e+02	4.301e+02	4.301e+02
7	8	nan	nan	3.936e+02	4.115e+02	4.206e+02
7	9	nan	3.929e+02	4.081e+02	4.147e+02	4.147e+02
8	0	nan	nan	5.017e+02	5.098e+02	5.120e+02
8	1	nan	nan	nan	4.777e+02	4.998e+02
8	2	nan	nan	4.517e+02	4.841e+02	4.855e+02
8	3	nan	nan	4.430e+02	4.723e+02	4.746e+02
8	4	nan	nan	4.408e+02	4.537e+02	4.638e+02
8	5	nan	nan	4.065e+02	4.596e+02	4.596e+02
8	6	nan	nan	4.363e+02	4.381e+02	4.435e+02
8	7	nan	3.966e+02	4.187e+02	4.359e+02	4.359e+02
8	8	nan	nan	nan	4.256e+02	4.256e+02
8	9	nan	4.032e+02	4.143e+02	4.148e+02	4.163e+02
9	0	nan	nan	5.002e+02	5.112e+02	5.134e+02
9	1	nan	nan	4.951e+02	4.951e+02	4.982e+02
9	2	nan	4.611e+02	4.785e+02	4.793e+02	4.859e+02
9	3	nan	nan	4.672e+02	4.712e+02	4.746e+02
9	4	nan	nan	4.541e+02	4.607e+02	4.699e+02
9	5	nan	nan	nan	4.599e+02	4.606e+02
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
