x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
0	0	-2.019e+00	7.337e+01	7.337e+01	9.839e+01	4.742e+02
0	1	nan	6.412e+01	1.355e+02	3.452e+02	4.595e+02
0	2	nan	7.105e+01	1.499e+02	4.099e+02	4.436e+02
0	3	nan	1.543e+02	2.543e+02	3.675e+02	4.416e+02
0	4	nan	1.358e+02	2.130e+02	3.863e+02	4.280e+02
0	5	nan	1.483e+02	2.012e+02	4.113e+02	4.238e+02
0	6	nan	1.483e+02	2.675e+02	3.633e+02	4.132e+02
0	7	nan	2.293e+02	2.948e+02	3.938e+02	4.031e+02
0	8	nan	1.376e+02	2.767e+02	3.830e+02	3.873e+02
0	9	nan	1.538e+02	3.695e+02	3.761e+02	3.856e+02
1	0	nan	nan	4.559e+02	4.720e+02	4.735e+02
1	1	nan	9.194e+01	1.501e+02	4.556e+02	4.600e+02
1	2	nan	9.698e+01	1.335e+02	4.421e+02	4.516e+02
1	3	nan	1.081e+02	4.404e+02	4.404e+02	4.414e+02
1	4	7.089e+01	1.072e+02	2.451e+02	4.267e+02	4.267e+02
1	5	nan	1.151e+02	2.566e+02	4.182e+02	4.229e+02
1	6	nan	2.846e+02	4.011e+02	4.041e+02	4.106e+02
1	7	nan	1.583e+02	3.125e+02	3.964e+02	3.974e+02
1	8	nan	1.842e+02	2.971e+02	3.907e+02	3.933e+02
1	9	nan	2.803e+02	2.975e+02	3.782e+02	3.810e+02
2	0	nan	nan	4.656e+02	4.730e+02	4.807e+02
2	1	nan	1.500e+02	1.962e+02	4.558e+02	4.632e+02
2	2	nan	1.455e+02	3.132e+02	4.462e+02	4.551e+02
2	3	nan	1.360e+02	2.525e+02	4.341e+02	4.394e+02
2	4	nan	1.413e+02	2.013e+02	4.268e+02	4.290e+02
2	5	nan	1.914e+02	3.767e+02	4.192e+02	4.192e+02
2	6	nan	2.703e+02	3.878e+02	4.088e+02	4.088e+02
2	7	nan	2.486e+02	3.897e+02	4.002e+02	4.024e+02
2	8	nan	1.695e+02	3.523e+02	3.840e+02	3.929e+02
2	9	nan	2.528e+02	3.169e+02	3.810e+02	3.854e+02
3	0	nan	nan	4.640e+02	4.719e+02	4.894e+02
3	1	nan	nan	2.614e+02	4.566e+02	4.602e+02
3	2	nan	1.909e+02	4.398e+02	4.466e+02	4.522e+02
3	3	nan	1.991e+02	2.552e+02	4.394e+02	4.447e+02
3	4	nan	1.884e+02	3.929e+02	4.296e+02	4.387e+02
3	5	nan	1.835e+02	4.029e+02	4.117e+02	4.391e+02
3	6	nan	1.979e+02	3.778e+02	4.027e+02	4.169e+02
3	7	nan	2.100e+02	3.501e+02	3.962e+02	4.014e+02
3	8	nan	2.070e+02	3.741e+02	3.896e+02	3.926e+02
3	9	nan	2.749e+02	3.817e+02	3.817e+02	3.878e+02
4	0	nan	nan	4.698e+02	4.778e+02	4.809e+02
4	1	nan	nan	4.473e+02	4.596e+02	4.626e+02
4	2	nan	nan	4.183e+02	4.437e+02	4.529e+02
4	3	nan	2.407e+02	4.257e+02	4.346e+02	4.475e+02
4	4	nan	3.007e+02	4.328e+02	4.328e+02	4.328e+02
4	5	nan	nan	4.144e+02	4.247e+02	4.247e+02
4	6	nan	2.580e+02	3.621e+02	4.079e+02	4.088e+02
4	7	nan	2.977e+02	3.936e+02	3.967e+02	4.060e+02
4	8	nan	2.718e+02	3.789e+02	3.859e+02	3.929e+02
4	9	nan	2.687e+02	3.686e+02	3.801e+02	3.907e+02
5	0	nan	nan	4.692e+02	4.765e+02	4.845e+02
5	1	nan	nan	nan	4.620e+02	4.681e+02
5	2	nan	nan	4.093e+02	4.592e+02	4.592e+02
5	3	nan	nan	4.338e+02	4.369e+02	4.440e+02
5	4	nan	2.973e+02	3.784e+02	4.360e+02	4.360e+02
5	5	nan	3.859e+02	3.887e+02	4.164e+02	4.301e+02
