x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
0	0	-2.135e+00	1.805e+01	7.382e+01	7.382e+01	2.156e+02
0	1	nan	3.445e+01	4.787e+01	1.876e+02	3.359e+02
0	2	nan	3.884e+01	4.923e+01	2.344e+02	2.642e+02
0	3	nan	3.649e+01	1.470e+02	1.945e+02	3.231e+02
0	4	nan	4.414e+01	8.195e+01	2.702e+02	3.866e+02
0	5	nan	5.445e+01	1.003e+02	2.572e+02	4.025e+02
0	6	nan	nan	7.262e+01	2.551e+02	3.659e+02
0	7	nan	nan	9.351e+01	2.545e+02	3.668e+02
0	8	nan	nan	8.956e+01	2.035e+02	3.851e+02
0	9	nan	nan	1.498e+02	2.470e+02	3.784e+02
1	0	nan	nan	6.142e+01	8.928e+01	4.662e+02
1	1	nan	7.309e+01	8.553e+01	1.864e+02	4.410e+02
1	2	nan	6.241e+01	1.118e+02	2.840e+02	4.421e+02
1	3	nan	8.273e+01	1.420e+02	3.854e+02	4.010e+02
1	4	nan	7.530e+01	1.395e+02	2.189e+02	4.125e+02
1	5	nan	8.975e+01	1.069e+02	3.062e+02	4.144e+02
1	6	nan	8.004e+01	1.416e+02	2.492e+02	4.161e+02
1	7	nan	7.162e+01	1.067e+02	2.967e+02	3.856e+02
1	8	nan	8.560e+01	9.903e+01	2.774e+02	3.718e+02
1	9	nan	9.378e+01	1.520e+02	2.499e+02	3.865e+02
2	0	nan	nan	nan	1.252e+02	4.684e+02
2	1	nan	nan	nan	3.857e+02	4.472e+02
2	2	nan	nan	1.143e+02	3.059e+02	4.474e+02
2	3	nan	nan	1.233e+02	3.332e+02	4.406e+02
2	4	nan	nan	1.496e+02	2.990e+02	4.219e+02
2	5	nan	1.153e+02	1.440e+02	3.845e+02	4.119e+02
2	6	nan	1.245e+02	1.606e+02	2.853e+02	4.175e+02
2	7	nan	1.800e+02	1.800e+02	2.920e+02	3.937e+02
2	8	nan	1.137e+02	1.628e+02	3.417e+02	4.043e+02
2	9	nan	1.606e+02	1.744e+02	2.868e+02	3.980e+02
3	0	nan	nan	nan	1.504e+02	4.899e+02
3	1	nan	nan	nan	3.784e+02	4.711e+02
3	2	nan	nan	1.961e+02	4.329e+02	4.587e+02
3	3	nan	nan	1.894e+02	3.001e+02	4.446e+02
3	4	nan	nan	1.832e+02	2.931e+02	4.358e+02
3	5	nan	nan	1.944e+02	2.940e+02	4.453e+02
3	6	nan	nan	1.913e+02	3.138e+02	4.215e+02
3	7	nan	nan	2.267e+02	3.510e+02	4.159e+02
3	8	nan	nan	2.349e+02	3.389e+02	3.970e+02
3	9	nan	1.885e+02	2.675e+02	3.108e+02	4.000e+02
4	0	nan	nan	nan	nan	5.087e+02
4	1	nan	nan	nan	4.084e+02	4.914e+02
4	2	nan	nan	2.138e+02	3.921e+02	4.609e+02
4	3	nan	nan	nan	3.013e+02	4.657e+02
4	4	nan	nan	1.982e+02	4.017e+02	4.522e+02
4	5	nan	nan	2.626e+02	3.821e+02	4.532e+02
4	6	nan	nan	2.374e+02	3.477e+02	4.243e+02
4	7	nan	nan	2.397e+02	3.842e+02	4.354e+02
4	8	nan	nan	2.431e+02	3.488e+02	4.002e+02
4	9	nan	nan	2.594e+02	3.226e+02	4.057e+02
5	0	nan	nan	nan	nan	4.979e+02
5	1	nan	nan	nan	3.587e+02	4.791e+02
5	2	nan	nan	nan	4.244e+02	4.672e+02
5	3	nan	nan	nan	4.191e+02	4.566e+02
5	4	nan	nan	nan	4.186e+02	4.538e+02
5	5	nan	nan	nan	3.656e+02	4.298e+02
5	6	nan	nan	2.670e+02	3.138e+02	4.223e+02
5	7	nan	2.615e+02	2.939e+02	3.432e+02	4.226e+02
5	8	nan	nan	2.958e+02	3.449e+02	4.137e+02
5	9	nan	nan	2.916e+02	3.356e+02	4.093e+02
6	0	nan	nan	nan	4.536e+02	5.045e+02
6	1	nan	nan	nan	4.252e+02	4.896e+02
6	2	nan	nan	nan	3.744e+02	4.790e+02
6	3	nan	nan	nan	3.734e+02	4.678e+02
6	4	nan	nan	nan	3.736e+02	4.611e+02
6	5	nan	nan	3.402e+02	3.684e+02	4.413e+02
6	6	nan	nan	nan	3.710e+02	4.419e+02
6	7	nan	nan	nan	3.518e+02	4.331e+02
6	8	nan	nan	nan	3.516e+02	4.105e+02
6	9	nan	nan	3.438e+02	3.951e+02	4.140e+02
7	0	nan	nan	nan	4.219e+02	5.054e+02
7	1	nan	nan	nan	4.649e+02	4.920e+02
7	2	nan	nan	nan	4.399e+02	4.814e+02
7	3	nan	nan	3.607e+02	4.032e+02	4.664e+02
7	4	nan	nan	nan	4.102e+02	4.453e+02
7	5	nan	nan	nan	3.794e+02	4.534e+02
7	6	nan	nan	nan	4.024e+02	4.455e+02
7	7	nan	nan	nan	3.765e+02	4.318e+02
7	8	nan	nan	3.711e+02	3.849e+02	4.129e+02
7	9	nan	3.836e+02	3.836e+02	3.948e+02	4.024e+02
8	0	nan	nan	nan	4.552e+02	5.042e+02
8	1	nan	nan	4.519e+02	4.519e+02	4.896e+02
8	2	nan	nan	nan	4.445e+02	4.809e+02
8	3	nan	nan	nan	4.394e+02	4.735e+02
8	4	nan	nan	nan	4.387e+02	4.649e+02
8	5	nan	nan	nan	4.206e+02	4.468e+02
8	6	nan	nan	nan	nan	4.399e+02
8	7	nan	nan	nan	nan	4.302e+02
8	8	nan	nan	nan	nan	4.135e+02
8	9	nan	nan	nan	nan	4.118e+02
9	0	nan	nan	nan	4.684e+02	5.061e+02
9	1	nan	nan	nan	4.731e+02	4.900e+02
9	2	nan	nan	nan	nan	4.774e+02
9	3	nan	nan	nan	nan	4.715e+02
9	4	nan	nan	nan	nan	4.613e+02
9	5	nan	nan	nan	nan	nan
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
