row;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31
0.0;0.0037568361418693456;-0.014543555923666854;-0.0034086735649983997;-0.0067762203161275646;2.2064598203395264E-4;0.01662103239625139;0.006125214555135164;0.013892049093050491;-0.008803207393021104;-0.01516651033811944;-0.017565501786206146;-0.012841985488373507;-0.019322657875051705;0.008939939039006584;0.017903785070707976;-0.019083184586210403;-0.015706000161783723;0.010156104354877807;-0.01298027131439702;0.011502277975056537;0.007638870886008026;0.00439783044704007;0.014691352842039127;-0.015151678387631321;0.008908380176525257;0.015828365373625874;0.007273047728245347;-0.019721123529802147;0.006545398356823325;0.01062755279805128;-0.005046422690654447;-0.01529901207306153
1.0;-0.034375804857875294;-0.052676196923411495;-0.04154131456474304;-0.04490886131587221;-0.03791199501771069;-0.021511608603493253;-5.428000402835746E-4;-0.02253898388353825;-0.045234240369609845;-0.051597543314708186;-0.05399653476279489;-0.04927301846496225;-0.05575369085164045;0.005343148958328818;0.014433580113500218;-0.017070399635640412;-0.013376341088552362;0.006858200655569608;-0.01097283903715791;0.013816317361057148;0.004392860902705265;0.006403650605406172;0.017000687888540842;-0.017989659646407426;0.010901524603450783;0.018100711247001623;0.004019191282727823;-0.01771505961495074;0.008855444711455674;0.00728994784510712;-0.003037757062921381;-0.012981373635190828
2.0;-0.07274872776347117;-0.05977789522839005;-0.04864301286972159;-0.08328178422146809;-0.07628491792330658;-0.028613306908471806;-0.03891572294587946;-0.06190630526716277;-0.05413072392570546;-0.0604940268708038;-0.09336385614641941;-0.08864033984858677;-0.06465017440773606;-0.03402417242529571;0.011054864934532251;-0.015104432457514892;-0.011592365311939077;0.0035990400073600973;-0.009009579948073908;0.01560174820446182;0.001176401478278923;0.00836594244786679;0.018786638437324175;-0.020808042327326966;0.012854799411927546;0.01989150668327041;8.131796320064015E-4;-0.0157530044302002;0.010641522417348535;0.004038704962633758;-0.0010746773230806668;-0.01119584642673908
3.0;-0.10547069840252965;-0.09249986586744853;-0.08136498350878008;-0.11600375486052658;-0.07318723840657479;-0.025515627391740018;-0.07163769358493793;-0.09598070058746827;-0.08820511924601096;-0.09456842219110931;-0.1274382514667249;-0.08798364543468912;-0.0639934799938384;-0.06809856774560122;0.00764573179179494;-0.01209753902249415;-0.008834428593848406;4.163122755798431E-4;-0.006052617678898335;0.01832047625701099;-0.0018940912138940254;0.011298152541939381;0.02148592973652281;-0.023468553675957776;0.015696592733842205;0.022519797818165346;-0.002356668941563899;-0.012798882514449966;0.013358020069994387;8.044893194898255E-4;0.0018936400255978813;-0.008468201748533502
4.0;-0.14410647688180925;-0.13113564434672814;-0.12000076198805967;-0.12357987998457742;-0.08076336353062563;-0.03309175251579086;-0.07921381870898878;-0.13641304139083948;-0.12863746004938217;-0.13500076299448052;-0.1382569836876657;-0.09880237765562991;-0.0748122122147792;-0.07891729996654201;0.004393149636570873;-0.010181374845762694;-0.007239129724952227;-0.0027414855910281675;-0.0041377280397208146;0.01992046372580472;-0.005016781883453501;0.013212570104555425;0.023087653818028294;-0.026208931468548458;0.017605869443199078;0.024140433389559728;-0.005458178335482178;-0.01088474977046409;0.014960791904542612;-0.0023284632839445443;0.003808195577539905;-0.006866985283879049
5.0;-0.17838604696814916;-0.13084926892679155;-0.11971438656812307;-0.15785945007091734;-0.11504293361696555;-0.032805377095854266;-0.11349338879532869;-0.1715381273926004;-0.12987715242632192;-0.13624045537142027;-0.17338206968942663;-0.13392746365739083;-0.07605190459171893;-0.11404238596830293;0.0011457241398004749;-0.007488049578740169;-0.004696660578572423;-0.005791662588725839;-0.00147714486425538;0.022436031033764833;-0.00797603251159694;0.01585806003707658;0.025590820086115674;-0.028777710334552748;0.020186543358125572;0.02659034496469937;-0.008487114272686806;-0.008227692486200375;0.01747346223949693;-0.005419954141823195;0.006475636610981353;-0.004345783363760633
6.0;-0.2218850957063486;-0.14720308823055347;-0.13606820587188498;-0.20135849880911677;-0.13139675292072747;-0.049159196399616176;-0.12984720809909062;-0.21697658643590498;-0.14973140449257935;-0.1560947074376777;-0.2188205287327312;-0.15378171572364827;-0.09590615665797636;-0.13389663803456037;-0.00196012837883106;-0.006417447915715587;-0.003962471668088063;-0.008908751362189916;-4.0830568845435676E-4;0.023167694346477873;-0.011121404290934223;0.0169224628203929;0.026316126165242953;-0.03157037749681408;0.021306270392320036;0.027394929238215883;-0.011514057191535008;-0.007144713286042031;0.018225387834696856;-0.008453626919944057;0.007557560184406308;-0.0035953704538667693
7.0;-0.24354193302400837;-0.16885992554821325;-0.15772504318954475;-0.22301533612677654;-0.10832766503432367;-0.026090108513212383;-0.1515040454167504;-0.23922768690633017;-0.17198250496300455;-0.1783458079081029;-0.2410716292031564;-0.13178521067544446;-0.07390965160977256;-0.1561477385049856;-0.005158914885814391;-0.0015015606152444022;8.483999674482844E-4;-0.011654053124961617;0.004231852954473534;0.027712274405009438;-0.013618753654804364;0.021411860973676047;0.030715105658003772;-0.03364894021455821;0.02554103709171795;0.03154799228538753;-0.014330842735247873;-0.0024610909385317688;0.02281194401039677;-0.011389923726267858;0.012313847997341;0.0010613641412766167
8.0;-0.29745854759948864;-0.20401636164032683;-0.19288147928165833;-0.2581717722188901;-0.14348410112643722;-0.06124654460532595;-0.18666048150886394;-0.29553037594537584;-0.21144555590811354;-0.21780885885321188;-0.2805346801482654;-0.17124826162055345;-0.11337270255488156;-0.19561078945009458;-0.008190848274525726;-0.0021994431919133144;-2.5719791215308334E-4;-0.014917903312679573;0.0034129878340958862;0.02646631582880266;-0.017042929721628734;0.02050935968394924;0.02937211464528683;-0.03676461834271937;0.024799467935878127;0.030391710410419867;-0.01743019518880591;-0.003194143584788376;0.021665542761022703;-0.01444393714936857;0.011604447071259518;-5.7597017833777584E-5
9.0;-0.34215807299121337;-0.24871588703205155;-0.21140203339009228;-0.27669232632732405;-0.16200465523487118;-0.10594606999705067;-0.2051810356172979;-0.3409588054350414;-0.2568739853977791;-0.23764500862411758;-0.3003708299191711;-0.19108441139145915;-0.15880113204454713;-0.21544693922100028;-0.011164213514977591;-0.0013107266625361647;5.084636639491173E-4;-0.017907216549139595;0.004298532371851285;0.027228398339917886;-0.020072297730067728;0.021386937490269323;0.030125208024985303;-0.039463663765006776;0.025742745562740685;0.031218935110561178;-0.02032895288737817;-0.002290587918403636;0.022447947835227668;-0.017359675853666576;0.01250462528458599;7.209971623249676E-4
