n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.inconsistency	xor._.me.hebbian.network.best.quality.inconsistency.min	xor._.me.hebbian.network.best.quality.inconsistency.max	xor._.me.hebbian.layer.best.quality.inconsistency	xor._.me.hebbian.layer.best.quality.inconsistency.min	xor._.me.hebbian.layer.best.quality.inconsistency.max	xor._.me.hebbian.neuron.best.quality.inconsistency	xor._.me.hebbian.neuron.best.quality.inconsistency.min	xor._.me.hebbian.neuron.best.quality.inconsistency.max	xor._.me.hebbian.synapse.best.quality.inconsistency	xor._.me.hebbian.synapse.best.quality.inconsistency.min	xor._.me.hebbian.synapse.best.quality.inconsistency.max	xor._.me.freeForm.best.quality.inconsistency	xor._.me.freeForm.best.quality.inconsistency.min	xor._.me.freeForm.best.quality.inconsistency.max
2.500e+03	4.385e-01	4.319e-01	8.314e-01	3.177e-01	1.979e-01	4.172e-01	2.535e-01	2.181e-01	2.995e-01	2.993e-01	2.218e-01	3.176e-01	6.614e-01	3.207e-01	7.599e-01
2.600e+03	4.385e-01	4.319e-01	8.314e-01	2.907e-01	2.008e-01	4.172e-01	2.535e-01	2.181e-01	2.995e-01	2.993e-01	2.218e-01	3.249e-01	6.614e-01	3.207e-01	7.599e-01
2.700e+03	4.385e-01	4.318e-01	8.314e-01	2.907e-01	1.979e-01	4.172e-01	2.535e-01	2.181e-01	2.995e-01	3.050e-01	2.218e-01	3.391e-01	6.614e-01	3.207e-01	7.599e-01
2.800e+03	4.345e-01	4.318e-01	8.314e-01	2.907e-01	1.979e-01	4.172e-01	2.535e-01	2.181e-01	2.995e-01	3.050e-01	2.218e-01	3.391e-01	6.614e-01	3.207e-01	7.599e-01
2.900e+03	4.345e-01	4.318e-01	8.314e-01	2.641e-01	1.961e-01	3.994e-01	2.535e-01	2.181e-01	2.995e-01	3.050e-01	2.218e-01	3.391e-01	6.614e-01	4.359e-01	7.599e-01
3.000e+03	4.345e-01	4.318e-01	8.314e-01	2.573e-01	1.961e-01	3.994e-01	2.535e-01	2.181e-01	2.995e-01	3.050e-01	2.508e-01	3.391e-01	6.614e-01	4.359e-01	7.599e-01
3.100e+03	4.345e-01	4.318e-01	8.314e-01	2.512e-01	1.908e-01	3.994e-01	2.535e-01	2.181e-01	2.995e-01	3.050e-01	2.508e-01	3.391e-01	6.614e-01	4.359e-01	7.599e-01
3.200e+03	4.345e-01	4.318e-01	8.314e-01	2.307e-01	1.850e-01	3.636e-01	2.535e-01	2.181e-01	2.995e-01	3.050e-01	2.508e-01	3.391e-01	6.614e-01	4.359e-01	7.599e-01
3.300e+03	4.345e-01	4.318e-01	8.314e-01	2.449e-01	1.850e-01	3.636e-01	2.535e-01	2.181e-01	2.995e-01	3.050e-01	2.508e-01	3.391e-01	6.614e-01	2.707e-01	7.599e-01
3.400e+03	4.345e-01	4.318e-01	8.314e-01	2.307e-01	1.838e-01	3.177e-01	2.535e-01	2.181e-01	2.995e-01	3.050e-01	2.218e-01	3.391e-01	7.141e-01	2.707e-01	7.599e-01
3.500e+03	4.345e-01	4.318e-01	8.314e-01	2.449e-01	1.850e-01	3.177e-01	2.535e-01	2.181e-01	2.995e-01	3.060e-01	2.218e-01	3.403e-01	7.141e-01	2.707e-01	7.599e-01
3.600e+03	4.333e-01	4.317e-01	8.314e-01	2.449e-01	1.838e-01	3.636e-01	2.535e-01	2.181e-01	2.995e-01	3.060e-01	2.218e-01	3.403e-01	7.141e-01	2.171e-01	7.599e-01
3.700e+03	4.333e-01	4.317e-01	8.314e-01	2.307e-01	1.838e-01	3.177e-01	2.535e-01	2.181e-01	2.995e-01	3.060e-01	2.218e-01	3.391e-01	7.141e-01	2.171e-01	7.599e-01
3.800e+03	4.333e-01	4.317e-01	8.314e-01	2.307e-01	1.325e-01	3.101e-01	2.535e-01	2.181e-01	2.995e-01	3.072e-01	2.218e-01	3.391e-01	6.614e-01	2.171e-01	7.599e-01
3.900e+03	4.333e-01	4.317e-01	8.314e-01	2.307e-01	1.325e-01	3.101e-01	2.535e-01	2.181e-01	2.995e-01	3.072e-01	2.218e-01	3.391e-01	6.614e-01	2.171e-01	7.599e-01
4.000e+03	4.333e-01	4.317e-01	8.314e-01	2.307e-01	1.823e-01	3.101e-01	2.535e-01	2.181e-01	2.995e-01	3.072e-01	2.218e-01	3.391e-01	6.614e-01	2.171e-01	7.599e-01
4.100e+03	4.333e-01	4.317e-01	8.314e-01	2.307e-01	1.823e-01	2.907e-01	2.535e-01	2.181e-01	2.995e-01	3.072e-01	2.218e-01	3.391e-01	6.614e-01	2.171e-01	7.599e-01
4.200e+03	4.333e-01	4.317e-01	8.314e-01	2.307e-01	1.823e-01	2.907e-01	2.535e-01	2.181e-01	2.995e-01	3.072e-01	2.218e-01	3.391e-01	6.614e-01	2.171e-01	7.599e-01
4.300e+03	4.333e-01	4.317e-01	8.314e-01	2.449e-01	1.823e-01	3.101e-01	2.535e-01	2.181e-01	2.995e-01	3.072e-01	2.218e-01	3.391e-01	6.614e-01	2.171e-01	7.599e-01
4.400e+03	4.333e-01	4.317e-01	8.314e-01	2.449e-01	1.823e-01	3.101e-01	2.535e-01	2.181e-01	2.995e-01	3.072e-01	2.218e-01	3.391e-01	6.614e-01	2.171e-01	7.599e-01
4.500e+03	4.333e-01	4.317e-01	8.314e-01	2.488e-01	1.850e-01	3.474e-01	2.535e-01	2.181e-01	2.995e-01	3.109e-01	2.400e-01	3.403e-01	6.614e-01	2.171e-01	7.599e-01
