n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.increase	xor._.me.hebbian.network.best.quality.increase.min	xor._.me.hebbian.network.best.quality.increase.max	xor._.me.hebbian.layer.best.quality.increase	xor._.me.hebbian.layer.best.quality.increase.min	xor._.me.hebbian.layer.best.quality.increase.max	xor._.me.hebbian.neuron.best.quality.increase	xor._.me.hebbian.neuron.best.quality.increase.min	xor._.me.hebbian.neuron.best.quality.increase.max	xor._.me.hebbian.synapse.best.quality.increase	xor._.me.hebbian.synapse.best.quality.increase.min	xor._.me.hebbian.synapse.best.quality.increase.max	xor._.me.freeForm.best.quality.increase	xor._.me.freeForm.best.quality.increase.min	xor._.me.freeForm.best.quality.increase.max
5.000e+03	2.784e-01	2.723e-01	4.029e-01	1.859e-01	1.241e-01	2.608e-01	4.161e-01	3.089e-01	4.745e-01	4.938e-01	4.470e-01	5.930e-01	3.049e-01	1.520e-01	5.252e-01
5.100e+03	2.784e-01	2.723e-01	4.029e-01	1.859e-01	1.241e-01	2.608e-01	4.161e-01	3.089e-01	4.745e-01	4.938e-01	4.470e-01	5.930e-01	3.049e-01	1.520e-01	5.252e-01
5.200e+03	2.784e-01	2.723e-01	4.029e-01	1.859e-01	1.241e-01	2.608e-01	4.161e-01	3.089e-01	4.745e-01	4.938e-01	4.470e-01	5.930e-01	3.049e-01	1.725e-01	5.252e-01
5.300e+03	2.784e-01	2.723e-01	4.029e-01	1.859e-01	1.241e-01	2.608e-01	4.161e-01	3.089e-01	4.745e-01	4.938e-01	4.470e-01	5.930e-01	3.049e-01	1.725e-01	5.252e-01
5.400e+03	2.784e-01	2.723e-01	4.029e-01	1.859e-01	1.241e-01	2.608e-01	4.161e-01	3.089e-01	4.745e-01	4.938e-01	4.470e-01	5.930e-01	3.049e-01	1.725e-01	5.252e-01
5.500e+03	2.784e-01	2.723e-01	4.029e-01	1.859e-01	1.241e-01	2.608e-01	4.161e-01	3.089e-01	4.745e-01	4.938e-01	4.470e-01	5.930e-01	3.751e-01	1.725e-01	5.252e-01
5.600e+03	2.784e-01	2.723e-01	4.029e-01	1.859e-01	1.241e-01	2.608e-01	4.161e-01	3.089e-01	4.745e-01	4.865e-01	4.470e-01	5.795e-01	3.751e-01	1.725e-01	5.252e-01
5.700e+03	2.784e-01	2.723e-01	4.029e-01	1.859e-01	1.241e-01	2.608e-01	4.161e-01	2.993e-01	4.745e-01	4.805e-01	4.466e-01	5.607e-01	3.751e-01	1.725e-01	5.252e-01
5.800e+03	2.784e-01	2.723e-01	4.029e-01	1.856e-01	1.241e-01	2.608e-01	4.161e-01	2.993e-01	4.745e-01	4.805e-01	4.466e-01	5.607e-01	3.751e-01	1.725e-01	5.252e-01
5.900e+03	2.771e-01	2.711e-01	3.344e-01	1.856e-01	1.241e-01	2.553e-01	4.161e-01	2.993e-01	4.745e-01	4.805e-01	4.466e-01	5.607e-01	3.751e-01	1.725e-01	5.252e-01
6.000e+03	2.771e-01	2.711e-01	3.344e-01	1.856e-01	1.243e-01	2.553e-01	4.161e-01	2.993e-01	4.745e-01	4.793e-01	4.466e-01	5.566e-01	3.751e-01	1.725e-01	5.252e-01
6.100e+03	2.771e-01	2.711e-01	3.344e-01	1.856e-01	1.243e-01	2.553e-01	4.161e-01	2.993e-01	4.745e-01	4.793e-01	4.466e-01	5.566e-01	3.751e-01	1.725e-01	5.252e-01
6.200e+03	2.771e-01	2.711e-01	3.344e-01	1.856e-01	1.243e-01	2.553e-01	4.161e-01	2.993e-01	4.745e-01	4.793e-01	4.466e-01	5.566e-01	3.751e-01	1.725e-01	5.252e-01
6.300e+03	2.771e-01	2.711e-01	3.344e-01	1.856e-01	1.241e-01	2.553e-01	4.161e-01	2.993e-01	4.745e-01	4.793e-01	4.466e-01	5.566e-01	3.751e-01	1.725e-01	5.252e-01
6.400e+03	2.771e-01	2.711e-01	3.344e-01	1.856e-01	1.241e-01	2.553e-01	4.161e-01	2.993e-01	4.745e-01	4.793e-01	4.466e-01	5.566e-01	3.751e-01	1.725e-01	5.252e-01
6.500e+03	2.771e-01	2.709e-01	3.344e-01	1.856e-01	1.241e-01	2.553e-01	4.161e-01	2.993e-01	4.745e-01	4.793e-01	4.466e-01	5.566e-01	3.751e-01	1.725e-01	5.397e-01
6.600e+03	2.771e-01	2.709e-01	3.344e-01	1.856e-01	1.241e-01	2.553e-01	4.161e-01	2.993e-01	4.745e-01	4.793e-01	4.466e-01	5.566e-01	3.751e-01	1.725e-01	5.397e-01
6.700e+03	2.771e-01	2.709e-01	3.344e-01	1.750e-01	1.241e-01	2.354e-01	4.161e-01	2.993e-01	4.745e-01	4.793e-01	4.466e-01	5.566e-01	3.751e-01	1.725e-01	5.252e-01
6.800e+03	2.771e-01	2.709e-01	3.784e-01	1.750e-01	1.234e-01	2.354e-01	4.161e-01	2.993e-01	4.745e-01	4.793e-01	4.466e-01	5.566e-01	3.751e-01	1.725e-01	5.252e-01
6.900e+03	2.771e-01	2.709e-01	3.784e-01	1.750e-01	1.234e-01	2.354e-01	4.161e-01	2.993e-01	4.745e-01	4.793e-01	4.466e-01	5.566e-01	3.751e-01	1.725e-01	5.252e-01
7.000e+03	2.771e-01	2.709e-01	3.784e-01	1.750e-01	1.234e-01	2.354e-01	4.161e-01	2.993e-01	4.745e-01	4.793e-01	4.466e-01	5.566e-01	3.751e-01	1.725e-01	5.252e-01
7.100e+03	2.771e-01	2.709e-01	3.784e-01	1.750e-01	1.234e-01	2.354e-01	4.161e-01	2.993e-01	4.745e-01	4.793e-01	4.466e-01	5.566e-01	3.751e-01	1.725e-01	5.252e-01
7.200e+03	2.771e-01	2.709e-01	3.784e-01	1.750e-01	1.234e-01	2.354e-01	4.161e-01	2.993e-01	4.745e-01	4.793e-01	4.466e-01	5.566e-01	3.751e-01	1.817e-01	5.252e-01
7.300e+03	2.771e-01	2.709e-01	3.784e-01	1.679e-01	1.205e-01	2.354e-01	4.161e-01	2.993e-01	4.745e-01	4.793e-01	4.466e-01	5.566e-01	3.751e-01	1.817e-01	5.252e-01
7.400e+03	2.771e-01	2.709e-01	3.784e-01	1.679e-01	1.205e-01	2.354e-01	4.161e-01	2.993e-01	4.745e-01	4.718e-01	4.359e-01	5.566e-01	3.751e-01	1.817e-01	5.397e-01
7.500e+03	2.771e-01	2.709e-01	3.784e-01	1.679e-01	1.205e-01	2.354e-01	4.161e-01	2.993e-01	4.745e-01	4.718e-01	4.359e-01	5.566e-01	3.751e-01	1.817e-01	5.397e-01
7.600e+03	2.771e-01	2.709e-01	3.784e-01	1.750e-01	1.234e-01	2.608e-01	4.161e-01	2.993e-01	4.745e-01	4.718e-01	4.359e-01	5.566e-01	3.089e-01	1.817e-01	5.397e-01
7.700e+03	2.771e-01	2.709e-01	3.784e-01	1.679e-01	1.205e-01	2.608e-01	4.161e-01	2.993e-01	4.745e-01	4.718e-01	4.359e-01	5.566e-01	2.975e-01	1.817e-01	5.155e-01
7.800e+03	2.771e-01	2.709e-01	3.784e-01	1.679e-01	1.241e-01	2.608e-01	4.161e-01	2.993e-01	4.745e-01	4.718e-01	4.359e-01	5.566e-01	2.975e-01	1.817e-01	5.155e-01
7.900e+03	2.771e-01	2.709e-01	2.848e-01	1.679e-01	1.241e-01	2.608e-01	4.161e-01	2.993e-01	4.745e-01	4.718e-01	4.359e-01	5.566e-01	2.975e-01	1.817e-01	5.155e-01
8.000e+03	2.771e-01	2.709e-01	2.848e-01	1.679e-01	1.234e-01	2.608e-01	4.161e-01	2.993e-01	4.745e-01	4.718e-01	4.359e-01	5.566e-01	2.975e-01	1.817e-01	5.155e-01
8.100e+03	2.771e-01	2.709e-01	2.848e-01	1.679e-01	1.205e-01	2.608e-01	4.161e-01	2.993e-01	4.745e-01	4.718e-01	4.359e-01	5.566e-01	2.975e-01	1.725e-01	5.127e-01
8.200e+03	2.771e-01	2.709e-01	2.848e-01	1.679e-01	1.205e-01	2.608e-01	4.161e-01	2.993e-01	4.745e-01	4.718e-01	4.359e-01	5.566e-01	2.975e-01	1.725e-01	5.127e-01
8.300e+03	2.771e-01	2.709e-01	2.848e-01	1.679e-01	1.205e-01	2.608e-01	4.161e-01	2.993e-01	4.745e-01	4.718e-01	4.359e-01	5.566e-01	2.975e-01	1.725e-01	5.127e-01
8.400e+03	2.771e-01	2.709e-01	2.848e-01	1.669e-01	1.167e-01	2.629e-01	4.161e-01	2.993e-01	4.745e-01	4.718e-01	4.359e-01	5.566e-01	2.975e-01	1.725e-01	5.127e-01
8.500e+03	2.771e-01	2.709e-01	2.848e-01	1.669e-01	1.167e-01	2.629e-01	4.161e-01	2.993e-01	4.745e-01	4.718e-01	4.359e-01	5.566e-01	2.975e-01	1.725e-01	5.397e-01
8.600e+03	2.771e-01	2.709e-01	2.848e-01	1.669e-01	1.167e-01	2.608e-01	4.161e-01	2.993e-01	4.745e-01	4.718e-01	4.359e-01	5.566e-01	2.975e-01	1.725e-01	5.397e-01
8.700e+03	2.771e-01	2.709e-01	2.848e-01	1.669e-01	1.167e-01	2.608e-01	4.161e-01	2.993e-01	4.745e-01	4.718e-01	4.359e-01	5.566e-01	2.749e-01	1.725e-01	5.397e-01
8.800e+03	2.771e-01	2.709e-01	2.848e-01	1.669e-01	1.167e-01	2.608e-01	4.161e-01	2.993e-01	4.745e-01	4.718e-01	4.359e-01	5.566e-01	2.749e-01	1.725e-01	5.397e-01
8.900e+03	2.771e-01	2.709e-01	2.848e-01	1.669e-01	1.167e-01	2.608e-01	4.161e-01	2.993e-01	4.745e-01	4.718e-01	4.359e-01	5.566e-01	2.622e-01	1.520e-01	5.127e-01
9.000e+03	2.771e-01	2.709e-01	2.848e-01	1.669e-01	1.167e-01	2.608e-01	4.161e-01	2.993e-01	4.745e-01	4.718e-01	4.359e-01	5.566e-01	2.622e-01	1.520e-01	5.127e-01
9.100e+03	2.771e-01	2.709e-01	2.848e-01	1.750e-01	1.205e-01	2.629e-01	4.161e-01	2.993e-01	4.745e-01	4.718e-01	4.359e-01	5.566e-01	2.622e-01	1.520e-01	5.127e-01
9.200e+03	2.771e-01	2.709e-01	2.848e-01	1.750e-01	1.205e-01	2.629e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.622e-01	1.520e-01	5.127e-01
9.300e+03	2.771e-01	2.709e-01	2.848e-01	1.859e-01	1.010e-01	2.666e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.622e-01	1.520e-01	5.127e-01
9.400e+03	2.771e-01	2.709e-01	2.848e-01	1.859e-01	1.010e-01	2.666e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.729e-01	1.520e-01	5.127e-01
9.500e+03	2.771e-01	2.709e-01	2.848e-01	1.859e-01	9.493e-02	2.666e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.729e-01	1.520e-01	5.127e-01
9.600e+03	2.771e-01	2.704e-01	2.824e-01	1.750e-01	9.542e-02	2.666e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.729e-01	1.520e-01	5.127e-01
9.700e+03	2.771e-01	2.704e-01	2.824e-01	1.750e-01	9.542e-02	2.666e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.749e-01	1.520e-01	5.320e-01
9.800e+03	2.771e-01	2.704e-01	2.824e-01	1.750e-01	9.542e-02	2.666e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.749e-01	1.520e-01	5.320e-01
9.900e+03	2.771e-01	2.704e-01	2.824e-01	1.543e-01	9.493e-02	2.629e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.749e-01	1.520e-01	5.320e-01
1.000e+04	2.771e-01	2.704e-01	2.824e-01	1.750e-01	9.493e-02	2.666e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.749e-01	1.520e-01	5.127e-01
1.010e+04	2.771e-01	2.704e-01	2.824e-01	1.750e-01	9.493e-02	2.931e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.749e-01	1.520e-01	5.230e-01
1.020e+04	2.771e-01	2.704e-01	2.824e-01	1.750e-01	9.493e-02	2.931e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.749e-01	1.520e-01	5.230e-01
1.030e+04	2.771e-01	2.704e-01	2.824e-01	1.750e-01	9.493e-02	2.931e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.749e-01	1.520e-01	5.127e-01
1.040e+04	2.771e-01	2.704e-01	2.824e-01	1.750e-01	9.493e-02	2.931e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.749e-01	1.520e-01	5.211e-01
1.050e+04	2.769e-01	2.692e-01	2.819e-01	1.750e-01	9.493e-02	2.931e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.749e-01	1.520e-01	5.211e-01
1.060e+04	2.771e-01	2.704e-01	2.824e-01	1.750e-01	9.493e-02	2.931e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.749e-01	1.520e-01	5.211e-01
1.070e+04	2.771e-01	2.704e-01	2.824e-01	1.750e-01	9.493e-02	2.931e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.749e-01	1.520e-01	5.211e-01
1.080e+04	2.771e-01	2.704e-01	2.824e-01	1.751e-01	9.542e-02	2.931e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.749e-01	1.520e-01	5.211e-01
1.090e+04	2.771e-01	2.704e-01	2.824e-01	1.751e-01	9.542e-02	2.931e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.749e-01	1.520e-01	5.211e-01
1.100e+04	2.769e-01	2.704e-01	2.819e-01	1.751e-01	9.542e-02	2.931e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.749e-01	1.520e-01	5.211e-01
1.110e+04	2.769e-01	2.692e-01	2.819e-01	1.751e-01	9.493e-02	2.931e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.749e-01	1.520e-01	5.211e-01
1.120e+04	2.771e-01	2.704e-01	2.824e-01	1.751e-01	9.493e-02	2.931e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.749e-01	1.520e-01	5.211e-01
1.130e+04	2.771e-01	2.704e-01	2.824e-01	1.751e-01	9.493e-02	2.931e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.749e-01	1.520e-01	5.211e-01
1.140e+04	2.769e-01	2.692e-01	2.819e-01	1.751e-01	9.493e-02	2.931e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.749e-01	1.520e-01	5.211e-01
1.150e+04	2.769e-01	2.692e-01	2.819e-01	1.751e-01	9.493e-02	2.666e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.749e-01	1.520e-01	5.211e-01
1.160e+04	2.769e-01	2.692e-01	2.819e-01	1.751e-01	9.493e-02	2.666e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.749e-01	1.520e-01	5.211e-01
1.170e+04	2.769e-01	2.692e-01	2.819e-01	1.751e-01	9.187e-02	2.666e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.749e-01	1.520e-01	5.211e-01
1.180e+04	2.769e-01	2.692e-01	2.819e-01	1.751e-01	9.114e-02	2.666e-01	4.161e-01	2.993e-01	4.745e-01	4.671e-01	4.187e-01	5.566e-01	2.975e-01	1.520e-01	5.397e-01
