x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.00.copy.no.reset	progress.rate.q.0.05.0.00.copy.reset	progress.rate.q.0.05.0.00.or.no.reset	progress.rate.q.0.05.0.00.or.reset	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.10.copy.no.reset	progress.rate.q.0.05.0.10.copy.reset	progress.rate.q.0.05.0.10.or.no.reset	progress.rate.q.0.05.0.10.or.reset	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.25.copy.no.reset	progress.rate.q.0.05.0.25.copy.reset	progress.rate.q.0.05.0.25.or.no.reset	progress.rate.q.0.05.0.25.or.reset	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.0.50.copy.no.reset	progress.rate.q.0.05.0.50.copy.reset	progress.rate.q.0.05.0.50.or.no.reset	progress.rate.q.0.05.0.50.or.reset	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen	progress.rate.q.0.05.1.00.copy.no.reset	progress.rate.q.0.05.1.00.copy.reset	progress.rate.q.0.05.1.00.or.no.reset	progress.rate.q.0.05.1.00.or.reset
0	0	3.000e-02	-5.229e-11	4.873e-04	2.284e-04	-4.873e-03	7.206e-03	1.400e-01	-8.351e-08	2.943e-05	-3.095e-06	-2.149e-05	-3.635e-06	2.500e-01	4.815e-03	4.691e-03	-3.825e-04	6.058e-03	-2.209e-02	3.500e-01	1.122e-02	1.006e-02	1.510e-02	2.283e-02	1.527e-02	3.500e-01	1.122e-02	1.006e-02	3.041e-02	2.283e-02	6.304e-03
0	1	nan	nan	nan	nan	nan	nan	1.200e-01	9.478e-06	-2.331e-05	-7.680e-04	5.443e-05	9.934e-05	2.200e-01	1.423e-03	8.444e-03	8.793e-04	-1.852e-02	-1.640e-02	3.000e-01	-2.009e-06	-2.530e-04	-1.485e-05	-2.357e-05	4.721e-04	6.000e-01	8.512e-02	8.127e-02	-2.645e-04	7.688e-02	2.457e-02
0	2	nan	nan	nan	nan	nan	nan	1.000e-02	-3.417e-04	3.202e-03	4.721e-03	-3.559e-02	-3.413e-02	9.000e-02	-8.903e-05	1.571e-04	-1.058e-04	-1.931e-05	3.575e-04	2.200e-01	-5.737e-02	-5.351e-02	-2.396e-02	-6.439e-02	6.188e-02	8.100e-01	-1.330e-02	-1.219e-02	-2.241e-02	-1.708e-02	-3.678e-02
0	3	nan	nan	nan	nan	nan	nan	2.400e-01	4.262e-04	4.255e-04	7.064e-03	1.983e-04	-8.091e-02	2.400e-01	4.262e-04	4.255e-04	2.533e-03	1.983e-04	4.355e-02	4.100e-01	3.038e-02	2.938e-02	2.184e-02	2.360e-02	-1.250e-02	6.200e-01	-7.778e-02	-7.320e-02	7.231e-03	-8.080e-02	-7.815e-03
0	4	nan	nan	nan	nan	nan	nan	9.000e-02	-1.400e-06	7.533e-04	5.620e-02	-7.545e-03	-5.390e-02	9.000e-02	-1.400e-06	7.533e-04	-4.844e-03	-7.545e-03	1.133e-01	1.100e-01	3.545e-06	-2.801e-03	1.106e-02	2.804e-02	-6.230e-02	8.100e-01	1.707e-01	1.627e-01	-1.452e-01	1.566e-01	5.142e-02
0	5	nan	nan	nan	nan	nan	nan	3.000e-02	-2.832e-04	3.134e-03	2.460e-03	-3.429e-02	-1.506e-01	2.700e-01	3.477e-03	-3.033e-03	-7.580e-03	1.218e-03	-1.323e-01	2.700e-01	3.477e-03	-3.033e-03	-2.140e-03	1.218e-03	3.485e-02	4.100e-01	7.932e-02	7.481e-02	-5.063e-02	8.076e-02	-5.659e-03
0	6	nan	nan	nan	nan	nan	nan	5.000e-02	3.209e-03	4.736e-02	8.023e-03	8.852e-02	8.790e-02	9.000e-02	-2.363e-04	-1.825e-02	9.778e-03	8.820e-03	-1.692e-02	2.600e-01	0.000e+00	-8.508e-02	6.848e-02	-5.633e-02	1.447e-01	3.100e-01	0.000e+00	-8.991e-02	6.490e-02	-7.755e-02	8.485e-02
0	7	nan	nan	nan	nan	nan	nan	1.400e-01	-4.422e-03	-1.642e-02	4.274e-04	-5.690e-02	-9.387e-02	2.400e-01	-2.172e-05	2.140e-02	-4.846e-03	-2.552e-02	7.503e-03	3.100e-01	0.000e+00	-8.260e-02	5.733e-02	-2.892e-02	4.462e-02	3.100e-01	0.000e+00	-8.260e-02	6.656e-02	-2.892e-02	1.270e-01
0	8	nan	nan	nan	nan	nan	nan	1.500e-01	2.674e-03	8.860e-03	-3.637e-02	2.742e-02	-9.485e-02	3.000e-01	0.000e+00	-8.773e-02	7.393e-02	-6.206e-02	4.550e-02	3.200e-01	0.000e+00	-7.927e-02	6.390e-02	1.336e-02	3.799e-02	3.400e-01	0.000e+00	-8.631e-02	6.159e-02	-4.155e-02	5.667e-02
0	9	1.800e-01	5.000e-01	2.540e-01	-1.506e-01	-1.000e+00	-1.000e+00	5.000e-01	5.000e-01	5.000e-01	5.000e-01	-5.000e-02	-5.000e-02	5.000e-01	5.000e-01	5.000e-01	5.000e-01	-5.000e-02	-5.000e-02	6.500e-01	5.000e-01	6.500e-01	6.500e-01	1.000e-01	1.000e-01	1.000e+00	5.020e-01	4.771e-01	4.927e-01	4.749e-01	4.744e-01
