n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.layer.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.layer.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.layer.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.neuron.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.neuron.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.neuron.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max
2.100e+03	2.498e-01	2.217e-02	4.376e-01	1.031e-01	1.485e-02	2.035e-01	4.075e-01	3.196e-01	4.872e-01	4.899e-01	3.976e-01	5.459e-01	5.000e-01	5.000e-01	1.000e+00
2.200e+03	2.500e-01	6.900e-02	4.376e-01	1.031e-01	3.177e-02	2.035e-01	4.075e-01	3.196e-01	4.872e-01	4.899e-01	3.976e-01	5.459e-01	5.000e-01	5.000e-01	1.000e+00
2.300e+03	2.500e-01	6.900e-02	4.376e-01	1.105e-01	3.585e-02	2.035e-01	4.075e-01	3.196e-01	4.872e-01	4.899e-01	3.976e-01	5.459e-01	5.000e-01	5.000e-01	1.000e+00
2.400e+03	2.500e-01	6.900e-02	4.376e-01	1.105e-01	3.585e-02	2.035e-01	4.075e-01	3.196e-01	4.872e-01	4.721e-01	3.456e-01	5.313e-01	5.000e-01	5.000e-01	1.000e+00
2.500e+03	2.500e-01	6.900e-02	4.376e-01	1.145e-01	3.585e-02	2.358e-01	4.075e-01	3.196e-01	4.872e-01	4.515e-01	3.236e-01	5.103e-01	5.567e-01	5.000e-01	1.000e+00
2.600e+03	2.500e-01	6.900e-02	4.376e-01	1.297e-01	4.493e-02	2.358e-01	4.075e-01	3.196e-01	4.872e-01	4.321e-01	3.225e-01	5.069e-01	5.067e-01	5.000e-01	1.000e+00
2.700e+03	2.500e-01	6.900e-02	4.376e-01	1.297e-01	4.493e-02	2.358e-01	4.075e-01	3.196e-01	4.872e-01	4.321e-01	3.225e-01	4.959e-01	5.067e-01	5.000e-01	1.000e+00
2.800e+03	2.500e-01	6.900e-02	4.376e-01	1.297e-01	6.312e-02	2.358e-01	4.075e-01	3.196e-01	4.872e-01	4.321e-01	3.225e-01	4.959e-01	5.067e-01	5.000e-01	1.000e+00
2.900e+03	2.500e-01	6.900e-02	4.376e-01	1.297e-01	6.312e-02	2.358e-01	4.075e-01	3.196e-01	4.872e-01	4.365e-01	3.236e-01	4.959e-01	5.067e-01	5.000e-01	1.000e+00
3.000e+03	2.500e-01	6.900e-02	4.376e-01	1.297e-01	6.312e-02	2.358e-01	4.075e-01	3.196e-01	4.872e-01	4.321e-01	3.236e-01	4.959e-01	5.067e-01	5.000e-01	1.000e+00
3.100e+03	2.500e-01	6.900e-02	4.376e-01	1.297e-01	6.312e-02	2.358e-01	4.075e-01	3.196e-01	4.872e-01	4.321e-01	3.236e-01	4.959e-01	6.945e-01	5.000e-01	1.000e+00
3.200e+03	2.500e-01	6.900e-02	4.376e-01	1.297e-01	6.312e-02	2.393e-01	4.075e-01	3.196e-01	4.872e-01	4.321e-01	3.456e-01	4.959e-01	6.945e-01	5.000e-01	1.000e+00
3.300e+03	2.500e-01	6.900e-02	4.376e-01	1.298e-01	6.312e-02	2.393e-01	4.075e-01	3.196e-01	4.872e-01	4.321e-01	3.456e-01	4.959e-01	6.945e-01	5.000e-01	1.000e+00
3.400e+03	2.500e-01	6.900e-02	4.376e-01	1.298e-01	6.312e-02	2.393e-01	4.075e-01	3.196e-01	4.872e-01	4.321e-01	3.456e-01	4.959e-01	6.945e-01	5.000e-01	1.000e+00
3.500e+03	2.500e-01	6.900e-02	4.376e-01	1.298e-01	6.312e-02	2.393e-01	4.039e-01	2.915e-01	4.817e-01	4.321e-01	3.456e-01	4.959e-01	6.956e-01	5.000e-01	1.000e+00
3.600e+03	2.503e-01	8.867e-02	4.376e-01	1.298e-01	6.312e-02	2.393e-01	4.039e-01	2.915e-01	4.817e-01	4.321e-01	3.210e-01	4.959e-01	8.801e-01	5.000e-01	1.000e+00
3.700e+03	2.503e-01	8.867e-02	4.376e-01	1.298e-01	6.312e-02	2.393e-01	3.876e-01	2.630e-01	4.776e-01	4.321e-01	3.210e-01	4.959e-01	8.801e-01	5.000e-01	1.000e+00
3.800e+03	2.503e-01	8.867e-02	4.376e-01	1.298e-01	6.312e-02	2.393e-01	3.876e-01	2.630e-01	4.776e-01	4.321e-01	3.210e-01	4.959e-01	8.801e-01	5.000e-01	1.000e+00
3.900e+03	2.503e-01	8.867e-02	4.376e-01	1.297e-01	6.312e-02	2.393e-01	3.876e-01	2.630e-01	4.776e-01	4.321e-01	3.210e-01	4.959e-01	8.801e-01	5.000e-01	1.000e+00
4.000e+03	2.503e-01	8.867e-02	4.376e-01	1.297e-01	6.312e-02	2.393e-01	3.876e-01	2.630e-01	4.776e-01	4.321e-01	3.112e-01	4.959e-01	8.801e-01	5.000e-01	1.000e+00
4.100e+03	2.503e-01	8.867e-02	4.376e-01	1.297e-01	6.312e-02	2.393e-01	3.876e-01	2.630e-01	4.776e-01	4.321e-01	3.112e-01	4.959e-01	8.801e-01	5.000e-01	1.000e+00
4.200e+03	2.506e-01	8.867e-02	4.376e-01	1.297e-01	6.312e-02	2.393e-01	3.876e-01	2.630e-01	4.776e-01	4.321e-01	3.112e-01	4.959e-01	8.801e-01	5.000e-01	1.000e+00
4.300e+03	2.506e-01	8.867e-02	4.376e-01	1.297e-01	6.312e-02	2.393e-01	3.876e-01	2.630e-01	4.776e-01	4.107e-01	2.733e-01	4.958e-01	8.801e-01	5.000e-01	1.000e+00
4.400e+03	2.506e-01	8.867e-02	4.376e-01	1.297e-01	6.312e-02	2.393e-01	3.876e-01	2.630e-01	4.776e-01	4.107e-01	2.733e-01	4.958e-01	8.801e-01	5.000e-01	1.000e+00
4.500e+03	2.506e-01	8.867e-02	4.376e-01	1.547e-01	6.312e-02	2.393e-01	3.876e-01	2.630e-01	4.776e-01	4.107e-01	2.733e-01	4.958e-01	8.801e-01	5.000e-01	1.000e+00
4.600e+03	2.506e-01	8.867e-02	4.376e-01	1.297e-01	4.493e-02	2.358e-01	3.876e-01	2.630e-01	4.776e-01	4.107e-01	2.733e-01	4.721e-01	8.801e-01	5.000e-01	1.000e+00
4.700e+03	2.506e-01	8.867e-02	4.376e-01	1.297e-01	4.493e-02	2.358e-01	3.876e-01	2.630e-01	4.776e-01	4.107e-01	2.733e-01	4.721e-01	8.801e-01	5.000e-01	1.000e+00
4.800e+03	2.506e-01	8.867e-02	4.376e-01	1.428e-01	4.493e-02	2.358e-01	3.876e-01	2.630e-01	4.776e-01	3.976e-01	2.733e-01	4.617e-01	8.801e-01	5.000e-01	1.000e+00
4.900e+03	2.506e-01	8.867e-02	4.376e-01	1.428e-01	4.493e-02	2.358e-01	3.876e-01	2.630e-01	4.776e-01	3.976e-01	2.733e-01	4.617e-01	8.801e-01	5.000e-01	1.000e+00
5.000e+03	2.506e-01	8.867e-02	4.376e-01	1.428e-01	4.493e-02	2.358e-01	3.876e-01	2.630e-01	4.776e-01	3.976e-01	2.733e-01	4.617e-01	8.801e-01	5.000e-01	1.000e+00
5.100e+03	2.506e-01	8.867e-02	4.376e-01	1.428e-01	4.493e-02	2.358e-01	3.876e-01	2.630e-01	4.776e-01	3.976e-01	2.733e-01	4.617e-01	8.801e-01	5.000e-01	1.000e+00
5.200e+03	2.506e-01	8.867e-02	4.376e-01	1.428e-01	4.493e-02	2.358e-01	3.876e-01	2.630e-01	4.776e-01	3.976e-01	2.733e-01	4.617e-01	8.801e-01	5.000e-01	1.000e+00
5.300e+03	2.506e-01	8.867e-02	4.376e-01	1.547e-01	6.312e-02	2.393e-01	3.876e-01	2.630e-01	4.776e-01	3.976e-01	2.733e-01	4.617e-01	8.801e-01	5.000e-01	1.000e+00
5.400e+03	2.506e-01	8.867e-02	4.376e-01	1.547e-01	6.312e-02	2.393e-01	3.876e-01	2.630e-01	4.776e-01	3.976e-01	2.733e-01	4.617e-01	9.733e-01	5.000e-01	1.000e+00
5.500e+03	2.506e-01	8.867e-02	4.376e-01	1.547e-01	6.312e-02	2.393e-01	3.876e-01	2.630e-01	4.776e-01	3.976e-01	2.733e-01	4.617e-01	9.820e-01	5.000e-01	1.000e+00
5.600e+03	2.506e-01	8.867e-02	4.376e-01	1.547e-01	6.312e-02	2.393e-01	3.876e-01	2.630e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.820e-01	5.000e-01	1.000e+00
5.700e+03	2.506e-01	8.867e-02	4.376e-01	1.547e-01	6.312e-02	2.393e-01	3.876e-01	2.630e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.820e-01	5.000e-01	1.000e+00
5.800e+03	2.506e-01	8.867e-02	4.376e-01	1.547e-01	6.312e-02	2.393e-01	3.876e-01	2.630e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.820e-01	5.000e-01	1.000e+00
5.900e+03	2.506e-01	8.867e-02	4.376e-01	1.547e-01	6.312e-02	2.393e-01	3.876e-01	2.630e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.820e-01	5.000e-01	1.000e+00
6.000e+03	2.506e-01	8.867e-02	4.376e-01	1.547e-01	6.312e-02	2.393e-01	3.876e-01	2.630e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.807e-01	5.000e-01	1.000e+00
6.100e+03	2.506e-01	8.867e-02	4.376e-01	1.547e-01	6.312e-02	2.393e-01	3.876e-01	2.630e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.807e-01	5.000e-01	1.000e+00
6.200e+03	2.506e-01	8.867e-02	4.376e-01	1.547e-01	4.995e-02	2.393e-01	3.876e-01	2.630e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.807e-01	5.000e-01	1.000e+00
6.300e+03	2.506e-01	8.867e-02	4.376e-01	1.547e-01	4.995e-02	2.393e-01	3.876e-01	2.630e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.807e-01	5.000e-01	1.000e+00
6.400e+03	2.506e-01	8.867e-02	4.376e-01	1.560e-01	4.995e-02	2.393e-01	3.876e-01	2.630e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.807e-01	5.000e-01	1.000e+00
6.500e+03	2.506e-01	8.867e-02	4.376e-01	1.560e-01	4.995e-02	2.393e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.807e-01	5.000e-01	1.000e+00
6.600e+03	2.506e-01	8.867e-02	4.376e-01	1.560e-01	4.995e-02	2.393e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.807e-01	5.000e-01	1.000e+00
6.700e+03	2.506e-01	8.867e-02	4.376e-01	1.560e-01	4.995e-02	2.393e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.807e-01	5.000e-01	1.000e+00
6.800e+03	2.506e-01	8.867e-02	3.627e-01	1.560e-01	4.995e-02	2.393e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.807e-01	5.000e-01	1.000e+00
6.900e+03	2.503e-01	8.867e-02	3.627e-01	1.560e-01	4.995e-02	2.393e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.807e-01	5.000e-01	1.000e+00
7.000e+03	2.503e-01	8.867e-02	3.627e-01	1.560e-01	4.995e-02	2.393e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.733e-01	5.000e-01	1.000e+00
7.100e+03	2.503e-01	9.848e-02	3.627e-01	1.560e-01	4.995e-02	2.393e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.733e-01	5.000e-01	1.000e+00
7.200e+03	2.503e-01	9.848e-02	3.627e-01	1.560e-01	4.995e-02	2.393e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.733e-01	5.000e-01	1.000e+00
7.300e+03	2.503e-01	9.848e-02	3.627e-01	1.547e-01	3.585e-02	2.393e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.807e-01	5.000e-01	1.000e+00
7.400e+03	2.500e-01	9.848e-02	3.627e-01	1.547e-01	3.585e-02	2.393e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.807e-01	5.000e-01	1.000e+00
7.500e+03	2.500e-01	9.848e-02	3.627e-01	1.547e-01	3.585e-02	2.393e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.807e-01	5.000e-01	1.000e+00
7.600e+03	2.500e-01	9.848e-02	3.627e-01	1.547e-01	3.585e-02	2.393e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.807e-01	5.000e-01	1.000e+00
7.700e+03	2.500e-01	9.848e-02	3.627e-01	1.547e-01	3.585e-02	2.393e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.807e-01	5.000e-01	1.000e+00
7.800e+03	2.500e-01	9.848e-02	3.627e-01	1.547e-01	3.585e-02	2.393e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.807e-01	5.000e-01	1.000e+00
7.900e+03	2.500e-01	9.848e-02	3.627e-01	1.547e-01	3.585e-02	2.428e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.807e-01	5.000e-01	1.000e+00
8.000e+03	2.500e-01	9.848e-02	3.627e-01	1.547e-01	3.585e-02	2.428e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.807e-01	5.000e-01	1.000e+00
8.100e+03	2.500e-01	9.848e-02	3.627e-01	1.547e-01	3.585e-02	2.428e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.807e-01	5.000e-01	1.000e+00
8.200e+03	2.500e-01	9.848e-02	3.627e-01	1.547e-01	3.585e-02	2.428e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.733e-01	5.000e-01	1.000e+00
8.300e+03	2.500e-01	9.848e-02	3.627e-01	1.547e-01	3.585e-02	2.428e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.733e-01	5.000e-01	1.000e+00
8.400e+03	2.500e-01	9.848e-02	3.627e-01	1.547e-01	3.585e-02	2.428e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.733e-01	5.000e-01	1.000e+00
8.500e+03	2.500e-01	9.848e-02	3.627e-01	1.547e-01	3.585e-02	2.428e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.733e-01	5.000e-01	1.000e+00
8.600e+03	2.500e-01	9.848e-02	3.627e-01	1.547e-01	3.585e-02	2.428e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.733e-01	5.000e-01	1.000e+00
8.700e+03	2.500e-01	9.848e-02	3.627e-01	1.547e-01	3.585e-02	2.428e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.733e-01	5.000e-01	1.000e+00
8.800e+03	2.502e-01	1.215e-01	3.627e-01	1.547e-01	3.585e-02	2.428e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.733e-01	5.000e-01	1.000e+00
8.900e+03	2.502e-01	1.215e-01	3.627e-01	1.547e-01	3.585e-02	2.428e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.733e-01	5.000e-01	1.000e+00
9.000e+03	2.502e-01	1.215e-01	3.627e-01	1.547e-01	3.585e-02	2.428e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.733e-01	5.000e-01	1.000e+00
9.100e+03	2.502e-01	1.215e-01	3.627e-01	1.547e-01	3.585e-02	2.428e-01	3.876e-01	2.222e-01	4.776e-01	3.966e-01	2.715e-01	4.617e-01	9.733e-01	5.000e-01	1.000e+00
9.200e+03	2.502e-01	1.215e-01	3.627e-01	1.547e-01	3.585e-02	2.428e-01	3.876e-01	2.222e-01	4.776e-01	3.942e-01	2.712e-01	4.544e-01	9.733e-01	5.000e-01	1.000e+00
9.300e+03	2.502e-01	1.215e-01	3.627e-01	1.547e-01	3.585e-02	2.428e-01	3.876e-01	2.222e-01	4.776e-01	3.942e-01	2.712e-01	4.544e-01	9.733e-01	5.000e-01	1.000e+00
9.400e+03	2.502e-01	1.215e-01	3.627e-01	1.547e-01	3.585e-02	2.428e-01	3.876e-01	2.222e-01	4.776e-01	3.620e-01	2.712e-01	4.544e-01	9.807e-01	5.000e-01	1.000e+00
9.500e+03	2.502e-01	1.215e-01	3.627e-01	1.547e-01	3.585e-02	2.428e-01	3.876e-01	2.222e-01	4.776e-01	3.620e-01	2.712e-01	4.544e-01	9.807e-01	5.000e-01	1.000e+00
9.600e+03	2.500e-01	1.215e-01	2.527e-01	1.547e-01	3.585e-02	2.428e-01	3.876e-01	2.222e-01	4.776e-01	3.620e-01	2.712e-01	4.544e-01	9.807e-01	5.000e-01	1.000e+00
9.700e+03	2.500e-01	1.215e-01	2.527e-01	1.547e-01	3.585e-02	2.428e-01	3.876e-01	2.222e-01	4.776e-01	3.620e-01	2.712e-01	4.544e-01	9.807e-01	5.000e-01	1.000e+00
9.800e+03	2.500e-01	1.215e-01	2.527e-01	1.547e-01	3.585e-02	2.428e-01	3.876e-01	2.222e-01	4.776e-01	3.620e-01	2.712e-01	4.544e-01	9.807e-01	5.000e-01	1.000e+00
9.900e+03	2.500e-01	1.215e-01	2.527e-01	1.547e-01	3.585e-02	2.428e-01	3.876e-01	2.222e-01	4.776e-01	3.620e-01	2.712e-01	4.544e-01	9.807e-01	5.000e-01	1.000e+00
1.000e+04	2.500e-01	1.215e-01	2.527e-01	1.547e-01	3.585e-02	2.428e-01	3.876e-01	2.222e-01	4.776e-01	3.620e-01	2.712e-01	4.544e-01	9.807e-01	5.000e-01	1.000e+00
1.010e+04	2.500e-01	1.215e-01	2.527e-01	1.547e-01	3.585e-02	2.428e-01	3.876e-01	2.222e-01	4.776e-01	3.457e-01	2.529e-01	4.515e-01	9.807e-01	5.000e-01	1.000e+00
1.020e+04	2.500e-01	1.215e-01	2.519e-01	1.547e-01	3.585e-02	2.393e-01	3.876e-01	2.222e-01	4.776e-01	3.457e-01	2.529e-01	4.515e-01	9.807e-01	5.000e-01	1.000e+00
1.030e+04	2.500e-01	1.215e-01	2.519e-01	1.547e-01	3.585e-02	2.393e-01	3.876e-01	2.222e-01	4.776e-01	3.457e-01	2.529e-01	4.515e-01	9.807e-01	5.000e-01	1.000e+00
1.040e+04	2.500e-01	1.215e-01	2.519e-01	1.547e-01	3.585e-02	2.393e-01	3.876e-01	2.222e-01	4.776e-01	3.457e-01	2.529e-01	4.515e-01	9.807e-01	5.000e-01	1.000e+00
1.050e+04	2.500e-01	1.215e-01	2.519e-01	1.547e-01	3.585e-02	2.393e-01	3.876e-01	2.222e-01	4.776e-01	3.457e-01	2.529e-01	4.515e-01	9.807e-01	5.000e-01	1.000e+00
1.060e+04	2.500e-01	1.215e-01	2.519e-01	1.547e-01	3.585e-02	2.393e-01	3.876e-01	2.222e-01	4.776e-01	3.457e-01	2.529e-01	4.515e-01	9.807e-01	5.000e-01	1.000e+00
1.070e+04	2.500e-01	1.215e-01	2.519e-01	1.547e-01	3.585e-02	2.393e-01	3.876e-01	2.222e-01	4.776e-01	3.456e-01	2.529e-01	4.482e-01	9.807e-01	5.000e-01	1.000e+00
1.080e+04	2.500e-01	1.215e-01	2.519e-01	1.547e-01	3.585e-02	2.393e-01	3.876e-01	2.222e-01	4.776e-01	3.456e-01	2.529e-01	4.482e-01	9.807e-01	5.000e-01	1.000e+00
