n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.layer.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.layer.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.layer.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.neuron.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.neuron.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.neuron.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max
1.100e+03	2.513e-01	6.947e-02	5.000e-01	6.318e-02	7.263e-03	2.192e-01	4.799e-01	3.654e-01	5.172e-01	5.362e-01	4.037e-01	6.356e-01	5.000e-01	5.000e-01	1.000e+00
1.200e+03	2.513e-01	6.947e-02	5.000e-01	6.318e-02	7.263e-03	2.192e-01	4.712e-01	3.654e-01	5.146e-01	4.998e-01	3.687e-01	6.356e-01	5.000e-01	5.000e-01	1.000e+00
1.300e+03	2.513e-01	6.947e-02	5.000e-01	6.318e-02	7.263e-03	2.192e-01	4.799e-01	3.654e-01	5.172e-01	5.172e-01	4.037e-01	6.389e-01	5.000e-01	5.000e-01	1.000e+00
1.400e+03	2.513e-01	6.947e-02	5.000e-01	6.318e-02	7.263e-03	2.192e-01	4.712e-01	3.566e-01	5.146e-01	5.172e-01	4.037e-01	6.398e-01	5.000e-01	5.000e-01	1.000e+00
1.500e+03	2.502e-01	6.947e-02	5.000e-01	6.639e-02	2.806e-02	1.511e-01	4.712e-01	3.566e-01	5.146e-01	5.242e-01	4.135e-01	6.477e-01	5.000e-01	5.000e-01	1.000e+00
1.600e+03	2.502e-01	6.947e-02	5.000e-01	6.969e-02	2.806e-02	1.511e-01	4.712e-01	3.566e-01	5.146e-01	5.172e-01	4.135e-01	6.398e-01	5.000e-01	5.000e-01	1.000e+00
1.700e+03	2.502e-01	6.947e-02	5.000e-01	6.969e-02	2.806e-02	1.511e-01	4.712e-01	3.566e-01	5.146e-01	5.242e-01	4.136e-01	6.398e-01	5.028e-01	5.000e-01	1.000e+00
1.800e+03	2.502e-01	6.947e-02	5.000e-01	6.969e-02	3.707e-02	1.511e-01	4.712e-01	3.566e-01	5.146e-01	4.998e-01	4.135e-01	6.121e-01	5.028e-01	5.000e-01	1.000e+00
1.900e+03	2.502e-01	6.947e-02	5.000e-01	6.969e-02	4.005e-02	1.415e-01	4.589e-01	3.565e-01	5.076e-01	4.571e-01	4.027e-01	5.452e-01	5.028e-01	5.000e-01	1.000e+00
2.000e+03	2.502e-01	6.947e-02	5.000e-01	6.969e-02	4.005e-02	1.415e-01	4.519e-01	3.562e-01	5.039e-01	4.571e-01	4.037e-01	5.452e-01	5.028e-01	5.000e-01	1.000e+00
2.100e+03	2.502e-01	6.947e-02	5.000e-01	6.969e-02	4.005e-02	1.415e-01	4.269e-01	3.552e-01	4.967e-01	4.556e-01	4.037e-01	5.452e-01	5.028e-01	5.000e-01	1.000e+00
2.200e+03	2.513e-01	6.947e-02	5.000e-01	6.969e-02	4.005e-02	1.415e-01	4.269e-01	3.552e-01	4.967e-01	4.556e-01	3.687e-01	5.293e-01	5.028e-01	5.000e-01	1.000e+00
2.300e+03	2.513e-01	6.947e-02	5.000e-01	8.698e-02	4.005e-02	1.632e-01	4.269e-01	3.552e-01	4.967e-01	4.428e-01	3.685e-01	5.179e-01	5.028e-01	5.000e-01	1.000e+00
2.400e+03	2.513e-01	6.947e-02	5.000e-01	8.698e-02	4.005e-02	1.632e-01	4.269e-01	3.552e-01	4.967e-01	4.428e-01	3.685e-01	5.179e-01	5.028e-01	5.000e-01	1.000e+00
2.500e+03	2.513e-01	6.947e-02	5.000e-01	8.698e-02	4.005e-02	1.632e-01	4.269e-01	3.552e-01	4.967e-01	4.363e-01	3.676e-01	5.179e-01	5.028e-01	5.000e-01	1.000e+00
2.600e+03	2.513e-01	6.947e-02	5.000e-01	8.698e-02	4.005e-02	2.243e-01	4.269e-01	3.552e-01	4.967e-01	4.363e-01	3.676e-01	5.179e-01	5.028e-01	5.000e-01	1.000e+00
2.700e+03	2.513e-01	6.947e-02	5.000e-01	7.714e-02	4.005e-02	1.415e-01	4.151e-01	3.112e-01	4.929e-01	4.363e-01	3.685e-01	5.179e-01	8.325e-01	5.000e-01	1.000e+00
2.800e+03	2.513e-01	6.947e-02	5.000e-01	8.698e-02	4.005e-02	1.415e-01	4.151e-01	3.112e-01	4.929e-01	4.363e-01	3.676e-01	5.179e-01	8.325e-01	5.000e-01	1.000e+00
2.900e+03	2.513e-01	6.947e-02	5.000e-01	8.698e-02	4.005e-02	2.243e-01	4.151e-01	3.112e-01	4.929e-01	4.363e-01	3.676e-01	5.179e-01	5.000e-01	5.000e-01	1.000e+00
3.000e+03	2.513e-01	6.947e-02	5.000e-01	8.698e-02	4.005e-02	2.243e-01	4.151e-01	3.112e-01	4.929e-01	4.256e-01	3.676e-01	4.998e-01	8.325e-01	5.000e-01	1.000e+00
3.100e+03	2.513e-01	6.947e-02	5.000e-01	8.698e-02	4.310e-02	1.415e-01	4.151e-01	3.112e-01	4.929e-01	4.160e-01	3.676e-01	4.902e-01	8.325e-01	5.000e-01	1.000e+00
3.200e+03	2.513e-01	6.947e-02	5.000e-01	9.587e-02	4.310e-02	1.888e-01	4.151e-01	3.112e-01	4.929e-01	4.160e-01	3.676e-01	4.902e-01	8.446e-01	5.000e-01	1.000e+00
3.300e+03	2.513e-01	6.947e-02	5.000e-01	1.029e-01	4.452e-02	2.221e-01	4.151e-01	3.112e-01	4.929e-01	4.160e-01	3.676e-01	4.902e-01	8.446e-01	5.000e-01	1.000e+00
3.400e+03	2.513e-01	6.947e-02	5.000e-01	1.029e-01	4.452e-02	2.221e-01	3.854e-01	3.024e-01	4.860e-01	4.160e-01	3.676e-01	4.902e-01	8.446e-01	5.000e-01	1.000e+00
3.500e+03	2.513e-01	6.947e-02	5.000e-01	1.079e-01	4.452e-02	2.221e-01	3.854e-01	3.024e-01	4.860e-01	4.136e-01	3.675e-01	4.760e-01	8.446e-01	5.000e-01	1.000e+00
3.600e+03	2.515e-01	8.626e-02	5.000e-01	1.079e-01	4.452e-02	2.221e-01	3.854e-01	3.024e-01	4.860e-01	4.136e-01	3.675e-01	4.760e-01	8.568e-01	5.000e-01	1.000e+00
3.700e+03	2.515e-01	8.626e-02	5.000e-01	1.245e-01	4.452e-02	2.231e-01	3.854e-01	3.024e-01	4.860e-01	4.136e-01	3.675e-01	4.760e-01	8.797e-01	5.000e-01	1.000e+00
3.800e+03	2.515e-01	8.626e-02	5.000e-01	1.079e-01	4.452e-02	2.221e-01	3.854e-01	3.024e-01	4.860e-01	4.136e-01	3.675e-01	4.760e-01	8.797e-01	5.000e-01	1.000e+00
3.900e+03	2.515e-01	8.626e-02	5.000e-01	1.079e-01	4.452e-02	2.221e-01	3.854e-01	3.024e-01	4.860e-01	4.136e-01	3.675e-01	4.760e-01	8.797e-01	5.000e-01	1.000e+00
4.000e+03	2.515e-01	8.626e-02	5.000e-01	1.079e-01	4.452e-02	2.221e-01	3.854e-01	3.024e-01	4.860e-01	4.135e-01	3.390e-01	4.760e-01	8.797e-01	5.000e-01	1.000e+00
4.100e+03	2.515e-01	8.626e-02	5.000e-01	1.079e-01	4.452e-02	2.221e-01	3.854e-01	3.024e-01	4.860e-01	4.135e-01	3.390e-01	4.760e-01	8.797e-01	5.000e-01	1.000e+00
4.200e+03	2.515e-01	8.626e-02	5.000e-01	1.079e-01	4.452e-02	2.221e-01	3.854e-01	3.024e-01	4.860e-01	4.135e-01	3.390e-01	4.760e-01	8.797e-01	5.000e-01	1.000e+00
4.300e+03	2.515e-01	8.626e-02	4.990e-01	1.079e-01	4.452e-02	2.221e-01	3.854e-01	3.024e-01	4.860e-01	4.135e-01	3.390e-01	4.760e-01	8.797e-01	5.000e-01	1.000e+00
4.400e+03	2.515e-01	8.626e-02	4.990e-01	1.079e-01	4.452e-02	2.221e-01	3.854e-01	3.024e-01	4.860e-01	4.135e-01	3.390e-01	4.760e-01	8.504e-01	5.000e-01	1.000e+00
4.500e+03	2.515e-01	8.626e-02	4.990e-01	1.079e-01	4.452e-02	2.221e-01	3.854e-01	3.024e-01	4.860e-01	4.135e-01	3.390e-01	4.760e-01	8.504e-01	5.000e-01	1.000e+00
4.600e+03	2.515e-01	8.626e-02	4.990e-01	1.079e-01	4.452e-02	2.221e-01	3.854e-01	3.024e-01	4.860e-01	4.135e-01	3.390e-01	4.760e-01	8.504e-01	5.000e-01	1.000e+00
4.700e+03	2.513e-01	8.626e-02	4.990e-01	1.079e-01	4.452e-02	2.221e-01	3.854e-01	3.024e-01	4.860e-01	4.096e-01	3.355e-01	4.556e-01	8.504e-01	5.000e-01	1.000e+00
4.800e+03	2.513e-01	8.626e-02	4.990e-01	1.079e-01	4.452e-02	2.221e-01	3.854e-01	3.024e-01	4.860e-01	4.096e-01	3.355e-01	4.556e-01	8.504e-01	5.000e-01	1.000e+00
4.900e+03	2.513e-01	8.626e-02	4.990e-01	1.079e-01	4.452e-02	2.221e-01	3.854e-01	3.024e-01	4.860e-01	4.096e-01	3.355e-01	4.556e-01	8.504e-01	5.000e-01	1.000e+00
5.000e+03	2.513e-01	8.626e-02	4.990e-01	1.079e-01	4.452e-02	2.221e-01	3.854e-01	3.024e-01	4.860e-01	4.096e-01	3.355e-01	4.556e-01	8.504e-01	5.000e-01	1.000e+00
5.100e+03	2.513e-01	8.626e-02	4.990e-01	1.079e-01	4.452e-02	2.221e-01	3.854e-01	2.602e-01	4.860e-01	4.096e-01	3.355e-01	4.556e-01	8.504e-01	5.000e-01	1.000e+00
5.200e+03	2.513e-01	8.626e-02	4.990e-01	1.079e-01	4.452e-02	2.221e-01	3.854e-01	2.602e-01	4.860e-01	4.096e-01	3.355e-01	4.556e-01	8.446e-01	5.000e-01	1.000e+00
5.300e+03	2.513e-01	8.626e-02	4.990e-01	1.265e-01	6.197e-02	2.243e-01	3.854e-01	2.602e-01	4.860e-01	4.096e-01	3.355e-01	4.556e-01	8.446e-01	5.000e-01	1.000e+00
5.400e+03	2.513e-01	8.626e-02	4.379e-01	1.265e-01	6.197e-02	2.243e-01	3.854e-01	2.602e-01	4.860e-01	4.096e-01	3.355e-01	4.556e-01	8.446e-01	5.000e-01	1.000e+00
5.500e+03	2.513e-01	8.626e-02	4.379e-01	1.265e-01	6.197e-02	2.243e-01	3.854e-01	2.602e-01	4.860e-01	4.037e-01	3.234e-01	4.428e-01	8.446e-01	5.000e-01	1.000e+00
5.600e+03	2.513e-01	8.626e-02	4.379e-01	1.265e-01	6.197e-02	2.243e-01	3.854e-01	2.602e-01	4.860e-01	4.037e-01	3.234e-01	4.428e-01	8.446e-01	5.000e-01	1.000e+00
5.700e+03	2.513e-01	8.626e-02	4.379e-01	1.557e-01	6.197e-02	2.300e-01	3.854e-01	2.602e-01	4.860e-01	4.037e-01	3.234e-01	4.428e-01	8.446e-01	5.000e-01	1.000e+00
5.800e+03	2.513e-01	8.626e-02	4.379e-01	1.557e-01	6.197e-02	2.300e-01	3.854e-01	2.602e-01	4.860e-01	4.037e-01	3.234e-01	4.428e-01	8.446e-01	5.000e-01	1.000e+00
5.900e+03	2.513e-01	8.626e-02	4.379e-01	1.557e-01	6.197e-02	2.300e-01	3.854e-01	2.602e-01	4.860e-01	4.037e-01	3.206e-01	4.428e-01	8.325e-01	5.000e-01	1.000e+00
6.000e+03	2.513e-01	8.626e-02	4.379e-01	1.557e-01	6.318e-02	2.300e-01	3.854e-01	2.602e-01	4.860e-01	4.037e-01	3.206e-01	4.428e-01	8.325e-01	5.000e-01	1.000e+00
6.100e+03	2.513e-01	8.626e-02	4.379e-01	1.557e-01	6.318e-02	2.300e-01	3.854e-01	2.602e-01	4.860e-01	4.037e-01	3.206e-01	4.428e-01	8.325e-01	5.000e-01	1.000e+00
6.200e+03	2.513e-01	8.626e-02	4.379e-01	1.557e-01	6.318e-02	2.300e-01	3.854e-01	2.602e-01	4.860e-01	4.037e-01	3.206e-01	4.428e-01	6.429e-01	5.000e-01	1.000e+00
6.300e+03	2.513e-01	8.626e-02	4.379e-01	1.415e-01	6.318e-02	2.300e-01	3.854e-01	2.602e-01	4.860e-01	4.037e-01	3.206e-01	4.428e-01	6.429e-01	5.000e-01	1.000e+00
6.400e+03	2.513e-01	8.626e-02	4.379e-01	1.415e-01	6.318e-02	2.300e-01	3.854e-01	2.602e-01	4.860e-01	4.037e-01	3.206e-01	4.428e-01	8.325e-01	5.000e-01	1.000e+00
6.500e+03	2.513e-01	8.626e-02	4.379e-01	1.415e-01	6.318e-02	2.300e-01	3.854e-01	2.602e-01	4.860e-01	4.037e-01	3.206e-01	4.428e-01	8.325e-01	5.000e-01	1.000e+00
6.600e+03	2.513e-01	8.626e-02	4.379e-01	1.415e-01	6.318e-02	2.300e-01	3.854e-01	2.602e-01	4.860e-01	4.037e-01	3.206e-01	4.428e-01	8.325e-01	5.000e-01	1.000e+00
6.700e+03	2.513e-01	8.626e-02	4.379e-01	1.415e-01	6.318e-02	2.243e-01	3.854e-01	2.602e-01	4.860e-01	4.037e-01	3.206e-01	4.428e-01	8.325e-01	5.000e-01	1.000e+00
6.800e+03	2.513e-01	8.626e-02	3.668e-01	1.415e-01	6.197e-02	2.243e-01	3.854e-01	2.602e-01	4.860e-01	3.759e-01	2.563e-01	4.428e-01	8.325e-01	5.000e-01	1.000e+00
6.900e+03	2.504e-01	8.626e-02	3.668e-01	1.415e-01	6.197e-02	2.300e-01	3.854e-01	2.102e-01	4.860e-01	3.759e-01	2.563e-01	4.428e-01	8.446e-01	5.000e-01	1.000e+00
7.000e+03	2.504e-01	8.626e-02	3.668e-01	1.415e-01	6.197e-02	2.300e-01	3.854e-01	2.102e-01	4.860e-01	3.759e-01	2.563e-01	4.428e-01	8.446e-01	5.000e-01	1.000e+00
7.100e+03	2.504e-01	1.088e-01	3.668e-01	1.415e-01	6.197e-02	2.300e-01	3.854e-01	2.102e-01	4.860e-01	3.759e-01	2.563e-01	4.428e-01	8.446e-01	5.000e-01	1.000e+00
7.200e+03	2.504e-01	1.088e-01	3.668e-01	1.415e-01	6.197e-02	2.300e-01	3.854e-01	2.102e-01	4.860e-01	3.759e-01	2.563e-01	4.428e-01	8.446e-01	5.000e-01	1.000e+00
7.300e+03	2.504e-01	1.088e-01	3.668e-01	1.415e-01	6.197e-02	2.300e-01	3.854e-01	2.102e-01	4.860e-01	3.759e-01	2.563e-01	4.428e-01	8.446e-01	5.000e-01	1.000e+00
7.400e+03	2.504e-01	1.088e-01	3.668e-01	1.532e-01	6.197e-02	2.300e-01	3.854e-01	2.102e-01	4.860e-01	3.759e-01	2.563e-01	4.428e-01	8.446e-01	5.000e-01	1.000e+00
7.500e+03	2.504e-01	1.088e-01	3.668e-01	1.532e-01	6.197e-02	2.300e-01	3.854e-01	2.102e-01	4.860e-01	3.759e-01	2.563e-01	4.428e-01	8.446e-01	5.000e-01	1.000e+00
7.600e+03	2.504e-01	1.088e-01	3.668e-01	1.532e-01	6.197e-02	2.300e-01	3.854e-01	2.102e-01	4.860e-01	3.759e-01	2.563e-01	4.428e-01	8.446e-01	5.000e-01	1.000e+00
7.700e+03	2.504e-01	1.088e-01	3.668e-01	1.532e-01	6.197e-02	2.300e-01	3.854e-01	2.102e-01	4.860e-01	3.759e-01	2.563e-01	4.428e-01	8.446e-01	5.000e-01	1.000e+00
7.800e+03	2.504e-01	1.088e-01	3.668e-01	1.557e-01	6.318e-02	2.332e-01	3.854e-01	2.102e-01	4.860e-01	3.759e-01	2.563e-01	4.428e-01	8.325e-01	5.000e-01	1.000e+00
7.900e+03	2.504e-01	1.088e-01	3.668e-01	1.557e-01	6.318e-02	2.332e-01	3.854e-01	2.102e-01	4.860e-01	3.759e-01	2.563e-01	4.428e-01	8.325e-01	5.000e-01	1.000e+00
8.000e+03	2.504e-01	1.088e-01	3.668e-01	1.557e-01	6.318e-02	2.332e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	8.325e-01	5.000e-01	1.000e+00
8.100e+03	2.504e-01	1.088e-01	3.668e-01	1.532e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	8.325e-01	5.000e-01	1.000e+00
8.200e+03	2.504e-01	1.088e-01	3.668e-01	1.532e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	8.325e-01	5.000e-01	1.000e+00
8.300e+03	2.504e-01	1.088e-01	3.668e-01	1.532e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	8.046e-01	5.000e-01	1.000e+00
8.400e+03	2.504e-01	1.088e-01	3.668e-01	1.548e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	8.046e-01	5.000e-01	1.000e+00
8.500e+03	2.504e-01	1.088e-01	2.921e-01	1.548e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	8.046e-01	5.000e-01	1.000e+00
8.600e+03	2.504e-01	1.088e-01	2.921e-01	1.548e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	8.046e-01	5.000e-01	1.000e+00
8.700e+03	2.504e-01	1.088e-01	2.921e-01	1.548e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	8.046e-01	5.000e-01	1.000e+00
8.800e+03	2.504e-01	1.088e-01	2.921e-01	1.557e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	8.046e-01	5.000e-01	1.000e+00
8.900e+03	2.504e-01	1.088e-01	2.921e-01	1.557e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	8.046e-01	5.000e-01	1.000e+00
9.000e+03	2.504e-01	1.088e-01	2.921e-01	1.557e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	8.046e-01	5.000e-01	1.000e+00
9.100e+03	2.504e-01	1.088e-01	2.921e-01	1.557e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	8.046e-01	5.000e-01	1.000e+00
9.200e+03	2.504e-01	1.088e-01	2.921e-01	1.557e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	7.854e-01	5.000e-01	1.000e+00
9.300e+03	2.504e-01	1.088e-01	2.921e-01	1.557e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	8.046e-01	5.000e-01	1.000e+00
9.400e+03	2.504e-01	1.088e-01	2.921e-01	1.730e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	8.046e-01	5.000e-01	1.000e+00
9.500e+03	2.504e-01	1.088e-01	2.921e-01	1.730e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	7.934e-01	5.000e-01	1.000e+00
9.600e+03	2.503e-01	1.088e-01	2.527e-01	1.730e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	7.934e-01	5.000e-01	1.000e+00
9.700e+03	2.503e-01	1.088e-01	2.527e-01	1.730e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	7.934e-01	5.000e-01	1.000e+00
9.800e+03	2.503e-01	1.088e-01	2.527e-01	1.730e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	7.934e-01	5.000e-01	1.000e+00
9.900e+03	2.503e-01	1.088e-01	2.527e-01	1.557e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	7.934e-01	5.000e-01	1.000e+00
1.000e+04	2.503e-01	1.088e-01	2.527e-01	1.557e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	7.934e-01	5.000e-01	1.000e+00
1.010e+04	2.503e-01	1.088e-01	2.527e-01	1.557e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	7.934e-01	5.000e-01	1.000e+00
1.020e+04	2.503e-01	1.088e-01	2.522e-01	1.557e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	7.934e-01	5.000e-01	1.000e+00
1.030e+04	2.503e-01	1.088e-01	2.522e-01	1.557e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	7.934e-01	5.000e-01	1.000e+00
1.040e+04	2.503e-01	1.088e-01	2.522e-01	1.841e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	8.046e-01	5.000e-01	1.000e+00
1.050e+04	2.503e-01	1.088e-01	2.518e-01	1.841e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	8.046e-01	5.000e-01	1.000e+00
1.060e+04	2.503e-01	1.088e-01	2.518e-01	1.841e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	8.046e-01	5.000e-01	1.000e+00
1.070e+04	2.503e-01	1.088e-01	2.518e-01	1.841e-01	6.318e-02	2.243e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	8.046e-01	5.000e-01	1.000e+00
1.080e+04	2.503e-01	1.088e-01	2.518e-01	1.866e-01	6.318e-02	2.304e-01	3.854e-01	2.102e-01	4.860e-01	3.687e-01	2.407e-01	4.428e-01	8.046e-01	5.000e-01	1.000e+00
