n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.inconsistency	xor._.me.hebbian.network.best.quality.inconsistency.min	xor._.me.hebbian.network.best.quality.inconsistency.max	xor._.me.hebbian.layer.best.quality.inconsistency	xor._.me.hebbian.layer.best.quality.inconsistency.min	xor._.me.hebbian.layer.best.quality.inconsistency.max	xor._.me.hebbian.neuron.best.quality.inconsistency	xor._.me.hebbian.neuron.best.quality.inconsistency.min	xor._.me.hebbian.neuron.best.quality.inconsistency.max	xor._.me.hebbian.synapse.best.quality.inconsistency	xor._.me.hebbian.synapse.best.quality.inconsistency.min	xor._.me.hebbian.synapse.best.quality.inconsistency.max	xor._.me.freeForm.best.quality.inconsistency	xor._.me.freeForm.best.quality.inconsistency.min	xor._.me.freeForm.best.quality.inconsistency.max
5.800e+03	5.293e-01	4.310e-01	8.526e-01	4.286e-01	2.821e-01	4.687e-01	2.250e-01	1.941e-01	2.976e-01	3.120e-01	2.533e-01	3.673e-01	1.897e-01	1.239e-07	6.250e-01
5.900e+03	5.293e-01	4.310e-01	8.526e-01	4.286e-01	2.821e-01	4.687e-01	2.250e-01	1.941e-01	2.976e-01	3.110e-01	2.533e-01	3.641e-01	1.912e-01	4.494e-07	6.250e-01
6.000e+03	5.293e-01	4.310e-01	8.526e-01	4.059e-01	2.739e-01	4.451e-01	2.250e-01	1.941e-01	2.976e-01	3.110e-01	2.533e-01	3.641e-01	1.912e-01	4.494e-07	6.250e-01
6.100e+03	5.293e-01	4.310e-01	8.526e-01	4.059e-01	2.739e-01	4.451e-01	2.250e-01	1.941e-01	2.976e-01	3.110e-01	2.533e-01	3.641e-01	1.912e-01	4.494e-07	6.250e-01
6.200e+03	5.293e-01	4.310e-01	8.526e-01	4.059e-01	2.739e-01	4.451e-01	2.250e-01	1.941e-01	2.976e-01	3.110e-01	2.533e-01	3.641e-01	1.971e-01	1.914e-06	6.250e-01
6.300e+03	5.293e-01	4.310e-01	8.526e-01	4.051e-01	2.606e-01	4.451e-01	2.250e-01	1.941e-01	2.976e-01	3.110e-01	2.533e-01	3.641e-01	1.971e-01	1.914e-06	6.250e-01
6.400e+03	5.293e-01	4.310e-01	8.526e-01	4.051e-01	2.606e-01	4.451e-01	2.250e-01	1.941e-01	2.976e-01	3.110e-01	2.533e-01	3.641e-01	1.971e-01	1.914e-06	6.000e-01
6.500e+03	5.293e-01	4.310e-01	8.526e-01	4.051e-01	2.606e-01	4.451e-01	2.250e-01	1.941e-01	2.976e-01	3.110e-01	2.533e-01	3.641e-01	1.971e-01	1.914e-06	6.000e-01
6.600e+03	5.293e-01	4.310e-01	8.526e-01	4.051e-01	2.606e-01	4.451e-01	2.250e-01	1.941e-01	2.976e-01	3.110e-01	2.533e-01	3.641e-01	1.912e-01	4.494e-07	6.000e-01
6.700e+03	5.293e-01	4.310e-01	8.526e-01	3.992e-01	2.606e-01	4.430e-01	2.250e-01	1.941e-01	2.976e-01	3.110e-01	2.533e-01	3.641e-01	1.912e-01	4.494e-07	6.000e-01
