x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.00.copy.no.reset	progress.rate.q.0.05.0.00.copy.reset	progress.rate.q.0.05.0.00.or.no.reset	progress.rate.q.0.05.0.00.or.reset	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.10.copy.no.reset	progress.rate.q.0.05.0.10.copy.reset	progress.rate.q.0.05.0.10.or.no.reset	progress.rate.q.0.05.0.10.or.reset	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.25.copy.no.reset	progress.rate.q.0.05.0.25.copy.reset	progress.rate.q.0.05.0.25.or.no.reset	progress.rate.q.0.05.0.25.or.reset	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.0.50.copy.no.reset	progress.rate.q.0.05.0.50.copy.reset	progress.rate.q.0.05.0.50.or.no.reset	progress.rate.q.0.05.0.50.or.reset	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen	progress.rate.q.0.05.1.00.copy.no.reset	progress.rate.q.0.05.1.00.copy.reset	progress.rate.q.0.05.1.00.or.no.reset	progress.rate.q.0.05.1.00.or.reset
0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.000e+00	-9.985e-01	-9.998e-01	-9.971e-01	-4.499e-01	-4.476e-01	2.000e-01	6.789e-03	4.651e-02	5.929e-03	3.118e-02	9.390e-03	1.000e+00	5.805e-02	5.089e-01	5.398e-02	2.437e-01	1.611e-02
0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.400e-01	3.289e-02	3.012e-01	2.923e-02	1.273e-01	8.488e-03	4.300e-01	4.470e-02	7.132e-01	2.460e-02	4.588e-01	2.565e-02	1.000e+00	9.858e-02	6.618e-01	9.389e-02	3.187e-01	5.129e-02
0	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-5.000e-02	3.130e-03	-6.926e-01	-3.548e-04	-2.899e-01	3.064e-02	1.000e+00	9.875e-02	1.098e-01	1.009e-01	1.495e-02	1.485e-02	1.000e+00	9.875e-02	1.098e-01	9.270e-02	1.495e-02	1.614e-02
0	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.200e-01	1.067e-01	3.383e-01	1.015e-01	1.837e-01	4.364e-02	9.200e-01	1.067e-01	3.383e-01	9.548e-02	1.837e-01	3.764e-02	9.200e-01	1.067e-01	3.383e-01	1.156e-01	1.837e-01	3.912e-02
0	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-5.000e-02	-1.914e-03	-1.715e-04	-1.816e-02	4.149e-02	-4.027e-02	8.000e-01	8.754e-02	9.820e-02	9.635e-02	-1.443e-03	-4.513e-03	8.000e-01	8.754e-02	9.820e-02	1.009e-01	-1.443e-03	-3.532e-03
0	5	nan	nan	nan	nan	nan	nan	-1.000e+00	-3.355e-01	-4.720e-01	-3.610e-01	-2.331e-01	-1.828e-01	6.500e-01	1.169e-01	6.092e-01	7.881e-02	2.016e-01	-3.427e-02	6.500e-01	1.169e-01	6.092e-01	6.774e-02	2.016e-01	-3.577e-02	6.500e-01	1.169e-01	6.092e-01	7.437e-02	2.016e-01	-3.464e-02
0	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.000e-02	2.833e-02	4.486e-02	3.920e-02	2.644e-02	-5.352e-02	6.500e-01	8.027e-02	6.951e-01	9.306e-02	2.072e-01	5.901e-02	9.500e-01	1.148e-01	2.838e-01	1.129e-01	9.012e-02	9.441e-02
0	7	nan	nan	nan	nan	nan	nan	-1.000e+00	-3.763e-01	-6.446e-01	-4.156e-01	-2.813e-01	-1.883e-01	4.400e-01	3.351e-03	3.052e-01	9.326e-03	1.271e-01	-5.333e-03	6.500e-01	-5.627e-03	1.653e-01	3.895e-02	-1.149e-01	-1.338e-02	6.500e-01	-5.627e-03	1.653e-01	3.686e-02	-1.149e-01	-1.303e-02
0	8	nan	nan	nan	nan	nan	nan	-9.900e-01	-1.480e-01	-4.255e-01	-1.482e-01	-2.343e-01	-1.462e-01	6.500e-01	9.130e-02	4.764e-01	3.336e-02	2.197e-01	-6.915e-03	6.500e-01	9.130e-02	4.764e-01	5.035e-02	2.197e-01	-4.017e-03	6.500e-01	9.130e-02	4.764e-01	5.780e-02	2.197e-01	-4.425e-03
0	9	1.500e-01	-1.661e-01	8.764e-02	-1.550e-01	-4.546e-01	-5.171e-01	6.500e-01	-7.380e-02	-2.739e-02	-1.068e-02	-7.563e-02	-3.653e-02	6.500e-01	-7.380e-02	-2.739e-02	-1.166e-02	-7.563e-02	-3.841e-02	6.500e-01	-7.380e-02	-2.739e-02	-1.207e-02	-7.563e-02	-4.097e-02	6.500e-01	-7.380e-02	-2.739e-02	-1.212e-02	-7.563e-02	-4.522e-02
1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.000e+00	1.859e-01	4.974e-01	1.601e-01	1.915e-01	4.419e-02	1.000e+00	1.859e-01	4.974e-01	1.561e-01	1.915e-01	4.551e-02
1	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.800e-01	1.252e-01	4.871e-01	1.014e-01	2.122e-01	5.586e-02	1.000e+00	1.169e-01	3.298e-01	1.125e-01	9.495e-02	1.683e-02	1.000e+00	1.169e-01	3.298e-01	1.094e-01	9.495e-02	1.507e-02
1	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.000e+00	1.509e-01	7.539e-01	8.971e-02	4.514e-01	4.452e-02	1.000e+00	1.509e-01	7.539e-01	7.425e-02	4.514e-01	5.552e-02	1.000e+00	1.509e-01	7.539e-01	7.902e-02	4.514e-01	5.161e-02
1	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.000e+00	2.502e-01	1.490e-01	1.421e-01	-1.301e-01	4.003e-02	1.000e+00	2.502e-01	1.490e-01	1.620e-01	-1.301e-01	3.619e-02
1	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.000e+00	2.449e-01	4.207e-01	1.850e-01	2.621e-02	8.731e-02	1.000e+00	2.449e-01	4.207e-01	1.878e-01	2.621e-02	9.209e-02
1	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.000e+00	2.022e-01	5.548e-01	1.617e-01	2.582e-01	8.828e-02	1.000e+00	2.022e-01	5.548e-01	1.593e-01	2.582e-01	8.679e-02	1.000e+00	2.022e-01	5.548e-01	1.619e-01	2.582e-01	8.733e-02
1	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.600e-01	1.022e-01	1.185e-01	1.075e-01	1.270e-01	1.198e-01	6.500e-01	1.124e-01	5.718e-01	1.541e-01	2.461e-01	7.569e-02	9.500e-01	1.772e-01	2.326e-01	1.951e-01	2.426e-02	8.030e-03
1	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.500e-01	1.185e-01	1.832e-01	1.566e-01	1.135e-02	-4.949e-03	1.000e+00	1.771e-01	3.130e-01	1.502e-01	2.160e-01	1.237e-01	1.000e+00	1.771e-01	3.130e-01	1.512e-01	2.160e-01	1.242e-01
1	9	2.800e-01	8.002e-02	1.107e-01	1.523e-01	5.737e-01	-3.444e-02	6.500e-01	6.741e-02	1.222e-01	1.898e-01	-4.106e-01	-5.624e-02	8.500e-01	2.342e-01	3.084e-01	1.880e-01	2.599e-01	1.778e-01	1.000e+00	1.970e-01	3.659e-01	1.672e-01	2.995e-01	1.426e-01	1.000e+00	1.970e-01	3.659e-01	1.708e-01	2.995e-01	1.461e-01
2	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.000e+00	2.689e-01	3.642e-01	2.785e-01	1.646e-01	1.199e-01
