x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
3	1	nan	1.887e+02	1.930e+02	1.959e+02	2.018e+02
3	2	nan	1.952e+02	1.969e+02	2.061e+02	2.061e+02
3	3	nan	1.941e+02	1.945e+02	2.087e+02	2.087e+02
3	4	nan	1.909e+02	2.051e+02	2.249e+02	2.249e+02
3	5	nan	1.917e+02	1.951e+02	2.072e+02	2.276e+02
3	6	nan	1.940e+02	1.968e+02	2.153e+02	2.466e+02
3	7	nan	1.907e+02	1.983e+02	2.190e+02	2.263e+02
3	8	nan	1.961e+02	1.967e+02	2.141e+02	2.180e+02
3	9	nan	1.749e+02	1.951e+02	2.378e+02	2.566e+02
4	0	nan	2.100e+02	2.351e+02	2.454e+02	2.454e+02
4	1	nan	2.221e+02	2.446e+02	2.450e+02	2.845e+02
4	2	nan	2.197e+02	2.440e+02	2.444e+02	2.589e+02
4	3	nan	2.432e+02	2.454e+02	2.454e+02	2.816e+02
4	4	nan	2.425e+02	2.436e+02	2.457e+02	2.589e+02
4	5	nan	2.410e+02	2.458e+02	2.459e+02	2.547e+02
4	6	nan	2.434e+02	2.489e+02	2.555e+02	2.698e+02
4	7	nan	2.440e+02	2.440e+02	2.727e+02	2.798e+02
4	8	nan	2.212e+02	2.456e+02	2.456e+02	2.666e+02
4	9	nan	2.452e+02	2.452e+02	2.487e+02	2.487e+02
5	0	nan	2.880e+02	2.880e+02	2.942e+02	2.942e+02
5	1	nan	2.870e+02	2.960e+02	2.960e+02	2.960e+02
5	2	nan	2.927e+02	2.947e+02	3.042e+02	3.042e+02
5	3	nan	2.791e+02	2.954e+02	2.954e+02	2.954e+02
5	4	nan	2.951e+02	2.951e+02	2.959e+02	2.959e+02
5	5	nan	2.846e+02	2.907e+02	3.004e+02	3.004e+02
5	6	nan	2.915e+02	2.938e+02	2.963e+02	2.963e+02
5	7	nan	2.931e+02	2.944e+02	3.067e+02	3.153e+02
5	8	nan	2.795e+02	2.806e+02	2.951e+02	3.177e+02
5	9	nan	2.536e+02	2.931e+02	2.931e+02	2.931e+02
6	0	nan	nan	3.329e+02	3.417e+02	3.451e+02
6	1	nan	3.362e+02	3.459e+02	3.459e+02	3.459e+02
6	2	nan	3.452e+02	3.452e+02	3.452e+02	3.639e+02
6	3	nan	3.061e+02	3.444e+02	3.535e+02	3.535e+02
6	4	nan	3.055e+02	3.411e+02	3.433e+02	3.450e+02
6	5	nan	3.435e+02	3.435e+02	3.435e+02	3.447e+02
6	6	nan	nan	3.302e+02	3.387e+02	3.458e+02
6	7	nan	3.105e+02	3.289e+02	3.289e+02	3.320e+02
6	8	nan	3.117e+02	3.355e+02	3.356e+02	3.370e+02
6	9	nan	nan	nan	nan	nan
7	0	nan	3.801e+02	3.930e+02	3.930e+02	3.954e+02
7	1	nan	3.905e+02	3.953e+02	3.953e+02	3.959e+02
7	2	nan	3.506e+02	3.702e+02	3.845e+02	3.925e+02
7	3	nan	nan	3.834e+02	3.834e+02	3.834e+02
7	4	nan	nan	3.534e+02	3.705e+02	3.755e+02
7	5	nan	nan	3.677e+02	3.677e+02	3.677e+02
7	6	nan	nan	nan	nan	3.473e+02
7	7	nan	nan	nan	nan	nan
7	8	nan	nan	nan	nan	nan
7	9	nan	nan	nan	nan	nan
8	0	nan	4.069e+02	4.080e+02	4.268e+02	4.268e+02
8	1	nan	nan	4.020e+02	4.089e+02	4.089e+02
8	2	nan	4.089e+02	4.089e+02	4.089e+02	4.089e+02
8	3	nan	nan	nan	nan	nan
8	4	nan	nan	nan	nan	nan
8	5	nan	nan	nan	nan	nan
8	6	nan	nan	nan	nan	nan
8	7	nan	nan	nan	nan	nan
8	8	nan	nan	nan	nan	nan
8	9	nan	nan	nan	nan	nan
9	0	nan	nan	nan	nan	nan
9	1	nan	nan	nan	nan	nan
9	2	nan	nan	nan	nan	nan
9	3	nan	nan	nan	nan	nan
9	4	nan	nan	nan	nan	nan
9	5	nan	nan	nan	nan	nan
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
