row;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14
0.0;0.003085621385743753;-0.017907819942497336;0.010784309558079665;0.00948826516332946;-0.0015654098285484107;-0.012980218247995948;-0.010633227448301797;0.0048831659131215975;-0.013678084149650922;0.003954702705020966;-4.8481693188137664E-4;-0.0026352772607901136;0.01897745065173025;0.017358940922237883;0.01089409795114437
1.0;-0.09153050896367732;-0.1125239502919184;-0.08383182079134141;-0.08512786518609161;-0.09618154017796948;-0.10759634859741701;-0.10524935779772286;-0.08973296443629947;-0.10829421449907199;-0.0906614276444001;-0.09510094728130244;-0.09725140761021119;0.1912386583018524;0.18962014857236004;0.18315530560126653
2.0;-0.19659718064146514;-0.28969728237447884;-0.01754865540977274;-0.19019453686387944;-0.2012482118557573;-0.04131318321584834;-0.2103160294755107;-0.2669062965188599;-0.04201104911750332;-0.19572809932218793;-0.20016761895909027;-0.030968242228642515;0.35951411844556136;0.357895608716069;0.3514307657449755
3.0;-0.3053754529324274;-0.46687061445703926;0.04401263359543424;-0.36736786894643986;-0.37842154393831773;-0.15009145550681058;-0.31909430176647297;-0.4440796286014203;0.019550239887703658;-0.37290143140474835;-0.37734095104165066;-0.13974651451960476;0.5261873012331;0.5245687915036076;0.5181039485325141
4.0;-0.41533100542726065;-0.6440439465395997;-0.065942918899399;-0.5445412010290003;-0.5555948760208782;-0.0900748402941351;-0.4290498542613062;-0.6212529606839807;-0.09040531260712958;-0.5500747634873088;-0.5545142831242111;-0.07972989930692928;0.6923286946563464;0.690710184926854;0.6842453419557605
5.0;-0.5252894053188056;-0.8212172786221601;-0.175901318790944;-0.6544996009205453;-0.6655532759124232;-0.03006198928741443;-0.5390082541528511;-0.7984262927665411;-0.20036371249867457;-0.6600331633788538;-0.6644726830157561;-0.019717048300208616;0.8584687874554143;0.8568502777259219;0.8503854347548284
6.0;-0.7001367113067715;-0.9960645846101259;-0.35074862477890983;-0.8293469069085111;-0.840400581900389;-0.20490929527538027;-0.713855560140817;-0.9732735987545069;-0.3752110184866404;-0.8348804693668196;-0.839319989003722;-0.19456435428817445;0.6836214814674485;0.6820029717379561;0.6755381287668626
7.0;-0.8136277354412245;-1.109555608744579;-0.2955137826234699;-0.9428379310429641;-0.953891606034842;-0.14967445311994032;-0.82734658427527;-1.08676462288896;-0.31997617633120046;-0.9483714935012726;-0.952811013138175;-0.1393295121327345;0.8480917338417947;0.8464732241123023;0.8400083811412088
8.0;-0.9884750414291903;-1.2844029147325449;-0.4703610886114357;-1.1176852370309298;-1.1287389120228077;-0.32452175910790615;-1.0021938902632357;-1.2616119288769259;-0.4948234823191663;-1.1232187994892384;-1.127658319126141;-0.3141768181207003;0.6732444278538289;0.6716259181243365;0.665161075153243
9.0;-1.1094420091660322;-1.4053698824693868;-0.42599899810680164;-1.2948585691134902;-1.305912244105368;-0.28015966860327207;-1.1231608580000776;-1.3825788966137678;-0.4504613918145322;-1.3003921315717988;-1.3048316512087013;-0.26981472761606623;0.8337649863698973;0.8321464766404049;0.8256816336693114
10.0;-1.2299002789097644;-1.525828152213119;-0.38086212840165845;-1.4720319011960505;-1.4263705138491003;-0.23502279889812888;-1.2436191277438098;-1.5030371663575;-0.405324522109389;-1.4775654636543591;-1.4252899209524335;-0.22467785791092304;0.9945742895253262;0.9929557797958339;0.9864909368247403
11.0;-1.3510319028721989;-1.481717988814628;-0.5019937523640929;-1.593163525158485;-1.5475021378115348;-0.4121961309806893;-1.3647507517062443;-1.458927002959009;-0.5264561460718236;-1.5986970876167936;-1.546421544914868;-0.40185118999348346;1.155000708236757;1.1533821985072648;1.1469173555361711
12.0;-1.4724372912261277;-1.6031233771685567;-0.6233991407180218;-1.5494734734649573;-1.503812086118007;-0.5336015193346182;-1.486156140060173;-1.5803323913129377;-0.6478615344257524;-1.555007035923266;-1.5027314932213403;-0.5232565783474123;1.3152698639267089;1.3136513541972166;1.307186511226123
13.0;-1.6472845972140935;-1.7779706831565225;-0.7982464467059877;-1.7243207794529232;-1.678659392105973;-0.708448825322584;-1.6610034460481389;-1.7551796973009035;-0.8227088404137183;-1.7298543419112318;-1.677578799209306;-0.6981038843353782;1.140422557938743;1.1388040482092507;1.1323392052381571
