x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
0	0	-3.720e+00	-2.382e+00	2.657e+02	3.666e+02	3.666e+02
0	1	nan	nan	1.520e+02	2.252e+02	2.819e+02
0	2	nan	nan	9.029e+01	3.034e+02	3.290e+02
0	3	nan	nan	1.037e+02	1.619e+02	3.328e+02
0	4	nan	nan	1.132e+02	3.254e+02	3.254e+02
0	5	nan	nan	1.301e+02	2.842e+02	2.842e+02
0	6	nan	nan	1.463e+02	2.300e+02	3.037e+02
0	7	nan	nan	1.624e+02	2.500e+02	2.925e+02
0	8	nan	nan	nan	2.349e+02	2.351e+02
0	9	nan	nan	nan	2.552e+02	2.552e+02
1	0	nan	nan	2.657e+02	3.666e+02	3.666e+02
1	1	nan	nan	1.520e+02	2.252e+02	2.819e+02
1	2	nan	nan	9.029e+01	3.119e+02	3.464e+02
1	3	nan	nan	9.184e+01	3.328e+02	3.366e+02
1	4	nan	nan	1.132e+02	3.254e+02	3.262e+02
1	5	nan	nan	1.301e+02	2.842e+02	3.102e+02
1	6	nan	nan	1.905e+02	2.656e+02	3.056e+02
1	7	nan	nan	1.624e+02	2.505e+02	2.928e+02
1	8	nan	nan	nan	2.349e+02	2.359e+02
1	9	nan	nan	nan	2.557e+02	2.557e+02
2	0	nan	nan	2.657e+02	3.666e+02	3.666e+02
2	1	nan	nan	nan	2.252e+02	3.470e+02
2	2	nan	nan	nan	3.119e+02	3.438e+02
2	3	nan	nan	nan	3.322e+02	3.322e+02
2	4	nan	nan	1.086e+02	3.232e+02	3.244e+02
2	5	nan	nan	nan	2.842e+02	3.092e+02
2	6	nan	nan	1.463e+02	2.656e+02	3.056e+02
2	7	nan	nan	nan	2.505e+02	2.936e+02
2	8	nan	nan	nan	2.349e+02	2.351e+02
2	9	nan	nan	nan	nan	2.557e+02
3	0	nan	nan	2.657e+02	3.666e+02	3.666e+02
3	1	nan	nan	nan	2.244e+02	2.819e+02
3	2	nan	nan	nan	1.710e+02	3.438e+02
3	3	nan	nan	nan	3.138e+02	3.332e+02
3	4	nan	nan	nan	3.254e+02	3.260e+02
3	5	nan	nan	nan	2.842e+02	2.842e+02
3	6	nan	nan	nan	2.656e+02	2.677e+02
3	7	nan	nan	nan	2.505e+02	2.696e+02
3	8	nan	nan	nan	2.349e+02	2.373e+02
3	9	nan	nan	nan	2.557e+02	2.557e+02
4	0	nan	nan	2.657e+02	3.666e+02	3.666e+02
4	1	nan	nan	nan	nan	nan
4	2	nan	nan	nan	nan	3.290e+02
4	3	nan	nan	nan	3.328e+02	3.328e+02
4	4	nan	nan	nan	3.254e+02	3.262e+02
4	5	nan	nan	nan	2.798e+02	3.091e+02
4	6	nan	nan	nan	nan	3.056e+02
4	7	nan	nan	nan	nan	2.925e+02
4	8	nan	nan	nan	2.164e+02	2.351e+02
4	9	nan	nan	nan	nan	2.184e+02
5	0	nan	nan	nan	3.666e+02	3.666e+02
5	1	nan	nan	nan	nan	nan
5	2	nan	nan	nan	2.896e+02	3.394e+02
5	3	nan	nan	nan	3.138e+02	3.312e+02
5	4	nan	nan	nan	3.232e+02	3.262e+02
5	5	nan	nan	nan	2.798e+02	3.092e+02
5	6	nan	nan	nan	nan	3.056e+02
5	7	nan	nan	nan	nan	2.925e+02
5	8	nan	nan	nan	nan	nan
5	9	nan	nan	nan	2.552e+02	2.552e+02
6	0	nan	nan	nan	3.666e+02	3.666e+02
6	1	nan	nan	nan	nan	nan
6	2	nan	nan	nan	3.119e+02	3.290e+02
6	3	nan	nan	nan	3.138e+02	3.322e+02
6	4	nan	nan	nan	2.958e+02	3.232e+02
6	5	nan	nan	nan	nan	nan
6	6	nan	nan	nan	nan	3.056e+02
6	7	nan	nan	nan	nan	nan
6	8	nan	nan	nan	nan	nan
6	9	nan	nan	nan	nan	nan
7	0	nan	nan	nan	3.666e+02	3.666e+02
7	1	nan	nan	nan	nan	3.470e+02
7	2	nan	nan	nan	nan	nan
7	3	nan	nan	nan	nan	nan
7	4	nan	nan	nan	nan	nan
7	5	nan	nan	nan	nan	nan
7	6	nan	nan	nan	nan	nan
7	7	nan	nan	nan	nan	nan
7	8	nan	nan	nan	nan	nan
7	9	nan	nan	nan	nan	nan
8	0	nan	nan	nan	nan	nan
8	1	nan	nan	nan	nan	nan
8	2	nan	nan	nan	nan	nan
8	3	nan	nan	nan	nan	nan
8	4	nan	nan	nan	nan	nan
8	5	nan	nan	nan	nan	nan
8	6	nan	nan	nan	nan	nan
8	7	nan	nan	nan	nan	nan
8	8	nan	nan	nan	nan	nan
8	9	nan	nan	nan	nan	nan
9	0	nan	nan	nan	nan	nan
9	1	nan	nan	nan	nan	nan
9	2	nan	nan	nan	nan	nan
9	3	nan	nan	nan	nan	nan
9	4	nan	nan	nan	nan	nan
9	5	nan	nan	nan	nan	nan
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
