x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
0	0	-3.426e+00	2.029e+02	4.201e+02	4.310e+02	4.411e+02
0	1	nan	4.139e+01	3.637e+02	3.637e+02	4.018e+02
0	2	nan	5.391e+01	8.263e+01	2.980e+02	3.860e+02
0	3	nan	9.411e+01	2.900e+02	3.065e+02	3.485e+02
0	4	nan	1.014e+02	2.550e+02	3.194e+02	3.194e+02
0	5	nan	1.367e+02	3.249e+02	3.273e+02	3.368e+02
0	6	nan	1.477e+02	1.550e+02	3.163e+02	3.163e+02
0	7	nan	1.287e+02	2.299e+02	3.084e+02	3.084e+02
0	8	nan	1.410e+02	2.049e+02	3.252e+02	3.253e+02
0	9	nan	1.936e+02	2.917e+02	2.917e+02	2.917e+02
1	0	nan	4.190e+02	4.201e+02	4.310e+02	4.411e+02
1	1	nan	nan	3.741e+02	4.018e+02	4.026e+02
1	2	nan	5.391e+01	5.391e+01	3.852e+02	3.861e+02
1	3	nan	9.509e+01	2.900e+02	3.065e+02	3.803e+02
1	4	nan	1.014e+02	2.916e+02	3.194e+02	3.389e+02
1	5	nan	1.367e+02	3.249e+02	3.368e+02	3.368e+02
1	6	nan	1.477e+02	3.163e+02	3.163e+02	3.167e+02
1	7	nan	1.940e+02	3.084e+02	3.084e+02	3.112e+02
1	8	nan	1.938e+02	2.800e+02	3.253e+02	3.348e+02
1	9	nan	1.936e+02	2.917e+02	2.917e+02	2.917e+02
2	0	nan	3.989e+02	4.191e+02	4.310e+02	4.310e+02
2	1	nan	nan	3.741e+02	3.989e+02	3.989e+02
2	2	nan	nan	nan	3.684e+02	3.860e+02
2	3	nan	nan	2.900e+02	3.435e+02	3.519e+02
2	4	nan	2.910e+02	2.916e+02	3.194e+02	3.389e+02
2	5	nan	1.258e+02	3.249e+02	3.273e+02	3.368e+02
2	6	nan	1.477e+02	1.550e+02	3.163e+02	3.163e+02
2	7	nan	1.940e+02	3.084e+02	3.084e+02	3.084e+02
2	8	nan	1.938e+02	2.752e+02	3.253e+02	3.253e+02
2	9	nan	2.917e+02	2.917e+02	2.917e+02	2.917e+02
3	0	nan	4.190e+02	4.201e+02	4.310e+02	4.411e+02
3	1	nan	nan	3.741e+02	4.018e+02	4.018e+02
3	2	nan	nan	nan	3.852e+02	3.860e+02
3	3	nan	nan	2.900e+02	3.435e+02	3.435e+02
3	4	nan	nan	2.916e+02	3.068e+02	3.429e+02
3	5	nan	nan	3.249e+02	3.273e+02	3.368e+02
3	6	nan	1.477e+02	2.649e+02	3.163e+02	3.163e+02
3	7	nan	nan	1.940e+02	3.084e+02	3.084e+02
3	8	nan	1.938e+02	2.800e+02	3.253e+02	3.253e+02
3	9	nan	2.917e+02	2.917e+02	2.917e+02	2.917e+02
4	0	nan	4.190e+02	4.191e+02	4.310e+02	4.310e+02
4	1	nan	nan	3.741e+02	4.018e+02	4.026e+02
4	2	nan	nan	nan	3.852e+02	3.860e+02
4	3	nan	nan	nan	3.065e+02	3.519e+02
4	4	nan	nan	2.550e+02	2.916e+02	3.389e+02
4	5	nan	nan	3.249e+02	3.368e+02	3.368e+02
4	6	nan	nan	nan	3.163e+02	3.167e+02
4	7	nan	nan	3.084e+02	3.084e+02	3.112e+02
4	8	nan	nan	2.800e+02	3.253e+02	3.263e+02
4	9	nan	2.917e+02	2.917e+02	2.917e+02	2.917e+02
5	0	nan	4.190e+02	4.191e+02	4.310e+02	4.411e+02
5	1	nan	nan	nan	3.932e+02	4.018e+02
5	2	nan	nan	nan	2.980e+02	3.860e+02
5	3	nan	nan	nan	nan	3.803e+02
5	4	nan	nan	2.916e+02	2.916e+02	2.916e+02
5	5	nan	nan	nan	3.249e+02	3.249e+02
5	6	nan	nan	nan	3.163e+02	3.163e+02
5	7	nan	nan	nan	3.084e+02	3.084e+02
5	8	nan	nan	2.800e+02	2.800e+02	3.253e+02
5	9	nan	2.917e+02	2.917e+02	2.917e+02	2.917e+02
6	0	nan	4.190e+02	4.191e+02	4.310e+02	4.411e+02
6	1	nan	nan	3.741e+02	4.014e+02	4.014e+02
6	2	nan	nan	nan	nan	3.860e+02
6	3	nan	nan	nan	nan	nan
6	4	nan	nan	nan	3.194e+02	3.389e+02
6	5	nan	nan	3.249e+02	3.273e+02	3.368e+02
6	6	nan	nan	3.163e+02	3.163e+02	3.163e+02
6	7	nan	nan	3.084e+02	3.084e+02	3.297e+02
6	8	nan	nan	nan	3.253e+02	3.253e+02
6	9	nan	nan	nan	nan	nan
7	0	nan	nan	4.191e+02	4.210e+02	4.411e+02
7	1	nan	nan	nan	4.014e+02	4.018e+02
7	2	nan	nan	nan	3.852e+02	3.860e+02
7	3	nan	nan	nan	nan	3.803e+02
7	4	nan	nan	nan	nan	nan
7	5	nan	nan	nan	nan	nan
7	6	nan	nan	nan	nan	nan
7	7	nan	nan	nan	nan	nan
7	8	nan	nan	nan	nan	nan
7	9	nan	nan	nan	nan	nan
8	0	nan	nan	4.191e+02	4.231e+02	4.411e+02
8	1	nan	nan	nan	4.018e+02	4.018e+02
8	2	nan	nan	nan	nan	nan
8	3	nan	nan	nan	nan	nan
8	4	nan	nan	nan	nan	nan
8	5	nan	nan	nan	nan	nan
8	6	nan	nan	nan	nan	nan
8	7	nan	nan	nan	nan	nan
8	8	nan	nan	nan	nan	nan
8	9	nan	nan	nan	nan	nan
9	0	nan	nan	nan	nan	nan
9	1	nan	nan	nan	nan	nan
9	2	nan	nan	nan	nan	nan
9	3	nan	nan	nan	nan	nan
9	4	nan	nan	nan	nan	nan
9	5	nan	nan	nan	nan	nan
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
