x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
0	0	-3.663e+00	2.773e+01	8.634e+01	8.634e+01	8.634e+01
0	1	nan	nan	5.502e+01	5.502e+01	5.502e+01
0	2	nan	nan	4.556e+01	4.589e+01	4.769e+01
0	3	nan	nan	nan	4.505e+01	4.746e+01
0	4	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
0	8	nan	nan	nan	nan	nan
0	9	nan	nan	nan	nan	nan
1	0	nan	nan	9.813e+01	1.021e+02	1.373e+02
1	1	nan	nan	9.394e+01	9.864e+01	9.864e+01
1	2	nan	nan	9.488e+01	9.557e+01	1.070e+02
1	3	nan	nan	8.932e+01	9.551e+01	9.551e+01
1	4	nan	nan	4.945e+01	9.584e+01	9.647e+01
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
1	8	nan	nan	nan	nan	nan
1	9	nan	nan	nan	nan	nan
2	0	nan	nan	1.464e+02	1.500e+02	1.500e+02
2	1	nan	nan	1.455e+02	1.491e+02	1.491e+02
2	2	nan	nan	1.423e+02	1.424e+02	1.567e+02
2	3	nan	nan	1.253e+02	1.532e+02	1.532e+02
2	4	nan	nan	1.373e+02	1.373e+02	1.373e+02
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
2	8	nan	nan	nan	nan	nan
2	9	nan	nan	nan	nan	nan
3	0	nan	nan	1.936e+02	1.976e+02	3.262e+02
3	1	nan	nan	1.799e+02	1.963e+02	1.963e+02
3	2	nan	nan	1.607e+02	1.904e+02	1.949e+02
3	3	nan	nan	nan	1.625e+02	1.768e+02
3	4	nan	nan	nan	1.599e+02	1.599e+02
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
3	8	nan	nan	nan	nan	nan
3	9	nan	nan	nan	nan	nan
4	0	nan	nan	2.069e+02	2.341e+02	2.522e+02
4	1	nan	nan	nan	2.377e+02	2.377e+02
4	2	nan	nan	nan	nan	2.207e+02
4	3	nan	nan	nan	nan	nan
4	4	nan	nan	nan	nan	nan
4	5	nan	nan	nan	nan	nan
4	6	nan	nan	nan	nan	nan
4	7	nan	nan	nan	nan	nan
4	8	nan	nan	nan	nan	nan
4	9	nan	nan	nan	nan	nan
5	0	nan	nan	nan	nan	4.403e+02
5	1	nan	nan	nan	2.588e+02	2.588e+02
5	2	nan	nan	nan	2.721e+02	2.721e+02
5	3	nan	nan	nan	nan	nan
5	4	nan	nan	nan	nan	nan
5	5	nan	nan	nan	nan	nan
5	6	nan	nan	nan	nan	nan
5	7	nan	nan	nan	nan	nan
5	8	nan	nan	nan	nan	nan
5	9	nan	nan	nan	nan	nan
6	0	nan	nan	nan	nan	4.062e+02
6	1	nan	nan	nan	nan	nan
6	2	nan	nan	nan	nan	nan
6	3	nan	nan	nan	nan	nan
6	4	nan	nan	nan	nan	nan
6	5	nan	nan	nan	nan	nan
6	6	nan	nan	nan	nan	nan
6	7	nan	nan	nan	nan	nan
6	8	nan	nan	nan	nan	nan
6	9	nan	nan	nan	nan	nan
7	0	nan	nan	nan	nan	3.782e+02
7	1	nan	nan	nan	nan	nan
7	2	nan	nan	nan	nan	nan
7	3	nan	nan	nan	nan	nan
7	4	nan	nan	nan	nan	nan
7	5	nan	nan	nan	nan	nan
7	6	nan	nan	nan	nan	nan
7	7	nan	nan	nan	nan	nan
7	8	nan	nan	nan	nan	nan
7	9	nan	nan	nan	nan	nan
8	0	nan	nan	nan	nan	nan
8	1	nan	nan	nan	nan	nan
8	2	nan	nan	nan	nan	nan
8	3	nan	nan	nan	nan	nan
8	4	nan	nan	nan	nan	nan
8	5	nan	nan	nan	nan	nan
8	6	nan	nan	nan	nan	nan
8	7	nan	nan	nan	nan	nan
8	8	nan	nan	nan	nan	nan
8	9	nan	nan	nan	nan	nan
9	0	nan	nan	nan	nan	nan
9	1	nan	nan	nan	nan	nan
9	2	nan	nan	nan	nan	nan
9	3	nan	nan	nan	nan	nan
9	4	nan	nan	nan	nan	nan
9	5	nan	nan	nan	nan	nan
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
