x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.00.copy.no.reset	progress.rate.q.0.05.0.00.copy.reset	progress.rate.q.0.05.0.00.or.no.reset	progress.rate.q.0.05.0.00.or.reset	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.10.copy.no.reset	progress.rate.q.0.05.0.10.copy.reset	progress.rate.q.0.05.0.10.or.no.reset	progress.rate.q.0.05.0.10.or.reset	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.25.copy.no.reset	progress.rate.q.0.05.0.25.copy.reset	progress.rate.q.0.05.0.25.or.no.reset	progress.rate.q.0.05.0.25.or.reset	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.0.50.copy.no.reset	progress.rate.q.0.05.0.50.copy.reset	progress.rate.q.0.05.0.50.or.no.reset	progress.rate.q.0.05.0.50.or.reset	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen	progress.rate.q.0.05.1.00.copy.no.reset	progress.rate.q.0.05.1.00.copy.reset	progress.rate.q.0.05.1.00.or.no.reset	progress.rate.q.0.05.1.00.or.reset
0	0	nan	nan	nan	nan	nan	nan	2.200e-01	6.104e-07	-1.407e-03	-6.325e-04	2.206e-02	8.210e-03	4.500e-01	-3.030e-07	-1.121e-03	-4.339e-04	1.856e-02	5.991e-03	4.500e-01	-3.030e-07	-1.121e-03	-4.264e-04	1.856e-02	5.667e-03	5.000e-01	1.776e-05	2.249e-03	2.354e-04	-4.331e-02	-6.984e-03
0	1	nan	nan	nan	nan	nan	nan	4.500e-01	7.137e-06	-3.243e-03	-1.395e-03	5.556e-02	1.915e-02	4.500e-01	7.137e-06	-3.243e-03	-1.466e-03	5.556e-02	2.037e-02	5.000e-01	3.742e-05	3.506e-03	4.011e-04	-7.196e-02	-1.335e-02	5.000e-01	3.742e-05	3.506e-03	3.621e-04	-7.196e-02	-1.266e-02
0	2	nan	nan	nan	nan	nan	nan	4.500e-01	4.679e-05	-5.816e-03	-2.655e-03	1.119e-01	3.846e-02	5.000e-01	1.593e-04	6.412e-03	1.277e-03	-1.180e-01	-2.724e-02	5.000e-01	1.593e-04	6.412e-03	1.115e-03	-1.180e-01	-2.618e-02	5.000e-01	1.593e-04	6.412e-03	1.225e-03	-1.180e-01	-2.657e-02
0	3	nan	nan	nan	nan	nan	nan	5.000e-01	3.369e-04	7.242e-03	4.802e-04	-1.234e-01	-2.119e-02	5.000e-01	3.369e-04	7.242e-03	4.333e-04	-1.234e-01	-1.822e-02	5.000e-01	3.369e-04	7.242e-03	2.974e-04	-1.234e-01	-1.845e-02	5.000e-01	3.369e-04	7.242e-03	3.194e-04	-1.234e-01	-2.036e-02
0	4	nan	nan	nan	nan	nan	nan	4.900e-01	5.814e-04	8.926e-03	8.176e-04	-1.408e-01	-2.350e-02	5.000e-01	7.692e-04	1.205e-02	2.945e-03	-1.917e-01	-5.177e-02	5.000e-01	7.692e-04	1.205e-02	2.819e-03	-1.917e-01	-5.032e-02	5.000e-01	7.692e-04	1.205e-02	2.797e-03	-1.917e-01	-5.037e-02
0	5	nan	nan	nan	nan	nan	nan	5.000e-01	1.471e-03	1.510e-02	2.999e-03	-2.079e-01	-5.067e-02	5.000e-01	1.471e-03	1.510e-02	2.767e-03	-2.079e-01	-5.001e-02	5.000e-01	1.471e-03	1.510e-02	3.166e-03	-2.079e-01	-5.247e-02	5.000e-01	1.471e-03	1.510e-02	2.947e-03	-2.079e-01	-4.911e-02
0	6	nan	nan	nan	nan	nan	nan	5.000e-01	1.343e-03	1.294e-02	1.130e-03	-1.605e-01	-3.153e-02	5.000e-01	1.343e-03	1.294e-02	1.127e-03	-1.605e-01	-3.068e-02	5.000e-01	1.343e-03	1.294e-02	9.455e-04	-1.605e-01	-3.049e-02	5.000e-01	1.343e-03	1.294e-02	1.171e-03	-1.605e-01	-3.007e-02
0	7	nan	nan	nan	nan	nan	nan	4.500e-01	1.995e-03	2.366e-03	-6.074e-03	2.571e-01	1.329e-01	5.000e-01	4.191e-03	2.418e-02	4.813e-03	-2.313e-01	-6.481e-02	5.000e-01	4.191e-03	2.418e-02	4.580e-03	-2.313e-01	-6.208e-02	5.000e-01	4.191e-03	2.418e-02	4.773e-03	-2.313e-01	-6.307e-02
0	8	nan	nan	nan	nan	nan	nan	5.000e-01	3.938e-03	2.239e-02	3.614e-03	-1.975e-01	-4.861e-02	5.000e-01	3.938e-03	2.239e-02	3.267e-03	-1.975e-01	-4.790e-02	5.000e-01	3.938e-03	2.239e-02	3.455e-03	-1.975e-01	-4.832e-02	5.000e-01	3.938e-03	2.239e-02	3.661e-03	-1.975e-01	-4.843e-02
0	9	5.000e-02	0.000e+00	5.000e-02	5.000e-02	-5.000e-01	-5.000e-01	5.000e-01	1.093e-01	1.156e-01	7.852e-02	-2.250e-01	-1.806e-01	5.000e-01	1.093e-01	1.156e-01	7.643e-02	-2.250e-01	-1.824e-01	5.000e-01	1.093e-01	1.156e-01	7.710e-02	-2.250e-01	-1.825e-01	5.000e-01	1.093e-01	1.156e-01	7.833e-02	-2.250e-01	-1.824e-01
