row;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32
0.0;-1.6146379179021848;-2.6318022477681353;-4.350078193032953;-1.3956990798561362;7.39312203645499;-5.9346146698019275;0.6907865916458633;3.421503111274264;-9.088236748298167;-5.844190105149266;4.8387538950174524E-4;-4.840931354003268;8.99203428138513;-10.0;7.531855011789315;4.544003819923526;-3.6253283697186385;-1.8547270189688065;-9.806657474032267;-2.538841320838895;-1.1294256412064172;-2.572976122207094;0.8486338029998989;-3.1898856608888204;1.1905285569428923;-2.009504016037313;0.12700560672854969;-3.989213923058001;-2.34490538247296;-6.6048005378950725;0.6726005688742235;4.477990352885846;-1.3874544588511988
1.0;-1.6403182102462406;-2.6653979741114453;-4.372855524001343;-1.3919226788974233;7.437716664305297;-5.9790576056437565;0.6859107114338207;3.438366663400377;-9.106439847717898;-5.860720709472267;-4.5643381422195365E-4;-4.863691943370806;9.018266830037236;-10.0;7.591489123399459;4.5594076258823115;-3.613406939643914;-1.876470143408392;-9.833254327769483;-2.5425844821929084;-1.110184371599681;-2.5818458326155707;0.8459193946691622;-3.2007152162627452;1.2198489114312758;-2.0241487835010297;0.12228904042852089;-3.997338756548848;-2.3291303600092834;-6.610104265121473;0.6740704038418245;4.463906235097135;-1.3816115918604377
2.0;-1.6659985487092541;-2.698993750050092;-4.395632845936172;-1.3881467434073667;7.482310112453188;-6.023500000525032;0.6810348315074384;3.455230215122779;-9.124642946390026;-5.877209437411693;-0.0013929352063024492;-4.886390300310956;9.044499378689242;-10.0;7.65112323500925;4.574811431842638;-3.601485509570229;-1.8982132678508843;-9.859851192650218;-2.5463276298024593;-1.0909430974156156;-2.5907950756237486;0.8432470997345158;-3.2114640634908143;1.2491692659196614;-2.0387935448183954;0.11757212814740318;-4.005463589823288;-2.313382721938342;-6.615407992348022;0.6755402388098478;4.449822110667573;-1.3757920021478725
3.0;-1.6916789305454316;-2.7325895726313076;-4.418410159375272;-1.3843712767724536;7.5269023723158135;-6.06794185051003;0.676158951868744;3.472093766438604;-9.142846044309245;-5.8936559734231055;-0.0023256000943436264;-4.90902595589363;9.070731927341141;-10.0;7.710757346618665;4.59021523780443;-3.5895640794975314;-1.9199563922961407;-9.886448067774724;-2.5500707647773044;-1.0717018190238037;-2.5998205637190375;0.8406151774214802;-3.2221355386772994;1.278489620408049;-2.0534383003553467;0.11285486736803355;-4.013588422879785;-2.2976626746053848;-6.620711719574729;0.6770100737782727;4.435737980133355;-1.3699947275376734
4.0;-1.717359353172451;-2.7661854390781184;-4.441187464824456;-1.3805962824039704;7.571493435247473;-6.112383151634205;0.6712830725197794;3.4889573173449664;-9.16104914147021;-5.910060004564242;-0.003254400022564617;-4.9315984450558235;9.096964475992927;-10.0;7.770391458227677;4.605619043767616;-3.577642649425773;-1.941699516744025;-9.913044952315895;-2.5538138881375976;-1.052460536763988;-2.6089191293290743;0.8380219504652597;-3.232732856213447;1.307809974896438;-2.068083050456034;0.10813725555481586;-4.021713255716792;-2.2819704226540116;-6.626015446801604;0.6784799087470795;4.421653843987387;-1.3642188409576288
5.0;-1.7074755721446944;-2.770836672919712;-4.43679853130266;-1.3872212642562065;7.571521511778637;-6.120266915224952;0.6797972855731863;3.5059210854236658;-9.193326323647124;-5.929884919583667;-6.833389342966764E-4;-4.941520038926982;9.123197010576506;-10.0;7.773194046404461;4.6072809018031196;-3.624517155381575;-1.9254604047020696;-9.939641944065265;-2.5598580363825003;-1.0772366971557468;-2.6039454155229773;0.8544345798055036;-3.2449881401021625;1.31970095284895;-2.0779041106830984;0.10288518397569996;-4.025913542099241;-2.279614216878635;-6.6407585527704525;0.6887933623756226;4.4241858175067605;-1.3581796786093463
6.0;-1.6975917911291714;-2.775487906754777;-4.432409597792716;-1.3937064230441452;7.5717150310124195;-6.127967477143639;0.688311506823624;3.522884860669265;-9.225603524597384;-5.949709834603652;0.0018877221541735508;-4.951441632798275;9.149429545953861;-10.0;7.775996635654129;4.608834730387589;-3.671653246629527;-1.9091143879198471;-9.96623893581464;-2.5659021846274075;-1.1020128575475088;-2.598971731495413;0.8708471978072624;-3.2572434279691547;1.3320543518725563;-2.0879788984991343;0.09752894980447673;-4.029948818516966;-2.2768448397158187;-6.655251221608508;0.6988633820010884;4.426276945149811;-1.3520382453068993
7.0;-1.6877513404130509;-2.770885388922083;-4.428062641688172;-1.3898658329999107;7.61647234225345;-6.122138837275554;0.6968263268052003;3.520823919711767;-9.25788209679857;-5.9695347496242395;6.478619013932194E-4;-4.961363226669711;9.175662094607409;-10.0;7.778799242848203;4.62423848974308;-3.659731785149292;-1.9064741082086563;-9.992835926343359;-2.569645177262235;-1.1267890172172554;-2.593996453300898;0.8608017140295423;-3.2694985028626897;1.3126944535902667;-2.080665508120351;0.10926862448505668;-4.045300453991788;-2.3024111675300305;-6.686919122485487;0.6915339115661563;4.4586017212321325;-1.3529102125482186
8.0;-1.7134318265382258;-2.8044813236534463;-4.45083993469964;-1.3860857064608396;7.6610764123639195;-6.166586102929897;0.6919504408927237;3.5376874798940547;-9.276085211136929;-5.986094727741465;-2.951182558872627E-4;-4.98416746838638;9.201894643259319;-10.0;7.838433354457658;4.639642295710734;-3.647810355080545;-1.928217232664967;-10.0;-2.573388292492817;-1.1075477322499956;-2.603663095711106;0.8585092900570699;-3.27951934703549;1.3420148080786953;-2.095310249758541;0.10455482739477365;-4.05342529180109;-2.2866169365423588;-6.692222849712154;0.6930037465361935;4.44451758115813;-1.3473005883783449
9.0;-1.7391123472451337;-2.838077295573263;-4.4736172209374025;-1.3823060182909435;7.705679371453985;-6.211032859118289;0.6870745552254475;3.554551039729812;-9.294288324833573;-6.00261305375941;-0.001234310995653002;-5.0069098109841965;9.228127191911117;-10.0;7.898067466066713;4.655046101679495;-3.635888925012543;-1.9499603571233617;-10.0;-2.5771314022241527;-1.0883064454513172;-2.61337561170469;0.8562411566571932;-3.289493639582015;1.3713351625671246;-2.1099549867879652;0.0998407044663441;-4.061550129424635;-2.270849943280288;-6.69752657693899;0.6944735815065334;4.430433438427081;-1.3417043903025019
