x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	nan	nan	4.201e-01	4.439e-04	4.201e-01	4.439e-04	4.201e-01	4.439e-04	4.260e-01	5.892e-03
0	1	nan	nan	4.167e-01	3.638e-02	4.365e-01	1.748e-02	4.365e-01	1.748e-02	4.365e-01	1.748e-02
0	2	nan	nan	4.167e-01	4.809e-02	4.330e-01	4.121e-02	4.378e-01	3.997e-02	4.385e-01	3.790e-02
0	3	nan	nan	4.167e-01	5.982e-02	4.497e-01	5.387e-02	4.497e-01	5.387e-02	4.497e-01	5.387e-02
0	4	nan	nan	4.458e-01	5.886e-02	4.458e-01	5.886e-02	4.458e-01	5.886e-02	4.458e-01	5.886e-02
0	5	-4.167e-01	-9.042e-02	4.177e-01	1.082e-01	4.514e-01	8.629e-02	4.514e-01	8.629e-02	4.514e-01	8.629e-02
0	6	nan	nan	4.167e-01	1.218e-01	4.337e-01	9.580e-02	4.410e-01	1.017e-01	4.410e-01	1.017e-01
0	7	nan	nan	4.406e-01	1.078e-01	4.406e-01	1.078e-01	4.517e-01	1.115e-01	4.517e-01	1.115e-01
0	8	-4.167e-01	-1.126e-01	4.299e-01	1.296e-01	4.410e-01	1.256e-01	4.410e-01	1.256e-01	4.465e-01	1.268e-01
0	9	4.340e-01	4.219e-01	4.444e-01	4.427e-01	4.757e-01	4.635e-01	4.757e-01	4.635e-01	4.757e-01	4.635e-01
1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	6	nan	nan	3.844e-01	3.814e-02	3.844e-01	3.814e-02	3.844e-01	3.814e-02	3.844e-01	3.814e-02
1	7	nan	nan	4.340e-01	6.030e-02	4.340e-01	6.030e-02	4.340e-01	6.030e-02	4.340e-01	6.030e-02
1	8	nan	nan	4.340e-01	1.073e-01	4.340e-01	1.073e-01	4.347e-01	1.311e-01	4.510e-01	1.244e-01
1	9	4.340e-01	4.219e-01	4.750e-01	4.631e-01	4.757e-01	4.635e-01	4.757e-01	4.635e-01	4.757e-01	4.635e-01
2	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan	nan	2.778e-01	1.027e-01	2.778e-01	1.027e-01
