x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	nan	nan	4.319e-01	1.170e-02	4.351e-01	1.432e-03	4.431e-01	8.083e-03	4.431e-01	8.083e-03
0	1	nan	nan	4.236e-01	2.394e-02	4.236e-01	2.394e-02	4.236e-01	2.394e-02	4.396e-01	2.654e-02
0	2	nan	nan	4.264e-01	4.239e-02	4.306e-01	4.239e-02	4.368e-01	4.676e-02	4.368e-01	4.676e-02
0	3	nan	nan	4.326e-01	4.638e-02	4.351e-01	6.036e-02	4.351e-01	6.036e-02	4.351e-01	6.036e-02
0	4	nan	nan	4.271e-01	7.066e-02	4.497e-01	7.516e-02	4.497e-01	7.516e-02	4.497e-01	7.516e-02
0	5	nan	nan	4.309e-01	7.708e-02	4.330e-01	8.314e-02	4.340e-01	8.281e-02	4.490e-01	8.128e-02
0	6	-4.514e-02	-3.006e-02	4.354e-01	1.024e-01	4.382e-01	1.013e-01	4.417e-01	1.149e-01	4.417e-01	1.149e-01
0	7	-1.528e-01	-7.832e-02	4.340e-01	7.424e-02	4.410e-01	1.062e-01	4.431e-01	1.181e-01	4.479e-01	1.146e-01
0	8	-4.167e-01	-1.165e-01	4.490e-01	1.338e-01	4.490e-01	1.338e-01	4.490e-01	1.338e-01	4.490e-01	1.338e-01
0	9	4.167e-01	3.229e-01	4.479e-01	1.650e-01	4.750e-01	4.635e-01	4.757e-01	4.599e-01	4.757e-01	4.599e-01
1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	6	nan	nan	1.382e-01	-2.043e-03	2.594e-01	2.663e-02	2.594e-01	2.663e-02	4.198e-01	2.980e-02
1	7	nan	nan	3.941e-01	9.614e-02	4.035e-01	1.002e-01	4.340e-01	4.831e-02	4.340e-01	4.831e-02
1	8	nan	nan	4.340e-01	1.154e-01	4.340e-01	1.154e-01	4.340e-01	1.154e-01	4.340e-01	1.154e-01
1	9	4.431e-01	4.219e-01	4.736e-01	4.430e-01	4.757e-01	4.635e-01	4.757e-01	4.635e-01	4.757e-01	4.635e-01
2	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	6	nan	nan	2.010e-01	5.847e-02	2.010e-01	5.847e-02	2.010e-01	5.847e-02	2.052e-01	-4.239e-04
2	7	nan	nan	3.958e-01	1.051e-01	4.167e-01	1.077e-01	4.167e-01	1.077e-01	4.340e-01	7.032e-02
2	8	nan	nan	3.576e-01	1.290e-01	4.333e-01	8.353e-02	4.340e-01	1.262e-01	4.340e-01	1.262e-01
2	9	4.340e-01	4.219e-01	4.694e-01	4.430e-01	4.701e-01	4.493e-01	4.722e-01	4.552e-01	4.722e-01	4.552e-01
3	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	7	nan	nan	2.080e-01	3.539e-02	3.313e-01	8.361e-02	3.313e-01	8.361e-02	4.167e-01	1.275e-01
3	8	nan	nan	3.639e-01	6.993e-02	3.688e-01	7.579e-02	4.201e-01	7.545e-02	4.340e-01	1.780e-01
