x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	nan	nan	4.194e-01	1.750e-02	4.347e-01	6.058e-03	4.347e-01	6.058e-03	4.347e-01	6.058e-03
0	1	nan	nan	4.181e-01	2.529e-02	4.205e-01	1.822e-02	4.413e-01	2.033e-02	4.413e-01	2.033e-02
0	2	nan	nan	4.236e-01	3.969e-02	4.285e-01	3.787e-02	4.344e-01	4.054e-02	4.344e-01	4.054e-02
0	3	nan	nan	4.306e-01	4.947e-02	4.306e-01	4.947e-02	4.340e-01	5.008e-02	4.392e-01	6.634e-02
0	4	nan	nan	4.205e-01	7.593e-02	4.326e-01	6.254e-02	4.344e-01	6.901e-02	4.389e-01	6.901e-02
0	5	nan	nan	4.247e-01	9.115e-02	4.302e-01	8.599e-02	4.340e-01	8.013e-02	4.351e-01	9.337e-02
0	6	2.813e-01	3.755e-02	4.340e-01	9.903e-02	4.340e-01	9.903e-02	4.375e-01	1.064e-01	4.497e-01	1.026e-01
0	7	nan	nan	4.347e-01	1.161e-01	4.347e-01	1.161e-01	4.347e-01	1.161e-01	4.406e-01	1.086e-01
0	8	nan	nan	4.340e-01	7.917e-02	4.340e-01	7.917e-02	4.344e-01	1.355e-01	4.510e-01	1.218e-01
0	9	4.167e-01	3.697e-01	4.514e-01	2.916e-01	4.514e-01	2.916e-01	4.514e-01	2.916e-01	4.549e-01	3.006e-01
1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan	nan	nan	nan	1.806e-01	1.319e-02
1	6	nan	nan	3.993e-01	3.050e-02	4.208e-01	2.248e-02	4.208e-01	2.248e-02	4.208e-01	2.248e-02
1	7	nan	nan	4.340e-01	1.172e-01	4.340e-01	1.172e-01	4.340e-01	1.172e-01	4.340e-01	1.172e-01
1	8	nan	nan	4.340e-01	1.094e-01	4.340e-01	1.094e-01	4.340e-01	1.094e-01	4.517e-01	1.419e-01
1	9	4.340e-01	3.880e-01	4.750e-01	4.533e-01	4.750e-01	4.533e-01	4.750e-01	4.533e-01	4.750e-01	4.533e-01
2	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	2.101e-01	8.070e-02	2.101e-01	8.070e-02	2.101e-01	8.070e-02
2	7	nan	nan	4.063e-01	4.472e-02	4.340e-01	7.269e-02	4.340e-01	7.269e-02	4.340e-01	7.269e-02
2	8	nan	nan	4.340e-01	7.888e-02	4.340e-01	7.888e-02	4.340e-01	7.888e-02	4.340e-01	7.888e-02
2	9	4.340e-01	4.219e-01	4.590e-01	4.404e-01	4.743e-01	4.532e-01	4.750e-01	4.627e-01	4.750e-01	4.627e-01
3	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	3.889e-01	1.644e-01	3.889e-01	1.644e-01	4.063e-01	1.279e-01
3	8	nan	nan	3.160e-01	5.076e-02	4.340e-01	1.107e-01	4.340e-01	1.107e-01	4.340e-01	1.107e-01
3	9	4.340e-01	4.219e-01	4.722e-01	4.407e-01	4.722e-01	4.407e-01	4.722e-01	4.407e-01	4.743e-01	4.538e-01
4	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	8	nan	nan	nan	nan	3.698e-01	1.086e-01	3.698e-01	1.086e-01	3.698e-01	1.086e-01
4	9	1.979e-01	1.719e-01	4.340e-01	4.219e-01	4.340e-01	4.219e-01	4.340e-01	4.219e-01	4.580e-01	4.316e-01
5	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	9	1.979e-01	1.719e-01	4.340e-01	4.217e-01	4.340e-01	4.217e-01	4.340e-01	4.217e-01	4.340e-01	4.217e-01
6	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	9	nan	nan	4.340e-01	4.196e-01	4.340e-01	4.196e-01	4.340e-01	4.196e-01	4.340e-01	4.196e-01
7	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	9	nan	nan	4.340e-01	4.218e-01	4.340e-01	4.218e-01	4.340e-01	4.218e-01	4.340e-01	4.218e-01
8	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
