x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	nan	nan	4.167e-01	4.961e-03	4.198e-01	1.385e-02	4.212e-01	4.445e-03	4.382e-01	1.180e-02
0	1	nan	nan	4.271e-01	2.120e-02	4.375e-01	2.130e-02	4.375e-01	2.130e-02	4.375e-01	2.130e-02
0	2	nan	nan	4.368e-01	4.320e-02	4.368e-01	4.320e-02	4.368e-01	4.320e-02	4.399e-01	3.243e-02
0	3	nan	nan	4.167e-01	6.351e-02	4.354e-01	4.192e-02	4.354e-01	4.192e-02	4.354e-01	4.192e-02
0	4	nan	nan	4.208e-01	7.944e-02	4.319e-01	6.014e-02	4.410e-01	6.508e-02	4.410e-01	6.508e-02
0	5	2.014e-01	1.495e-03	4.375e-01	7.833e-02	4.375e-01	7.833e-02	4.375e-01	7.833e-02	4.410e-01	8.639e-02
0	6	nan	nan	4.236e-01	1.120e-01	4.309e-01	1.018e-01	4.326e-01	9.873e-02	4.340e-01	9.430e-02
0	7	4.340e-01	7.762e-02	4.340e-01	7.762e-02	4.340e-01	7.762e-02	4.406e-01	1.114e-01	4.427e-01	1.123e-01
0	8	nan	nan	4.375e-01	1.390e-01	4.375e-01	1.390e-01	4.375e-01	1.390e-01	4.479e-01	1.209e-01
0	9	4.167e-01	4.219e-01	4.514e-01	2.527e-01	4.514e-01	2.527e-01	4.514e-01	2.527e-01	4.514e-01	2.527e-01
1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	6	nan	nan	2.951e-01	1.502e-02	3.705e-01	9.425e-02	3.705e-01	9.425e-02	3.705e-01	9.425e-02
1	7	nan	nan	4.337e-01	5.601e-02	4.337e-01	5.601e-02	4.340e-01	6.126e-02	4.406e-01	1.087e-01
1	8	nan	nan	4.340e-01	8.652e-02	4.340e-01	8.652e-02	4.340e-01	8.652e-02	4.514e-01	1.372e-01
1	9	4.479e-01	2.220e-01	4.708e-01	4.633e-01	4.743e-01	4.531e-01	4.743e-01	4.531e-01	4.757e-01	4.629e-01
2	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan	nan	8.090e-02	7.159e-02	2.649e-01	8.770e-02
2	7	nan	nan	4.340e-01	6.968e-02	4.340e-01	6.968e-02	4.340e-01	6.968e-02	4.340e-01	6.968e-02
2	8	nan	nan	4.340e-01	1.690e-01	4.340e-01	1.690e-01	4.340e-01	1.690e-01	4.340e-01	1.690e-01
2	9	4.340e-01	4.219e-01	4.715e-01	4.482e-01	4.722e-01	4.531e-01	4.722e-01	4.531e-01	4.722e-01	4.531e-01
3	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	3.118e-01	1.105e-01	3.632e-01	1.003e-01	3.632e-01	1.003e-01
3	8	nan	nan	3.993e-01	8.843e-02	4.340e-01	1.587e-01	4.340e-01	1.587e-01	4.340e-01	1.587e-01
3	9	4.340e-01	4.219e-01	4.639e-01	4.332e-01	4.646e-01	4.427e-01	4.653e-01	4.417e-01	4.708e-01	4.524e-01
4	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	8	nan	nan	nan	nan	3.858e-01	1.082e-01	4.194e-01	1.020e-01	4.194e-01	1.020e-01
4	9	4.340e-01	4.219e-01	4.340e-01	4.219e-01	4.340e-01	4.219e-01	4.340e-01	4.219e-01	4.340e-01	4.219e-01
5	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	9	nan	nan	4.340e-01	4.219e-01	4.344e-01	1.260e-01	4.344e-01	1.260e-01	4.344e-01	1.260e-01
6	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
