problem.name;solver.name;randomGenerator.seed;numberOfInnerLayers→replace.all;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→genotype→size;best→quality→maturePerformance;best→quality→increase;best→quality→inconsistency
nav-lives;me-hebbian-network;8;[8];2;200;200;1.10870e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19211e-03;7.89369e-06;8.33782e-07
nav-lives;me-hebbian-network;7;[8];2;200;200;1.23740e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19493e-03;5.06935e-06;1.47228e-06
nav-lives;me-hebbian-network;1;[8];2;200;200;1.32690e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19747e-03;2.53102e-06;3.01169e-07
nav-lives;me-hebbian-network;5;[8];2;200;200;1.42530e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19411e-03;5.89141e-06;9.67398e-07
nav-lives;me-hebbian-network;6;[8];3;300;300;1.53900e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19041e-03;9.58819e-06;1.20747e-06
nav-lives;me-hebbian-network;2;[8];3;300;300;1.68890e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19432e-03;5.68306e-06;5.93149e-07
nav-lives;me-hebbian-network;4;[8];3;300;300;1.74920e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19696e-03;3.04497e-06;4.50517e-07
nav-lives;me-hebbian-network;3;[8];3;300;300;1.88100e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19630e-03;3.70087e-06;1.17109e-06
nav-lives;me-hebbian-network;8;[8];3;300;300;1.98730e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18804e-03;1.19642e-05;9.50256e-07
nav-lives;me-hebbian-network;7;[8];3;300;300;2.07310e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19493e-03;5.06935e-06;1.47228e-06
nav-lives;me-hebbian-network;1;[8];3;300;300;2.19240e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19082e-03;9.17689e-06;1.46597e-06
nav-lives;me-hebbian-network;5;[8];3;300;300;2.33120e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19411e-03;5.89141e-06;9.67398e-07
nav-lives;me-hebbian-network;6;[8];4;400;400;2.40390e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19041e-03;9.58819e-06;1.20747e-06
nav-lives;me-hebbian-network;2;[8];4;400;400;2.52620e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19432e-03;5.68306e-06;5.93149e-07
nav-lives;me-hebbian-network;4;[8];4;400;400;2.62760e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19622e-03;3.77710e-06;4.50279e-07
nav-lives;me-hebbian-network;3;[8];4;400;400;2.74820e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19407e-03;5.93012e-06;2.46076e-06
nav-lives;me-hebbian-network;8;[8];4;400;400;2.86820e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18804e-03;1.19642e-05;9.50256e-07
nav-lives;me-hebbian-network;7;[8];4;400;400;2.95040e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19493e-03;5.06935e-06;1.47228e-06
nav-lives;me-hebbian-network;1;[8];4;400;400;3.07890e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19082e-03;9.17689e-06;1.46597e-06
nav-lives;me-hebbian-network;5;[8];4;400;400;3.17430e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19411e-03;5.89141e-06;9.67398e-07
nav-lives;me-hebbian-network;6;[8];5;500;500;3.28010e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18960e-03;1.04014e-05;1.97852e-06
nav-lives;me-hebbian-network;2;[8];5;500;500;3.39550e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19432e-03;5.68306e-06;5.93149e-07
nav-lives;me-hebbian-network;4;[8];5;500;500;3.51020e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19622e-03;3.77710e-06;4.50279e-07
nav-lives;me-hebbian-network;3;[8];5;500;500;3.64440e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19407e-03;5.93012e-06;2.46076e-06
nav-lives;me-hebbian-network;8;[8];5;500;500;3.73600e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18804e-03;1.19642e-05;9.50256e-07
nav-lives;me-hebbian-network;7;[8];5;500;500;3.85780e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19493e-03;5.06935e-06;1.47228e-06
nav-lives;me-hebbian-network;1;[8];5;500;500;3.93310e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19082e-03;9.17689e-06;1.46597e-06
nav-lives;me-hebbian-network;5;[8];5;500;500;4.04090e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19411e-03;5.89141e-06;9.67398e-07
nav-lives;me-hebbian-network;6;[8];6;600;600;4.15180e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18960e-03;1.04014e-05;1.97852e-06
nav-lives;me-hebbian-network;2;[8];6;600;600;4.25690e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19432e-03;5.68306e-06;5.93149e-07
nav-lives;me-hebbian-network;4;[8];6;600;600;4.37480e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19582e-03;4.17826e-06;6.56583e-07
nav-lives;me-hebbian-network;3;[8];6;600;600;4.49680e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19369e-03;6.30985e-06;9.62671e-07
nav-lives;me-hebbian-network;8;[8];6;600;600;4.59350e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18804e-03;1.19642e-05;9.50256e-07
nav-lives;me-hebbian-network;7;[8];6;600;600;4.70550e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19478e-03;5.21822e-06;7.97542e-07
nav-lives;me-hebbian-network;1;[8];6;600;600;4.82040e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19082e-03;9.17689e-06;1.46597e-06
nav-lives;me-hebbian-network;5;[8];6;600;600;4.92210e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19411e-03;5.89141e-06;9.67398e-07
nav-lives;me-hebbian-network;6;[8];7;700;700;5.03560e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18960e-03;1.04014e-05;1.97852e-06
nav-lives;me-hebbian-network;2;[8];7;700;700;5.14030e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19432e-03;5.68306e-06;5.93149e-07
nav-lives;me-hebbian-network;4;[8];7;700;700;5.26710e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19582e-03;4.17826e-06;6.56583e-07
nav-lives;me-hebbian-network;3;[8];7;700;700;5.35800e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19369e-03;6.30985e-06;9.62671e-07
nav-lives;me-hebbian-network;8;[8];7;700;700;5.49710e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18804e-03;1.19642e-05;9.50256e-07
nav-lives;me-hebbian-network;7;[8];7;700;700;5.59190e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19478e-03;5.21822e-06;7.97542e-07
nav-lives;me-hebbian-network;1;[8];7;700;700;5.70850e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19082e-03;9.17689e-06;1.46597e-06
nav-lives;me-hebbian-network;5;[8];7;700;700;5.81670e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19411e-03;5.89141e-06;9.67398e-07
nav-lives;me-hebbian-network;6;[8];8;800;800;5.95370e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18960e-03;1.04014e-05;1.97852e-06
nav-lives;me-hebbian-network;2;[8];8;800;800;6.04180e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19432e-03;5.68306e-06;5.93149e-07
nav-lives;me-hebbian-network;4;[8];8;800;800;6.15540e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19470e-03;5.30212e-06;8.99575e-07
nav-lives;me-hebbian-network;3;[8];8;800;800;6.25170e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19359e-03;6.41257e-06;1.66789e-06
nav-lives;me-hebbian-network;8;[8];8;800;800;6.37470e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18543e-03;1.45715e-05;1.50059e-06
nav-lives;me-hebbian-network;7;[8];8;800;800;6.49570e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19478e-03;5.21822e-06;7.97542e-07
nav-lives;me-hebbian-network;1;[8];8;800;800;6.58810e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19082e-03;9.17689e-06;1.46597e-06
nav-lives;me-hebbian-network;5;[8];8;800;800;6.71810e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19411e-03;5.89141e-06;9.67398e-07
nav-lives;me-hebbian-network;6;[8];9;900;900;6.85350e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18960e-03;1.04014e-05;1.97852e-06
nav-lives;me-hebbian-network;2;[8];9;900;900;6.93320e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19432e-03;5.68306e-06;5.93149e-07
nav-lives;me-hebbian-network;4;[8];9;900;900;7.03830e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19470e-03;5.30212e-06;8.99575e-07
nav-lives;me-hebbian-network;3;[8];9;900;900;7.13460e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18730e-03;1.26969e-05;2.28182e-06
nav-lives;me-hebbian-network;8;[8];9;900;900;7.26190e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18543e-03;1.45715e-05;1.50059e-06
nav-lives;me-hebbian-network;7;[8];9;900;900;7.37260e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19478e-03;5.21822e-06;7.97542e-07
nav-lives;me-hebbian-network;1;[8];9;900;900;7.50990e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18164e-03;1.83559e-05;2.41654e-06
nav-lives;me-hebbian-network;5;[8];9;900;900;7.58420e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19411e-03;5.89141e-06;9.67398e-07
nav-lives;me-hebbian-network;6;[8];10;1000;1000;7.72510e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18419e-03;1.58061e-05;2.79027e-06
nav-lives;me-hebbian-network;2;[8];10;1000;1000;7.79450e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19432e-03;5.68306e-06;5.93149e-07
nav-lives;me-hebbian-network;4;[8];10;1000;1000;7.92340e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19470e-03;5.30212e-06;8.99575e-07
nav-lives;me-hebbian-network;3;[8];10;1000;1000;8.04110e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18730e-03;1.26969e-05;2.28182e-06
nav-lives;me-hebbian-network;8;[8];10;1000;1000;8.11780e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18543e-03;1.45715e-05;1.50059e-06
nav-lives;me-hebbian-network;7;[8];10;1000;1000;8.23800e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19478e-03;5.21822e-06;7.97542e-07
nav-lives;me-hebbian-network;1;[8];10;1000;1000;8.36540e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18164e-03;1.83559e-05;2.41654e-06
nav-lives;me-hebbian-network;5;[8];10;1000;1000;8.47020e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19411e-03;5.89141e-06;9.67398e-07
nav-lives;me-hebbian-network;6;[8];11;1100;1100;8.55960e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18419e-03;1.58061e-05;2.79027e-06
nav-lives;me-hebbian-network;2;[8];11;1100;1100;8.69610e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19432e-03;5.68306e-06;5.93149e-07
nav-lives;me-hebbian-network;4;[8];11;1100;1100;8.79820e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19470e-03;5.30212e-06;8.99575e-07
nav-lives;me-hebbian-network;3;[8];11;1100;1100;8.91120e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18730e-03;1.26969e-05;2.28182e-06
nav-lives;me-hebbian-network;8;[8];11;1100;1100;9.03370e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18543e-03;1.45715e-05;1.50059e-06
nav-lives;me-hebbian-network;7;[8];11;1100;1100;9.14620e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19478e-03;5.21822e-06;7.97542e-07
nav-lives;me-hebbian-network;1;[8];11;1100;1100;9.25290e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18164e-03;1.83559e-05;2.41654e-06
nav-lives;me-hebbian-network;5;[8];11;1100;1100;9.40640e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19411e-03;5.89141e-06;9.67398e-07
nav-lives;me-hebbian-network;6;[8];12;1200;1200;9.46470e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18419e-03;1.58061e-05;2.79027e-06
nav-lives;me-hebbian-network;2;[8];12;1200;1200;9.59360e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19432e-03;5.68306e-06;5.93149e-07
nav-lives;me-hebbian-network;4;[8];12;1200;1200;9.70870e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19470e-03;5.30212e-06;8.99575e-07
nav-lives;me-hebbian-network;3;[8];12;1200;1200;9.80190e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18730e-03;1.26969e-05;2.28182e-06
nav-lives;me-hebbian-network;8;[8];12;1200;1200;9.91490e+01;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18543e-03;1.45715e-05;1.50059e-06
nav-lives;me-hebbian-network;7;[8];12;1200;1200;1.00313e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19478e-03;5.21822e-06;7.97542e-07
nav-lives;me-hebbian-network;1;[8];12;1200;1200;1.01434e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18164e-03;1.83559e-05;2.41654e-06
nav-lives;me-hebbian-network;5;[8];12;1200;1200;1.02364e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19411e-03;5.89141e-06;9.67398e-07
nav-lives;me-hebbian-network;6;[8];13;1300;1300;1.03479e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18419e-03;1.58061e-05;2.79027e-06
nav-lives;me-hebbian-network;2;[8];13;1300;1300;1.04710e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19432e-03;5.68306e-06;5.93149e-07
nav-lives;me-hebbian-network;4;[8];13;1300;1300;1.05727e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19470e-03;5.30212e-06;8.99575e-07
nav-lives;me-hebbian-network;3;[8];13;1300;1300;1.06935e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18730e-03;1.26969e-05;2.28182e-06
nav-lives;me-hebbian-network;8;[8];13;1300;1300;1.08049e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18543e-03;1.45715e-05;1.50059e-06
nav-lives;me-hebbian-network;7;[8];13;1300;1300;1.09046e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18729e-03;1.27139e-05;1.60698e-06
nav-lives;me-hebbian-network;1;[8];13;1300;1300;1.10176e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18164e-03;1.83559e-05;2.41654e-06
nav-lives;me-hebbian-network;5;[8];13;1300;1300;1.11278e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19295e-03;7.05082e-06;1.42648e-06
nav-lives;me-hebbian-network;6;[8];14;1400;1400;1.12363e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18419e-03;1.58061e-05;2.79027e-06
nav-lives;me-hebbian-network;2;[8];14;1400;1400;1.13537e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19432e-03;5.68306e-06;5.93149e-07
nav-lives;me-hebbian-network;4;[8];14;1400;1400;1.14685e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19470e-03;5.30212e-06;8.99575e-07
nav-lives;me-hebbian-network;3;[8];14;1400;1400;1.16058e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18730e-03;1.26969e-05;2.28182e-06
nav-lives;me-hebbian-network;8;[8];14;1400;1400;1.16793e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18543e-03;1.45715e-05;1.50059e-06
nav-lives;me-hebbian-network;7;[8];14;1400;1400;1.17882e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18729e-03;1.27139e-05;1.60698e-06
nav-lives;me-hebbian-network;1;[8];14;1400;1400;1.19147e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18164e-03;1.83559e-05;2.41654e-06
nav-lives;me-hebbian-network;5;[8];14;1400;1400;1.20538e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19295e-03;7.05082e-06;1.42648e-06
nav-lives;me-hebbian-network;6;[8];15;1500;1500;1.21189e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18419e-03;1.58061e-05;2.79027e-06
nav-lives;me-hebbian-network;2;[8];15;1500;1500;1.22298e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19432e-03;5.68306e-06;5.93149e-07
nav-lives;me-hebbian-network;4;[8];15;1500;1500;1.23577e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19470e-03;5.30212e-06;8.99575e-07
nav-lives;me-hebbian-network;3;[8];15;1500;1500;1.24552e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18730e-03;1.26969e-05;2.28182e-06
nav-lives;me-hebbian-network;8;[8];15;1500;1500;1.25782e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18427e-03;1.57322e-05;3.68412e-06
nav-lives;me-hebbian-network;7;[8];15;1500;1500;1.26880e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18729e-03;1.27139e-05;1.60698e-06
nav-lives;me-hebbian-network;1;[8];15;1500;1500;1.28018e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18164e-03;1.83559e-05;2.41654e-06
nav-lives;me-hebbian-network;5;[8];15;1500;1500;1.28945e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19295e-03;7.05082e-06;1.42648e-06
nav-lives;me-hebbian-network;6;[8];16;1600;1600;1.30135e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18419e-03;1.58061e-05;2.79027e-06
nav-lives;me-hebbian-network;2;[8];16;1600;1600;1.31092e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19432e-03;5.68306e-06;5.93149e-07
nav-lives;me-hebbian-network;4;[8];16;1600;1600;1.32358e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19470e-03;5.30212e-06;8.99575e-07
nav-lives;me-hebbian-network;3;[8];16;1600;1600;1.33363e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18730e-03;1.26969e-05;2.28182e-06
nav-lives;me-hebbian-network;8;[8];16;1600;1600;1.34460e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.17477e-03;2.52343e-05;4.67443e-06
nav-lives;me-hebbian-network;7;[8];16;1600;1600;1.35465e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18729e-03;1.27139e-05;1.60698e-06
nav-lives;me-hebbian-network;1;[8];16;1600;1600;1.36573e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18164e-03;1.83559e-05;2.41654e-06
nav-lives;me-hebbian-network;5;[8];16;1600;1600;1.38217e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19295e-03;7.05082e-06;1.42648e-06
nav-lives;me-hebbian-network;6;[8];17;1700;1700;1.39220e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18419e-03;1.58061e-05;2.79027e-06
nav-lives;me-hebbian-network;2;[8];17;1700;1700;1.40050e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19432e-03;5.68306e-06;5.93149e-07
nav-lives;me-hebbian-network;4;[8];17;1700;1700;1.41106e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19470e-03;5.30212e-06;8.99575e-07
nav-lives;me-hebbian-network;3;[8];17;1700;1700;1.42333e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18730e-03;1.26969e-05;2.28182e-06
nav-lives;me-hebbian-network;8;[8];17;1700;1700;1.43619e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.17477e-03;2.52343e-05;4.67443e-06
nav-lives;me-hebbian-network;7;[8];17;1700;1700;1.44582e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18729e-03;1.27139e-05;1.60698e-06
nav-lives;me-hebbian-network;1;[8];17;1700;1700;1.45841e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18164e-03;1.83559e-05;2.41654e-06
nav-lives;me-hebbian-network;5;[8];17;1700;1700;1.46910e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18895e-03;1.10454e-05;2.25400e-06
nav-lives;me-hebbian-network;6;[8];18;1800;1800;1.47872e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18419e-03;1.58061e-05;2.79027e-06
nav-lives;me-hebbian-network;2;[8];18;1800;1800;1.49190e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19432e-03;5.68306e-06;5.93149e-07
nav-lives;me-hebbian-network;4;[8];18;1800;1800;1.50304e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19157e-03;8.42706e-06;1.24396e-06
nav-lives;me-hebbian-network;3;[8];18;1800;1800;1.51295e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18730e-03;1.26969e-05;2.28182e-06
nav-lives;me-hebbian-network;8;[8];18;1800;1800;1.52594e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.17477e-03;2.52343e-05;4.67443e-06
nav-lives;me-hebbian-network;7;[8];18;1800;1800;1.53537e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18729e-03;1.27139e-05;1.60698e-06
nav-lives;me-hebbian-network;1;[8];18;1800;1800;1.54786e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18164e-03;1.83559e-05;2.41654e-06
nav-lives;me-hebbian-network;5;[8];18;1800;1800;1.55835e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18895e-03;1.10454e-05;2.25400e-06
nav-lives;me-hebbian-network;6;[8];19;1900;1900;1.57057e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18419e-03;1.58061e-05;2.79027e-06
nav-lives;me-hebbian-network;2;[8];19;1900;1900;1.58157e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19432e-03;5.68306e-06;5.93149e-07
nav-lives;me-hebbian-network;4;[8];19;1900;1900;1.59188e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.19157e-03;8.42706e-06;1.24396e-06
nav-lives;me-hebbian-network;3;[8];19;1900;1900;1.60223e+02;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;-6.18338e-03;1.66183e-05;2.63022e-06
