problem.name;solver.name;randomGenerator.seed;numberOfInnerLayers→replace.all;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→genotype→size;best→quality→maturePerformance;best→quality→increase;best→quality→inconsistency
nav-lives;me-hebbian-neuron;2;[8];16;1600;1600;2.60540e+01;31;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];17;1700;1700;2.67560e+01;23;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.99772e-01;9.06203e-01;2.99975e-01
nav-lives;me-hebbian-neuron;2;[8];17;1700;1700;2.73920e+01;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];18;1800;1800;2.80820e+01;24;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.99772e-01;9.06203e-01;2.99975e-01
nav-lives;me-hebbian-neuron;2;[8];18;1800;1800;2.87770e+01;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];19;1900;1900;2.94910e+01;25;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.99772e-01;9.06203e-01;2.99975e-01
nav-lives;me-hebbian-neuron;2;[8];19;1900;1900;3.01830e+01;34;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];20;2000;2000;3.08860e+01;27;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.99772e-01;9.06203e-01;2.99975e-01
nav-lives;me-hebbian-neuron;2;[8];20;2000;2000;3.15730e+01;34;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];21;2100;2100;3.23050e+01;27;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.99772e-01;9.06203e-01;2.99975e-01
nav-lives;me-hebbian-neuron;2;[8];21;2100;2100;3.29610e+01;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];22;2200;2200;3.36510e+01;29;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.99772e-01;9.06203e-01;2.99975e-01
nav-lives;me-hebbian-neuron;2;[8];22;2200;2200;3.43570e+01;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];23;2300;2300;3.50160e+01;31;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.99772e-01;9.06203e-01;2.99975e-01
nav-lives;me-hebbian-neuron;2;[8];23;2300;2300;3.56770e+01;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];24;2400;2400;3.64210e+01;32;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.41386e-01;9.47955e-01;1.61009e-01
nav-lives;me-hebbian-neuron;2;[8];24;2400;2400;3.71390e+01;38;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];25;2500;2500;3.78540e+01;32;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.41386e-01;9.47955e-01;1.61009e-01
nav-lives;me-hebbian-neuron;2;[8];25;2500;2500;3.86240e+01;38;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];26;2600;2600;3.92550e+01;32;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.41386e-01;9.47955e-01;1.61009e-01
nav-lives;me-hebbian-neuron;2;[8];26;2600;2600;3.99690e+01;39;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];27;2700;2700;4.05840e+01;32;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.41386e-01;9.47955e-01;1.61009e-01
nav-lives;me-hebbian-neuron;2;[8];27;2700;2700;4.12850e+01;39;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];28;2800;2800;4.20020e+01;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.41386e-01;9.47955e-01;1.61009e-01
nav-lives;me-hebbian-neuron;2;[8];28;2800;2800;4.27510e+01;39;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];29;2900;2900;4.34020e+01;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.41386e-01;9.47955e-01;1.61009e-01
nav-lives;me-hebbian-neuron;2;[8];29;2900;2900;4.41160e+01;39;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];30;3000;3000;4.47530e+01;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.41386e-01;9.47955e-01;1.61009e-01
nav-lives;me-hebbian-neuron;2;[8];30;3000;3000;4.54870e+01;40;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];31;3100;3100;4.61430e+01;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.41386e-01;9.47955e-01;1.61009e-01
nav-lives;me-hebbian-neuron;2;[8];31;3100;3100;4.68860e+01;40;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];32;3200;3200;4.75560e+01;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.41386e-01;9.47955e-01;1.61009e-01
nav-lives;me-hebbian-neuron;2;[8];32;3200;3200;4.82610e+01;41;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];33;3300;3300;4.89460e+01;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.41386e-01;9.47955e-01;1.61009e-01
nav-lives;me-hebbian-neuron;2;[8];33;3300;3300;4.96360e+01;41;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];34;3400;3400;5.03710e+01;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.41386e-01;9.47955e-01;1.61009e-01
nav-lives;me-hebbian-neuron;2;[8];34;3400;3400;5.10460e+01;42;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];35;3500;3500;5.18110e+01;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99664e-01;1.00600e+00;3.47338e-04
nav-lives;me-hebbian-neuron;2;[8];35;3500;3500;5.24060e+01;42;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];36;3600;3600;5.31800e+01;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99664e-01;1.00600e+00;3.47338e-04
nav-lives;me-hebbian-neuron;2;[8];36;3600;3600;5.38480e+01;42;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];37;3700;3700;5.45280e+01;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99664e-01;1.00600e+00;3.47338e-04
nav-lives;me-hebbian-neuron;2;[8];37;3700;3700;5.52720e+01;42;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];38;3800;3800;5.59540e+01;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99664e-01;1.00600e+00;3.47338e-04
nav-lives;me-hebbian-neuron;2;[8];38;3800;3800;5.66230e+01;42;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];39;3900;3900;5.73520e+01;37;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99664e-01;1.00600e+00;3.47338e-04
nav-lives;me-hebbian-neuron;2;[8];39;3900;3900;5.80450e+01;43;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];40;4000;4000;5.87540e+01;38;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99664e-01;1.00600e+00;3.47338e-04
nav-lives;me-hebbian-neuron;2;[8];40;4000;4000;5.93800e+01;44;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];41;4100;4100;6.01050e+01;39;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99664e-01;1.00600e+00;3.47338e-04
nav-lives;me-hebbian-neuron;2;[8];41;4100;4100;6.09430e+01;44;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];42;4200;4200;6.15140e+01;39;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99664e-01;1.00600e+00;3.47338e-04
nav-lives;me-hebbian-neuron;2;[8];42;4200;4200;6.22610e+01;45;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];43;4300;4300;6.28880e+01;39;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99664e-01;1.00600e+00;3.47338e-04
nav-lives;me-hebbian-neuron;2;[8];43;4300;4300;6.36010e+01;46;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];44;4400;4400;6.42910e+01;40;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];44;4400;4400;6.49790e+01;47;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];45;4500;4500;6.57080e+01;41;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];45;4500;4500;6.64280e+01;47;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];46;4600;4600;6.71100e+01;41;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];46;4600;4600;6.78050e+01;48;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];47;4700;4700;6.85130e+01;43;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];47;4700;4700;6.91980e+01;48;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];48;4800;4800;6.98630e+01;43;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];48;4800;4800;7.05850e+01;48;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];49;4900;4900;7.12740e+01;43;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];49;4900;4900;7.19560e+01;48;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];50;5000;5000;7.26980e+01;43;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];50;5000;5000;7.33540e+01;49;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];51;5100;5100;7.40320e+01;43;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];51;5100;5100;7.47470e+01;50;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];52;5200;5200;7.54160e+01;44;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];52;5200;5200;7.60900e+01;50;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];53;5300;5300;7.67770e+01;44;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];53;5300;5300;7.74810e+01;50;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];54;5400;5400;7.82480e+01;44;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];54;5400;5400;7.88850e+01;50;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];55;5500;5500;7.95640e+01;44;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];55;5500;5500;8.02790e+01;50;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];56;5600;5600;8.10110e+01;44;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];56;5600;5600;8.17270e+01;50;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];57;5700;5700;8.23520e+01;44;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];57;5700;5700;8.30450e+01;50;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];58;5800;5800;8.37600e+01;44;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];58;5800;5800;8.44370e+01;50;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];59;5900;5900;8.51720e+01;44;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];59;5900;5900;8.58780e+01;50;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];60;6000;6000;8.65120e+01;44;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];60;6000;6000;8.72300e+01;50;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];61;6100;6100;8.79180e+01;45;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];61;6100;6100;8.86470e+01;50;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];62;6200;6200;8.93710e+01;45;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];62;6200;6200;9.00240e+01;50;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];63;6300;6300;9.08500e+01;45;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];63;6300;6300;9.14140e+01;52;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];64;6400;6400;9.21960e+01;45;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];64;6400;6400;9.28930e+01;52;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];65;6500;6500;9.35270e+01;45;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];65;6500;6500;9.42030e+01;52;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];66;6600;6600;9.49570e+01;45;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];66;6600;6600;9.55820e+01;52;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];67;6700;6700;9.63490e+01;45;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];67;6700;6700;9.70500e+01;52;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];68;6800;6800;9.77640e+01;45;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];68;6800;6800;9.84160e+01;53;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];69;6900;6900;9.91180e+01;46;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];69;6900;6900;9.97840e+01;53;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];70;7000;7000;1.00510e+02;46;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];70;7000;7000;1.01219e+02;53;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];71;7100;7100;1.01904e+02;46;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99794e-01;1.00610e+00;3.26293e-04
nav-lives;me-hebbian-neuron;2;[8];71;7100;7100;1.02608e+02;53;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];72;7200;7200;1.03276e+02;46;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99896e-01;1.00637e+00;3.16212e-04
nav-lives;me-hebbian-neuron;2;[8];72;7200;7200;1.03979e+02;53;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99828e-01;1.00794e+00;5.83013e-04
nav-lives;me-hebbian-neuron;1;[8];73;7300;7300;1.04664e+02;46;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99896e-01;1.00637e+00;3.16212e-04
