x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.00.copy.no.reset	progress.rate.q.0.05.0.00.copy.reset	progress.rate.q.0.05.0.00.or.no.reset	progress.rate.q.0.05.0.00.or.reset	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.10.copy.no.reset	progress.rate.q.0.05.0.10.copy.reset	progress.rate.q.0.05.0.10.or.no.reset	progress.rate.q.0.05.0.10.or.reset	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.25.copy.no.reset	progress.rate.q.0.05.0.25.copy.reset	progress.rate.q.0.05.0.25.or.no.reset	progress.rate.q.0.05.0.25.or.reset	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.0.50.copy.no.reset	progress.rate.q.0.05.0.50.copy.reset	progress.rate.q.0.05.0.50.or.no.reset	progress.rate.q.0.05.0.50.or.reset	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen	progress.rate.q.0.05.1.00.copy.no.reset	progress.rate.q.0.05.1.00.copy.reset	progress.rate.q.0.05.1.00.or.no.reset	progress.rate.q.0.05.1.00.or.reset
0	0	nan	nan	nan	nan	nan	nan	4.500e-01	3.432e-06	-1.764e-03	-1.061e-03	2.989e-02	1.692e-02	4.500e-01	3.432e-06	-1.764e-03	-1.068e-03	2.989e-02	1.701e-02	4.500e-01	3.432e-06	-1.764e-03	-1.114e-03	2.989e-02	1.582e-02	4.500e-01	3.432e-06	-1.764e-03	-1.086e-03	2.989e-02	1.746e-02
0	1	nan	nan	nan	nan	nan	nan	5.000e-02	2.825e-06	7.135e-04	1.021e-03	-2.774e-03	-7.401e-03	4.500e-01	-1.829e-05	-2.705e-03	-1.688e-03	4.337e-02	2.440e-02	4.500e-01	-1.829e-05	-2.705e-03	-1.626e-03	4.337e-02	2.471e-02	4.500e-01	-1.829e-05	-2.705e-03	-1.666e-03	4.337e-02	2.382e-02
0	2	nan	nan	nan	nan	nan	nan	5.000e-02	2.377e-06	2.330e-03	1.843e-03	-1.958e-02	-1.921e-02	4.500e-01	6.423e-05	-3.852e-03	-2.476e-03	6.541e-02	4.062e-02	4.500e-01	6.423e-05	-3.852e-03	-2.555e-03	6.541e-02	4.049e-02	4.500e-01	6.423e-05	-3.852e-03	-2.607e-03	6.541e-02	3.840e-02
0	3	nan	nan	nan	nan	nan	nan	4.500e-01	-3.953e-04	-8.473e-03	-4.617e-03	1.353e-01	6.440e-02	4.500e-01	-3.953e-04	-8.473e-03	-4.906e-03	1.353e-01	6.621e-02	4.500e-01	-3.953e-04	-8.473e-03	-5.071e-03	1.353e-01	6.571e-02	4.500e-01	-3.953e-04	-8.473e-03	-4.693e-03	1.353e-01	6.634e-02
0	4	nan	nan	nan	nan	nan	nan	4.500e-01	-1.591e-04	-7.356e-03	-4.568e-03	1.251e-01	6.848e-02	4.500e-01	-1.591e-04	-7.356e-03	-4.538e-03	1.251e-01	7.161e-02	4.500e-01	-1.591e-04	-7.356e-03	-4.683e-03	1.251e-01	7.031e-02	4.500e-01	-1.591e-04	-7.356e-03	-4.700e-03	1.251e-01	6.983e-02
0	5	nan	nan	nan	nan	nan	nan	4.500e-01	7.831e-04	-6.429e-03	-5.475e-03	1.406e-01	9.248e-02	4.500e-01	7.831e-04	-6.429e-03	-5.406e-03	1.406e-01	9.095e-02	4.500e-01	7.831e-04	-6.429e-03	-5.354e-03	1.406e-01	9.319e-02	4.500e-01	7.831e-04	-6.429e-03	-5.429e-03	1.406e-01	9.076e-02
0	6	nan	nan	nan	nan	nan	nan	4.500e-01	9.865e-04	-7.724e-03	-7.255e-03	1.582e-01	1.103e-01	4.500e-01	9.865e-04	-7.724e-03	-7.255e-03	1.582e-01	1.092e-01	4.500e-01	9.865e-04	-7.724e-03	-7.280e-03	1.582e-01	1.104e-01	4.500e-01	9.865e-04	-7.724e-03	-7.275e-03	1.582e-01	1.098e-01
0	7	nan	nan	nan	nan	nan	nan	4.500e-01	-9.286e-04	-1.162e-02	-8.194e-03	2.059e-01	1.234e-01	4.500e-01	-9.286e-04	-1.162e-02	-8.156e-03	2.059e-01	1.155e-01	4.500e-01	-9.286e-04	-1.162e-02	-8.134e-03	2.059e-01	1.216e-01	4.500e-01	-9.286e-04	-1.162e-02	-8.306e-03	2.059e-01	1.189e-01
0	8	nan	nan	nan	nan	nan	nan	4.500e-01	2.675e-03	-5.712e-03	-6.634e-03	2.258e-01	1.510e-01	4.500e-01	2.675e-03	-5.712e-03	-6.604e-03	2.258e-01	1.452e-01	4.500e-01	2.675e-03	-5.712e-03	-6.653e-03	2.258e-01	1.491e-01	4.500e-01	2.675e-03	-5.712e-03	-6.634e-03	2.258e-01	1.479e-01
0	9	2.500e-01	-3.923e-02	-1.145e-02	-2.329e-02	5.066e-01	4.523e-01	4.500e-01	-1.959e-02	-1.363e-02	-2.995e-02	4.539e-01	3.626e-01	4.500e-01	-1.959e-02	-1.363e-02	-2.987e-02	4.539e-01	3.599e-01	4.500e-01	-1.959e-02	-1.363e-02	-2.994e-02	4.539e-01	3.606e-01	4.500e-01	-1.959e-02	-1.363e-02	-3.039e-02	4.539e-01	3.598e-01
