x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.00.copy.no.reset	progress.rate.q.0.05.0.00.copy.reset	progress.rate.q.0.05.0.00.or.no.reset	progress.rate.q.0.05.0.00.or.reset	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.10.copy.no.reset	progress.rate.q.0.05.0.10.copy.reset	progress.rate.q.0.05.0.10.or.no.reset	progress.rate.q.0.05.0.10.or.reset	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.25.copy.no.reset	progress.rate.q.0.05.0.25.copy.reset	progress.rate.q.0.05.0.25.or.no.reset	progress.rate.q.0.05.0.25.or.reset	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.0.50.copy.no.reset	progress.rate.q.0.05.0.50.copy.reset	progress.rate.q.0.05.0.50.or.no.reset	progress.rate.q.0.05.0.50.or.reset	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen	progress.rate.q.0.05.1.00.copy.no.reset	progress.rate.q.0.05.1.00.copy.reset	progress.rate.q.0.05.1.00.or.no.reset	progress.rate.q.0.05.1.00.or.reset
0	0	nan	nan	nan	nan	nan	nan	4.500e-01	2.451e-06	-1.451e-03	-1.093e-03	2.111e-02	1.296e-02	4.500e-01	2.451e-06	-1.451e-03	-1.005e-03	2.111e-02	1.441e-02	4.500e-01	2.451e-06	-1.451e-03	-1.080e-03	2.111e-02	1.405e-02	4.500e-01	2.451e-06	-1.451e-03	-1.055e-03	2.111e-02	1.437e-02
0	1	nan	nan	nan	nan	nan	nan	4.500e-01	-1.061e-05	-3.203e-03	-2.212e-03	4.756e-02	2.542e-02	4.500e-01	-1.061e-05	-3.203e-03	-2.213e-03	4.756e-02	2.567e-02	4.500e-01	-1.061e-05	-3.203e-03	-2.016e-03	4.756e-02	2.794e-02	4.500e-01	-1.061e-05	-3.203e-03	-2.038e-03	4.756e-02	2.557e-02
0	2	nan	nan	nan	nan	nan	nan	5.000e-02	-1.572e-09	2.324e-03	2.326e-03	-2.321e-02	-2.321e-02	4.200e-01	3.214e-05	-5.381e-03	-3.263e-03	8.392e-02	5.061e-02	4.500e-01	4.820e-05	-4.985e-03	-3.246e-03	7.948e-02	5.054e-02	4.500e-01	4.820e-05	-4.985e-03	-2.923e-03	7.948e-02	5.229e-02
0	3	nan	nan	nan	nan	nan	nan	4.500e-01	1.106e-04	-5.098e-03	-3.702e-03	8.572e-02	5.133e-02	4.500e-01	1.106e-04	-5.098e-03	-3.565e-03	8.572e-02	5.127e-02	4.500e-01	1.106e-04	-5.098e-03	-3.552e-03	8.572e-02	5.143e-02	4.500e-01	1.106e-04	-5.098e-03	-3.505e-03	8.572e-02	5.232e-02
0	4	nan	nan	nan	nan	nan	nan	4.500e-01	3.393e-04	-6.483e-03	-5.475e-03	1.063e-01	7.749e-02	4.500e-01	3.393e-04	-6.483e-03	-5.428e-03	1.063e-01	7.559e-02	4.500e-01	3.393e-04	-6.483e-03	-5.224e-03	1.063e-01	7.761e-02	4.500e-01	3.393e-04	-6.483e-03	-5.299e-03	1.063e-01	7.722e-02
0	5	nan	nan	nan	nan	nan	nan	4.500e-01	-2.196e-04	-9.359e-03	-7.100e-03	1.464e-01	9.299e-02	4.500e-01	-2.196e-04	-9.359e-03	-7.067e-03	1.464e-01	8.994e-02	4.500e-01	-2.196e-04	-9.359e-03	-7.177e-03	1.464e-01	8.812e-02	4.500e-01	-2.196e-04	-9.359e-03	-7.326e-03	1.464e-01	8.927e-02
0	6	nan	nan	nan	nan	nan	nan	4.500e-01	-5.443e-05	-1.023e-02	-8.614e-03	1.755e-01	1.140e-01	4.500e-01	-5.443e-05	-1.023e-02	-8.523e-03	1.755e-01	1.147e-01	4.500e-01	-5.443e-05	-1.023e-02	-8.589e-03	1.755e-01	1.112e-01	4.500e-01	-5.443e-05	-1.023e-02	-8.575e-03	1.755e-01	1.148e-01
0	7	nan	nan	nan	nan	nan	nan	4.500e-01	-9.239e-04	-1.197e-02	-9.956e-03	2.489e-01	1.272e-01	4.500e-01	-9.239e-04	-1.197e-02	-1.036e-02	2.489e-01	1.272e-01	4.500e-01	-9.239e-04	-1.197e-02	-1.030e-02	2.489e-01	1.316e-01	4.500e-01	-9.239e-04	-1.197e-02	-1.032e-02	2.489e-01	1.229e-01
0	8	nan	nan	nan	nan	nan	nan	4.500e-01	1.753e-03	-7.993e-03	-8.348e-03	1.924e-01	1.441e-01	4.500e-01	1.753e-03	-7.993e-03	-8.353e-03	1.924e-01	1.431e-01	4.500e-01	1.753e-03	-7.993e-03	-8.373e-03	1.924e-01	1.444e-01	4.500e-01	1.753e-03	-7.993e-03	-8.336e-03	1.924e-01	1.485e-01
0	9	2.800e-01	-6.204e-02	2.894e-03	-3.099e-02	5.524e-01	4.975e-01	4.500e-01	5.853e-03	2.409e-02	-1.223e-03	5.117e-01	4.472e-01	4.500e-01	5.853e-03	2.409e-02	-2.207e-03	5.117e-01	4.473e-01	5.000e-01	3.936e-02	4.358e-01	5.665e-02	-1.137e-01	-2.362e-02	5.000e-01	3.936e-02	4.358e-01	6.859e-02	-1.137e-01	-7.482e-02
