x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	9.167e-02	1.248e-03	3.667e-01	6.922e-03	4.337e-01	3.287e-02	4.451e-01	2.090e-02	4.451e-01	2.090e-02
0	1	nan	nan	3.396e-01	1.350e-02	4.340e-01	1.720e-02	4.486e-01	1.409e-02	4.486e-01	1.409e-02
0	2	nan	nan	2.705e-01	1.356e-01	4.247e-01	1.396e-02	4.319e-01	8.577e-02	4.497e-01	2.070e-02
0	3	nan	nan	2.448e-01	5.878e-02	4.201e-01	3.845e-02	4.354e-01	3.013e-01	4.559e-01	9.831e-03
0	4	nan	nan	3.170e-01	1.754e-02	4.267e-01	1.615e-02	4.438e-01	3.310e-02	4.462e-01	1.284e-01
0	5	nan	nan	3.427e-01	4.759e-03	4.285e-01	3.617e-02	4.288e-01	1.927e-02	4.535e-01	1.058e-01
0	6	nan	nan	2.351e-01	7.930e-02	4.274e-01	1.639e-02	4.361e-01	2.924e-02	4.389e-01	7.111e-02
0	7	nan	nan	2.083e-01	2.694e-02	4.188e-01	1.551e-01	4.368e-01	3.309e-01	4.389e-01	1.389e-01
0	8	nan	nan	1.965e-01	2.266e-02	4.163e-01	6.770e-02	4.288e-01	2.001e-01	4.413e-01	1.341e-01
0	9	4.340e-01	4.219e-01	4.462e-01	4.219e-01	4.618e-01	4.219e-01	4.670e-01	4.219e-01	4.740e-01	4.219e-01
1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	4	nan	nan	nan	nan	nan	nan	4.288e-01	1.192e-02	4.372e-01	2.969e-01
1	5	nan	nan	nan	nan	4.229e-01	1.039e-02	4.413e-01	4.637e-02	4.444e-01	2.969e-01
1	6	nan	nan	2.309e-01	7.858e-02	4.205e-01	4.785e-02	4.340e-01	1.183e-02	4.385e-01	3.855e-02
1	7	nan	nan	2.313e-01	7.613e-02	4.174e-01	5.553e-02	4.389e-01	6.064e-03	4.632e-01	3.334e-02
1	8	nan	nan	2.500e-01	8.068e-02	4.257e-01	2.969e-01	4.406e-01	2.790e-02	4.441e-01	3.101e-01
1	9	3.722e-01	4.219e-01	4.462e-01	4.219e-01	4.618e-01	4.219e-01	4.670e-01	4.219e-01	4.740e-01	4.219e-01
2	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	8	nan	nan	nan	nan	nan	nan	4.208e-01	4.219e-01	4.313e-01	2.133e-02
2	9	1.979e-01	1.719e-01	4.462e-01	4.219e-01	4.618e-01	4.219e-01	4.670e-01	4.220e-01	4.740e-01	4.219e-01
3	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	9	nan	nan	4.514e-01	4.219e-01	4.618e-01	4.219e-01	4.670e-01	4.220e-01	4.705e-01	4.220e-01
4	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	9	nan	nan	4.462e-01	4.219e-01	4.601e-01	4.219e-01	4.618e-01	4.219e-01	4.618e-01	4.219e-01
5	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
