x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	-4.792e-02	-1.849e-03	2.000e-01	5.194e-04	4.420e-01	4.419e-02	4.427e-01	4.926e-02	4.431e-01	1.844e-02
0	1	nan	nan	1.969e-01	2.102e-03	4.566e-01	5.980e-02	4.576e-01	1.576e-02	4.771e-01	7.953e-03
0	2	nan	nan	1.774e-01	8.913e-03	4.514e-01	1.128e-02	4.587e-01	6.034e-02	4.625e-01	6.100e-02
0	3	nan	nan	6.563e-02	2.822e-02	4.580e-01	5.589e-02	4.639e-01	2.390e-02	4.681e-01	4.107e-02
0	4	nan	nan	1.688e-01	1.053e-02	4.479e-01	1.755e-01	4.625e-01	5.523e-02	4.719e-01	2.144e-01
0	5	nan	nan	2.139e-01	8.423e-02	4.389e-01	6.916e-02	4.816e-01	7.038e-02	4.816e-01	7.038e-02
0	6	nan	nan	3.212e-01	1.224e-01	4.438e-01	7.203e-02	4.493e-01	2.572e-01	4.576e-01	1.847e-01
0	7	nan	nan	3.823e-01	2.055e-01	4.444e-01	1.551e-01	4.469e-01	1.680e-01	4.677e-01	1.652e-01
0	8	nan	nan	-1.448e-01	-2.242e-01	4.306e-01	1.207e-01	4.632e-01	1.319e-01	4.632e-01	1.319e-01
0	9	4.063e-01	4.219e-01	4.521e-01	4.323e-01	4.618e-01	4.323e-01	4.618e-01	4.323e-01	4.649e-01	1.392e-01
1	0	nan	nan	nan	nan	nan	nan	nan	nan	4.177e-01	1.423e-02
1	1	nan	nan	nan	nan	nan	nan	nan	nan	4.458e-01	3.318e-02
1	2	nan	nan	nan	nan	nan	nan	nan	nan	4.632e-01	2.657e-02
1	3	nan	nan	nan	nan	nan	nan	nan	nan	4.552e-01	8.958e-02
1	4	nan	nan	nan	nan	nan	nan	3.049e-01	1.385e-01	4.347e-01	1.289e-01
1	5	nan	nan	nan	nan	4.167e-01	1.154e-01	4.316e-01	3.627e-02	4.389e-01	5.725e-02
1	6	nan	nan	nan	nan	4.389e-01	8.218e-02	4.535e-01	5.552e-02	4.552e-01	5.813e-02
1	7	nan	nan	nan	nan	4.448e-01	3.500e-01	4.514e-01	2.843e-02	4.635e-01	4.031e-02
1	8	nan	nan	nan	nan	4.191e-01	3.978e-02	4.462e-01	2.039e-01	4.486e-01	6.529e-02
1	9	1.979e-01	1.719e-01	4.549e-01	4.323e-01	4.618e-01	4.323e-01	4.618e-01	4.323e-01	4.618e-01	4.323e-01
2	0	nan	nan	nan	nan	nan	nan	nan	nan	4.066e-01	1.024e-02
2	1	nan	nan	nan	nan	nan	nan	nan	nan	4.378e-01	1.665e-02
2	2	nan	nan	nan	nan	nan	nan	nan	nan	4.497e-01	7.118e-02
2	3	nan	nan	nan	nan	nan	nan	nan	nan	4.434e-01	1.239e-01
2	4	nan	nan	nan	nan	nan	nan	nan	nan	4.410e-01	1.166e-01
2	5	nan	nan	nan	nan	nan	nan	nan	nan	4.667e-01	8.695e-02
2	6	nan	nan	nan	nan	nan	nan	nan	nan	4.438e-01	1.171e-01
2	7	nan	nan	nan	nan	nan	nan	nan	nan	4.410e-01	4.210e-02
2	8	nan	nan	nan	nan	nan	nan	2.167e-01	2.226e-01	4.451e-01	3.103e-01
2	9	4.306e-01	4.219e-01	4.486e-01	4.323e-01	4.618e-01	4.323e-01	4.618e-01	4.323e-01	4.618e-01	4.323e-01
3	0	nan	nan	nan	nan	nan	nan	nan	nan	1.035e-01	8.353e-03
3	1	nan	nan	nan	nan	nan	nan	nan	nan	4.167e-01	6.559e-02
3	2	nan	nan	nan	nan	nan	nan	nan	nan	4.167e-01	6.005e-02
3	3	nan	nan	nan	nan	nan	nan	nan	nan	4.167e-01	7.915e-02
3	4	nan	nan	nan	nan	nan	nan	nan	nan	4.191e-01	4.630e-02
3	5	nan	nan	nan	nan	nan	nan	nan	nan	4.372e-01	3.002e-02
3	6	nan	nan	nan	nan	nan	nan	nan	nan	4.385e-01	1.313e-01
3	7	nan	nan	nan	nan	nan	nan	nan	nan	4.389e-01	7.791e-02
3	8	nan	nan	nan	nan	nan	nan	nan	nan	4.497e-01	3.367e-01
3	9	nan	nan	4.479e-01	4.323e-01	4.618e-01	4.323e-01	4.618e-01	4.323e-01	4.618e-01	4.323e-01
4	0	nan	nan	nan	nan	nan	nan	nan	nan	2.483e-01	9.360e-03
4	1	nan	nan	nan	nan	nan	nan	nan	nan	2.236e-01	1.756e-02
4	2	nan	nan	nan	nan	nan	nan	nan	nan	4.076e-01	4.712e-02
4	3	nan	nan	nan	nan	nan	nan	nan	nan	4.167e-01	6.755e-02
4	4	nan	nan	nan	nan	nan	nan	nan	nan	4.167e-01	9.761e-02
4	5	nan	nan	nan	nan	nan	nan	nan	nan	2.045e-01	2.312e-01
4	6	nan	nan	nan	nan	nan	nan	nan	nan	4.000e-01	7.307e-02
4	7	nan	nan	nan	nan	nan	nan	nan	nan	4.170e-01	2.775e-01
4	8	nan	nan	nan	nan	nan	nan	nan	nan	3.656e-01	2.139e-01
4	9	nan	nan	4.444e-01	4.323e-01	4.618e-01	4.323e-01	4.618e-01	4.323e-01	4.618e-01	4.323e-01
5	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	9	nan	nan	4.358e-01	4.219e-01	4.604e-01	4.323e-01	4.611e-01	4.323e-01	4.618e-01	4.323e-01
6	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	9	nan	nan	4.358e-01	4.219e-01	4.583e-01	4.219e-01	4.583e-01	4.219e-01	4.583e-01	4.219e-01
7	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	9	nan	nan	4.358e-01	4.219e-01	4.556e-01	4.323e-01	4.556e-01	4.323e-01	4.556e-01	4.323e-01
