row;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14
0.0;-3.43449955400605E-4;0.009809662508728896;0.0050022135218657435;0.009629793907299119;-0.016327997301003552;0.0087510776812815;0.019726240865808573;-9.667102715343566E-4;-0.006743466324385676;0.014895201848277046;-0.003014784321065972;0.004204631471034163;9.829010709031423E-4;0.007657026250732807;-0.016926962855808064
1.0;-0.0024096265459576122;-0.02308001038908447;0.0029360369313087362;-0.023259878990514248;-0.04921767019881692;0.006684901090724492;0.01770910862749258;-0.03390581253736537;-0.00876059856270167;-0.01804390041755397;-0.03595388658689699;0.0021874992327181706;0.011541235047712456;0.01908242818352984;-0.00549803518520499
2.0;-0.004805473744293635;-0.025475857587420495;-0.029621377326071757;-0.055817293247894736;-0.08177508445619741;-0.025872513166656;0.015228009209682163;-0.03638691195517579;-0.04123209134007132;-0.05051539319492361;-0.06842537936426663;-0.030283993544651475;0.021284736424962113;0.030174936857820626;0.005584670382891677
3.0;-0.004763771443289698;-0.02543415528641656;-0.06463547672167186;-0.0557755909468908;-0.08173338215519348;-0.025830810865652067;0.01485257597337454;-0.03676234519148341;-0.07582578053460101;-0.05089082643123123;-0.06880081260057425;-0.0306594267809591;0.03075931958291203;0.04148036806066136;0.016836201866338885
4.0;-0.0042229218392235935;-0.024893305682350455;-0.06409462711760576;-0.055234741342824696;-0.08119253255112738;-0.061347976049884255;0.01516188869313689;-0.03645303247172106;-0.07551646781483866;-0.050581513711468885;-0.06849149988081189;-0.06594323743320221;0.03997263124343586;0.0527917399726742;0.028114456150591945
5.0;-0.00743327458026925;-0.028103658423396113;-0.06730497985865141;-0.08697125589650109;-0.11292904710480377;-0.09308449060356064;0.012149014703540809;-0.03946590646131714;-0.07852934180443474;-0.08251705729570721;-0.10042704346505021;-0.09787878101744053;0.047069809154062434;0.06267241147807392;0.03804547824596821
6.0;-0.011861389879142136;-0.05861285054587489;-0.09781417198113018;-0.09139937119537397;-0.14343823922728255;-0.1235936827260394;0.007270212658046729;-0.06952087378437476;-0.10858430912749237;-0.0873958593412013;-0.13048201078810784;-0.12793374834049814;0.05261786824195255;0.07148824431045786;0.04670947110892983
7.0;-0.019462454072088294;-0.08592418498607446;-0.12512550642132975;-0.11871070563557354;-0.1707495736674821;-0.15090501716623897;-5.967310847980615E-4;-0.09656424142473319;-0.1356276767678508;-0.11443922698155973;-0.15752537842846626;-0.15497711598085656;0.055277287400237615;0.07734364033017906;0.05243466510580604
8.0;-0.02407292468708198;-0.09053465560106815;-0.15545091167297345;-0.12332117625056722;-0.20107497891912582;-0.18123042241788268;-0.005367359153269982;-0.10133486949320511;-0.16579166727249486;-0.11920985505003165;-0.1876893689331103;-0.1851411064855006;0.059699539781617295;0.0855389611706938;0.06056649028894161
9.0;-0.026971291644925493;-0.1225856051383771;-0.1875018612102824;-0.12621954320841072;-0.20397334587696933;-0.21328137195519162;-0.009003133152631054;-0.13264262307892202;-0.19709942085821178;-0.12284562904939272;-0.19132514293247138;-0.21644886007121752;0.06482141127732365;0.09469713030726508;0.06945959753988093
10.0;-0.03522959555219729;-0.14923454029648262;-0.2141507963683879;-0.13447784711568253;-0.23062228103507484;-0.23993030711329713;-0.017537692001262182;-0.159013134595177;-0.22346993237446675;-0.13138018789802386;-0.21769565444872635;-0.2428193715874725;0.06436756712995541;0.09808391658665983;0.07266560823189483
11.0;-0.04234511506929243;-0.1770352311125949;-0.24195148718450019;-0.1622785379317948;-0.2584229718511871;-0.24704582663039226;-0.02483042006911064;-0.18663522570977797;-0.25109202348906773;-0.15900227901262484;-0.24531774556332733;-0.25011209965532094;0.06489303447035208;0.10283460679588409;0.07730951633681615
12.0;-0.046646930738525196;-0.18133704678182766;-0.27258797043406524;-0.19291502118135984;-0.28905945510075215;-0.25134764229962503;-0.02910416021859738;-0.1909089658592647;-0.28175680266129055;-0.18966705818484766;-0.2759825247355502;-0.25438583980480767;0.06820284004859506;0.11061801795830664;0.08510571030443104
13.0;-0.044538417010148254;-0.1792285330534507;-0.2704794567056883;-0.23001215721621776;-0.2869509413723752;-0.28844477833448295;-0.02712264285124302;-0.18892744849191034;-0.2797752852939362;-0.22663620089164532;-0.2740010073681958;-0.29135498251160535;0.0785324704160425;0.12231124076528939;0.09678826718560966
14.0;-0.04184626889035688;-0.2169138852192754;-0.308164808871513;-0.22732000909642638;-0.2842587932525838;-0.28575263021469155;-0.02495954421083969;-0.2260795979499552;-0.31692743475198104;-0.224473102251242;-0.2718379087277925;-0.28919188387120204;0.08920230605267572;0.13409101434897422;0.10853312833601747
15.0;-0.04548849533768727;-0.2482151357029894;-0.33946605935522695;-0.2586212595801404;-0.2879010196999142;-0.28939485666202197;-0.02908803457151605;-0.2568907671739889;-0.34773860397601475;-0.2552842714752757;-0.27596639908846887;-0.2933203742318784;0.09048978677876733;0.14127402571941342;0.11544272716058497
16.0;-0.04888926337028971;-0.27975974013669325;-0.34286682738782936;-0.29016586401384425;-0.3194456241336181;-0.2927956246946244;-0.03246004319735084;-0.28846435678613086;-0.35111061260184956;-0.2868578610874177;-0.30753998870061083;-0.2966923828577132;0.09224431928200576;0.14879485461989708;0.12297901617340905
