x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
0	0	-3.297e+00	3.809e+02	4.453e+02	4.453e+02	4.543e+02
0	1	nan	4.197e+01	4.027e+02	4.027e+02	4.027e+02
0	2	nan	1.172e+02	1.221e+02	1.254e+02	1.974e+02
0	3	nan	2.280e+02	2.606e+02	2.606e+02	2.926e+02
0	4	nan	1.369e+02	3.470e+02	3.470e+02	3.470e+02
0	5	nan	1.494e+02	3.178e+02	3.178e+02	3.603e+02
0	6	nan	2.747e+02	2.747e+02	2.747e+02	2.747e+02
0	7	nan	2.782e+02	2.782e+02	2.782e+02	3.369e+02
0	8	nan	1.770e+02	2.714e+02	2.714e+02	3.646e+02
0	9	nan	2.443e+02	2.734e+02	3.608e+02	3.643e+02
1	0	nan	3.809e+02	4.543e+02	4.544e+02	4.544e+02
1	1	nan	nan	3.924e+02	4.027e+02	4.111e+02
1	2	nan	nan	nan	nan	2.157e+02
1	3	nan	2.590e+02	2.606e+02	2.606e+02	3.780e+02
1	4	nan	1.750e+02	3.470e+02	3.470e+02	3.470e+02
1	5	nan	1.494e+02	3.603e+02	3.603e+02	3.603e+02
1	6	nan	3.316e+02	3.316e+02	3.316e+02	3.316e+02
1	7	nan	3.369e+02	3.369e+02	3.369e+02	3.369e+02
1	8	nan	2.480e+02	2.480e+02	3.646e+02	3.646e+02
1	9	nan	2.395e+02	2.734e+02	3.613e+02	3.643e+02
2	0	nan	2.513e+02	4.453e+02	4.453e+02	4.544e+02
2	1	nan	nan	nan	nan	4.111e+02
2	2	nan	nan	nan	nan	2.157e+02
2	3	nan	nan	nan	nan	4.092e+02
2	4	nan	nan	3.470e+02	3.470e+02	3.876e+02
2	5	nan	nan	nan	nan	2.220e+02
2	6	nan	3.316e+02	3.316e+02	3.316e+02	3.316e+02
2	7	nan	nan	3.369e+02	3.369e+02	3.369e+02
2	8	nan	2.480e+02	2.480e+02	2.480e+02	3.549e+02
2	9	nan	nan	2.395e+02	2.395e+02	2.838e+02
3	0	nan	3.809e+02	4.543e+02	4.544e+02	4.544e+02
3	1	nan	nan	4.027e+02	4.027e+02	4.027e+02
3	2	nan	nan	nan	nan	4.140e+02
3	3	nan	nan	nan	nan	4.092e+02
3	4	nan	nan	3.470e+02	3.470e+02	3.470e+02
3	5	nan	nan	3.603e+02	3.603e+02	3.603e+02
3	6	nan	nan	3.316e+02	3.316e+02	3.316e+02
3	7	nan	nan	3.369e+02	3.369e+02	3.369e+02
3	8	nan	nan	2.480e+02	3.646e+02	3.646e+02
3	9	nan	nan	2.734e+02	3.613e+02	3.636e+02
4	0	nan	nan	4.453e+02	4.543e+02	4.544e+02
4	1	nan	nan	nan	nan	4.111e+02
4	2	nan	nan	nan	nan	3.174e+02
4	3	nan	nan	nan	nan	4.092e+02
4	4	nan	nan	nan	nan	3.330e+02
4	5	nan	nan	nan	nan	nan
4	6	nan	nan	nan	nan	3.303e+02
4	7	nan	nan	nan	3.369e+02	3.369e+02
4	8	nan	nan	nan	2.480e+02	3.266e+02
4	9	nan	nan	nan	nan	2.700e+02
5	0	nan	nan	4.543e+02	4.544e+02	4.544e+02
5	1	nan	nan	nan	nan	4.027e+02
5	2	nan	nan	nan	nan	3.174e+02
5	3	nan	nan	nan	nan	4.092e+02
5	4	nan	nan	nan	nan	nan
5	5	nan	nan	nan	nan	nan
5	6	nan	nan	nan	nan	3.303e+02
5	7	nan	nan	nan	3.369e+02	3.369e+02
5	8	nan	nan	nan	nan	3.646e+02
5	9	nan	nan	nan	3.630e+02	3.630e+02
6	0	nan	nan	nan	4.453e+02	4.544e+02
6	1	nan	nan	nan	nan	4.027e+02
6	2	nan	nan	nan	nan	nan
6	3	nan	nan	nan	nan	4.092e+02
6	4	nan	nan	nan	nan	nan
6	5	nan	nan	nan	nan	nan
6	6	nan	nan	nan	nan	3.303e+02
6	7	nan	nan	nan	3.369e+02	3.369e+02
6	8	nan	nan	nan	nan	3.266e+02
6	9	nan	nan	nan	nan	nan
7	0	nan	nan	4.543e+02	4.544e+02	4.544e+02
7	1	nan	nan	nan	nan	3.924e+02
7	2	nan	nan	nan	nan	nan
7	3	nan	nan	nan	nan	4.092e+02
7	4	nan	nan	nan	nan	nan
7	5	nan	nan	nan	nan	nan
7	6	nan	nan	nan	nan	nan
7	7	nan	nan	nan	nan	nan
7	8	nan	nan	nan	nan	nan
7	9	nan	nan	nan	3.622e+02	3.622e+02
8	0	nan	nan	nan	nan	4.544e+02
8	1	nan	nan	nan	nan	3.924e+02
8	2	nan	nan	nan	nan	nan
8	3	nan	nan	nan	nan	4.092e+02
8	4	nan	nan	nan	nan	nan
8	5	nan	nan	nan	nan	nan
8	6	nan	nan	nan	nan	nan
8	7	nan	nan	nan	nan	nan
8	8	nan	nan	nan	nan	nan
8	9	nan	nan	nan	nan	nan
9	0	nan	nan	nan	4.544e+02	4.544e+02
9	1	nan	nan	nan	nan	nan
9	2	nan	nan	nan	nan	nan
9	3	nan	nan	nan	nan	nan
9	4	nan	nan	nan	nan	nan
9	5	nan	nan	nan	nan	nan
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
