x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
0	0	-3.720e+00	-2.382e+00	2.657e+02	2.657e+02	3.460e+02
0	1	nan	nan	1.520e+02	2.035e+02	3.376e+02
0	2	nan	nan	9.509e+01	3.040e+02	3.040e+02
0	3	nan	nan	1.037e+02	1.241e+02	3.118e+02
0	4	nan	nan	1.132e+02	2.552e+02	2.959e+02
0	5	nan	nan	1.301e+02	2.410e+02	2.970e+02
0	6	nan	nan	1.463e+02	2.420e+02	2.658e+02
0	7	nan	nan	1.624e+02	2.355e+02	2.805e+02
0	8	nan	nan	nan	2.287e+02	2.590e+02
0	9	nan	nan	nan	1.551e+02	2.442e+02
1	0	nan	nan	2.657e+02	3.919e+02	3.919e+02
1	1	nan	nan	1.520e+02	2.047e+02	3.448e+02
1	2	nan	nan	9.029e+01	3.232e+02	3.232e+02
1	3	nan	nan	9.184e+01	1.241e+02	3.118e+02
1	4	nan	nan	1.132e+02	2.907e+02	2.959e+02
1	5	nan	nan	1.301e+02	2.948e+02	2.970e+02
1	6	nan	nan	1.905e+02	2.790e+02	2.865e+02
1	7	nan	nan	1.624e+02	2.771e+02	3.198e+02
1	8	nan	nan	nan	2.287e+02	2.673e+02
1	9	nan	nan	nan	2.339e+02	2.442e+02
2	0	nan	nan	2.657e+02	3.382e+02	3.919e+02
2	1	nan	nan	nan	2.047e+02	3.448e+02
2	2	nan	nan	nan	3.040e+02	3.232e+02
2	3	nan	nan	nan	1.241e+02	3.118e+02
2	4	nan	nan	1.086e+02	2.727e+02	2.959e+02
2	5	nan	nan	nan	2.948e+02	3.073e+02
2	6	nan	nan	1.463e+02	2.508e+02	3.311e+02
2	7	nan	nan	nan	2.468e+02	3.181e+02
2	8	nan	nan	nan	2.287e+02	2.673e+02
2	9	nan	nan	nan	2.339e+02	2.442e+02
3	0	nan	nan	2.657e+02	3.919e+02	3.919e+02
3	1	nan	nan	nan	2.043e+02	3.448e+02
3	2	nan	nan	nan	3.232e+02	3.232e+02
3	3	nan	nan	nan	nan	3.118e+02
3	4	nan	nan	nan	2.907e+02	2.959e+02
3	5	nan	nan	nan	2.948e+02	3.073e+02
3	6	nan	nan	nan	2.790e+02	3.311e+02
3	7	nan	nan	nan	2.771e+02	3.198e+02
3	8	nan	nan	nan	2.287e+02	2.590e+02
3	9	nan	nan	nan	2.339e+02	2.442e+02
4	0	nan	nan	2.657e+02	3.460e+02	3.919e+02
4	1	nan	nan	nan	2.035e+02	3.448e+02
4	2	nan	nan	nan	3.232e+02	3.232e+02
4	3	nan	nan	nan	nan	3.092e+02
4	4	nan	nan	nan	2.808e+02	2.959e+02
4	5	nan	nan	nan	2.948e+02	2.970e+02
4	6	nan	nan	nan	2.790e+02	3.311e+02
4	7	nan	nan	nan	2.468e+02	3.181e+02
4	8	nan	nan	nan	2.287e+02	2.590e+02
4	9	nan	nan	nan	2.339e+02	2.442e+02
5	0	nan	nan	nan	3.919e+02	3.919e+02
5	1	nan	nan	nan	nan	3.448e+02
5	2	nan	nan	nan	3.232e+02	3.232e+02
5	3	nan	nan	nan	nan	3.118e+02
5	4	nan	nan	nan	2.808e+02	2.959e+02
5	5	nan	nan	nan	2.948e+02	2.970e+02
5	6	nan	nan	nan	2.635e+02	2.865e+02
5	7	nan	nan	nan	2.771e+02	3.181e+02
5	8	nan	nan	nan	nan	2.607e+02
5	9	nan	nan	nan	nan	nan
6	0	nan	nan	nan	3.919e+02	3.919e+02
6	1	nan	nan	nan	nan	3.448e+02
6	2	nan	nan	nan	3.232e+02	3.232e+02
6	3	nan	nan	nan	nan	3.118e+02
6	4	nan	nan	nan	nan	2.959e+02
6	5	nan	nan	nan	nan	2.970e+02
6	6	nan	nan	nan	nan	3.311e+02
6	7	nan	nan	nan	nan	3.181e+02
6	8	nan	nan	nan	nan	nan
6	9	nan	nan	nan	nan	nan
7	0	nan	nan	nan	3.919e+02	3.919e+02
7	1	nan	nan	nan	nan	nan
7	2	nan	nan	nan	nan	nan
7	3	nan	nan	nan	nan	nan
7	4	nan	nan	nan	nan	nan
7	5	nan	nan	nan	nan	nan
7	6	nan	nan	nan	nan	nan
7	7	nan	nan	nan	nan	nan
7	8	nan	nan	nan	nan	nan
7	9	nan	nan	nan	nan	nan
8	0	nan	nan	nan	nan	nan
8	1	nan	nan	nan	nan	nan
8	2	nan	nan	nan	nan	nan
8	3	nan	nan	nan	nan	nan
8	4	nan	nan	nan	nan	nan
8	5	nan	nan	nan	nan	nan
8	6	nan	nan	nan	nan	nan
8	7	nan	nan	nan	nan	nan
8	8	nan	nan	nan	nan	nan
8	9	nan	nan	nan	nan	nan
9	0	nan	nan	nan	nan	nan
9	1	nan	nan	nan	nan	nan
9	2	nan	nan	nan	nan	nan
9	3	nan	nan	nan	nan	nan
9	4	nan	nan	nan	nan	nan
9	5	nan	nan	nan	nan	nan
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
