x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
0	0	-1.559e+00	1.571e+02	1.571e+02	3.573e+02	4.444e+02
0	1	nan	6.359e+01	1.804e+02	3.419e+02	4.334e+02
0	2	nan	1.711e+02	2.360e+02	3.416e+02	3.416e+02
0	3	nan	1.805e+02	2.752e+02	3.439e+02	4.024e+02
0	4	nan	1.599e+02	3.007e+02	3.378e+02	4.235e+02
0	5	nan	2.499e+02	3.229e+02	3.523e+02	3.966e+02
0	6	nan	1.860e+02	3.109e+02	3.172e+02	3.834e+02
0	7	nan	1.786e+02	2.621e+02	3.251e+02	3.823e+02
0	8	nan	1.861e+02	2.362e+02	3.482e+02	3.712e+02
0	9	nan	1.570e+02	2.407e+02	3.168e+02	3.808e+02
1	0	nan	2.398e+02	3.614e+02	3.731e+02	4.634e+02
1	1	nan	1.468e+02	3.456e+02	4.247e+02	4.488e+02
1	2	nan	1.783e+02	3.428e+02	3.634e+02	4.233e+02
1	3	nan	3.357e+02	3.357e+02	3.924e+02	4.216e+02
1	4	nan	1.361e+02	3.094e+02	3.810e+02	4.320e+02
1	5	nan	1.820e+02	2.847e+02	3.777e+02	4.121e+02
1	6	nan	2.658e+02	2.838e+02	3.634e+02	3.974e+02
1	7	nan	2.138e+02	3.001e+02	3.580e+02	3.773e+02
1	8	nan	1.999e+02	3.382e+02	3.457e+02	3.891e+02
1	9	nan	1.499e+02	3.503e+02	3.503e+02	3.783e+02
2	0	nan	nan	3.917e+02	4.382e+02	4.744e+02
2	1	nan	3.290e+02	3.478e+02	4.235e+02	4.568e+02
2	2	nan	2.801e+02	3.418e+02	3.988e+02	4.350e+02
2	3	nan	1.890e+02	2.997e+02	4.059e+02	4.254e+02
2	4	nan	2.177e+02	2.976e+02	3.806e+02	4.310e+02
2	5	nan	2.653e+02	3.564e+02	3.951e+02	4.146e+02
2	6	nan	2.244e+02	3.085e+02	3.611e+02	4.071e+02
2	7	nan	2.209e+02	3.046e+02	3.931e+02	3.988e+02
2	8	nan	2.057e+02	3.301e+02	3.521e+02	3.909e+02
2	9	nan	1.501e+02	2.586e+02	3.146e+02	3.845e+02
3	0	nan	nan	3.955e+02	4.424e+02	4.776e+02
3	1	nan	nan	3.494e+02	4.273e+02	4.550e+02
3	2	nan	2.037e+02	3.692e+02	4.284e+02	4.470e+02
3	3	nan	2.031e+02	3.698e+02	4.029e+02	4.301e+02
3	4	nan	2.789e+02	3.895e+02	4.121e+02	4.344e+02
3	5	nan	2.386e+02	3.079e+02	3.912e+02	4.138e+02
3	6	nan	2.719e+02	3.324e+02	3.757e+02	4.147e+02
3	7	nan	3.042e+02	3.176e+02	3.534e+02	3.937e+02
3	8	nan	2.666e+02	3.548e+02	3.548e+02	3.941e+02
3	9	nan	2.605e+02	2.702e+02	3.164e+02	3.847e+02
4	0	nan	3.222e+02	4.138e+02	4.586e+02	4.786e+02
4	1	nan	2.663e+02	3.288e+02	4.273e+02	4.536e+02
4	2	nan	2.454e+02	3.676e+02	4.027e+02	4.485e+02
