x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
0	0	-4.161e-01	3.024e+01	5.929e+01	9.797e+01	1.239e+02
0	1	nan	4.985e+01	1.213e+02	1.879e+02	3.973e+02
0	2	nan	4.944e+01	1.541e+02	2.733e+02	4.208e+02
0	3	nan	6.155e+01	1.235e+02	3.725e+02	4.195e+02
0	4	nan	9.008e+01	1.224e+02	3.921e+02	4.124e+02
0	5	nan	1.050e+02	2.071e+02	3.813e+02	4.194e+02
0	6	nan	1.155e+02	1.873e+02	3.642e+02	4.176e+02
0	7	nan	1.680e+02	2.416e+02	3.566e+02	3.932e+02
0	8	nan	1.014e+02	2.548e+02	3.465e+02	4.080e+02
0	9	nan	2.231e+02	2.530e+02	3.846e+02	3.988e+02
1	0	nan	4.416e+01	6.808e+01	1.033e+02	4.897e+02
1	1	nan	5.731e+01	1.227e+02	4.511e+02	4.793e+02
1	2	nan	9.214e+01	1.305e+02	4.511e+02	4.566e+02
1	3	nan	1.068e+02	2.094e+02	4.261e+02	4.572e+02
1	4	nan	1.154e+02	1.462e+02	3.904e+02	4.302e+02
1	5	nan	1.063e+02	1.816e+02	4.104e+02	4.417e+02
1	6	nan	1.234e+02	2.311e+02	3.661e+02	4.106e+02
1	7	nan	8.858e+01	2.405e+02	3.913e+02	4.040e+02
1	8	nan	1.475e+02	3.019e+02	3.840e+02	4.035e+02
1	9	nan	2.049e+02	3.195e+02	3.802e+02	3.995e+02
2	0	nan	nan	1.319e+02	4.760e+02	4.957e+02
2	1	nan	nan	1.908e+02	4.656e+02	4.723e+02
2	2	nan	1.203e+02	2.566e+02	3.808e+02	4.687e+02
2	3	nan	1.555e+02	2.593e+02	4.255e+02	4.510e+02
2	4	nan	1.280e+02	2.017e+02	4.193e+02	4.461e+02
2	5	nan	1.475e+02	1.899e+02	4.067e+02	4.356e+02
2	6	nan	2.145e+02	2.880e+02	3.867e+02	4.274e+02
2	7	nan	1.626e+02	2.926e+02	3.857e+02	4.213e+02
2	8	nan	1.947e+02	2.706e+02	3.582e+02	4.119e+02
2	9	nan	1.911e+02	3.164e+02	3.844e+02	3.993e+02
3	0	nan	3.402e+02	3.402e+02	4.908e+02	4.917e+02
3	1	nan	1.843e+02	1.843e+02	4.415e+02	4.819e+02
3	2	nan	nan	4.299e+02	4.363e+02	4.678e+02
3	3	nan	1.957e+02	2.243e+02	4.352e+02	4.564e+02
3	4	nan	1.988e+02	2.007e+02	4.293e+02	4.517e+02
3	5	nan	2.114e+02	3.721e+02	4.088e+02	4.377e+02
3	6	nan	1.994e+02	3.586e+02	4.047e+02	4.231e+02
3	7	nan	1.893e+02	3.323e+02	4.053e+02	4.125e+02
3	8	nan	2.008e+02	3.245e+02	3.769e+02	4.055e+02
3	9	nan	2.182e+02	2.930e+02	3.786e+02	4.001e+02
4	0	nan	nan	4.561e+02	4.885e+02	4.927e+02
4	1	nan	nan	2.294e+02	4.691e+02	4.799e+02
4	2	nan	nan	2.139e+02	4.398e+02	4.681e+02
4	3	nan	2.631e+02	2.631e+02	4.307e+02	4.604e+02
4	4	nan	2.438e+02	3.566e+02	4.232e+02	4.477e+02
4	5	nan	nan	4.045e+02	4.119e+02	4.392e+02
4	6	nan	2.374e+02	3.007e+02	4.042e+02	4.355e+02
4	7	nan	3.364e+02	3.937e+02	4.059e+02	4.172e+02
4	8	nan	3.258e+02	3.583e+02	3.952e+02	4.034e+02
4	9	nan	2.442e+02	3.410e+02	3.887e+02	3.997e+02
5	0	nan	nan	nan	4.943e+02	4.943e+02
5	1	nan	nan	nan	4.570e+02	4.793e+02
5	2	nan	nan	4.205e+02	4.397e+02	4.681e+02
5	3	nan	nan	nan	4.462e+02	4.591e+02
5	4	nan	nan	3.707e+02	4.273e+02	4.490e+02
5	5	nan	2.846e+02	3.566e+02	4.379e+02	4.379e+02
5	6	nan	nan	4.017e+02	4.017e+02	4.287e+02
