x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
7	3	nan	3.716e+02	3.943e+02	4.036e+02	4.269e+02
7	4	nan	3.679e+02	3.909e+02	3.911e+02	4.069e+02
7	5	nan	nan	3.784e+02	3.789e+02	4.104e+02
7	6	nan	nan	3.508e+02	3.742e+02	3.813e+02
7	7	nan	nan	nan	3.556e+02	3.643e+02
7	8	nan	nan	3.495e+02	3.611e+02	3.666e+02
7	9	nan	nan	nan	nan	nan
8	0	nan	nan	4.403e+02	4.403e+02	4.407e+02
8	1	nan	nan	4.261e+02	4.368e+02	4.457e+02
8	2	nan	4.104e+02	4.236e+02	4.368e+02	4.425e+02
8	3	nan	nan	4.102e+02	4.102e+02	4.251e+02
8	4	nan	nan	nan	4.292e+02	4.292e+02
8	5	nan	nan	nan	3.999e+02	3.999e+02
8	6	nan	nan	nan	nan	nan
8	7	nan	nan	nan	nan	nan
8	8	nan	nan	nan	nan	nan
8	9	nan	nan	nan	nan	nan
9	0	nan	nan	nan	nan	4.611e+02
9	1	nan	nan	nan	nan	4.490e+02
9	2	nan	nan	nan	nan	nan
9	3	nan	nan	nan	nan	nan
9	4	nan	nan	nan	nan	nan
9	5	nan	nan	nan	nan	nan
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
