x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
2	7	nan	1.413e+02	1.852e+02	1.852e+02	1.890e+02
2	8	nan	1.358e+02	1.460e+02	1.460e+02	1.857e+02
2	9	nan	nan	1.460e+02	1.765e+02	1.997e+02
3	0	nan	nan	2.269e+02	2.269e+02	2.269e+02
3	1	nan	1.972e+02	1.972e+02	1.972e+02	2.425e+02
3	2	nan	1.609e+02	2.258e+02	2.258e+02	2.583e+02
3	3	nan	1.892e+02	2.002e+02	2.033e+02	2.106e+02
3	4	nan	1.794e+02	1.876e+02	2.225e+02	2.375e+02
3	5	nan	1.889e+02	2.159e+02	2.188e+02	2.473e+02
3	6	nan	1.660e+02	1.905e+02	2.254e+02	2.585e+02
3	7	nan	1.849e+02	1.849e+02	1.930e+02	2.127e+02
3	8	nan	1.899e+02	1.957e+02	1.964e+02	2.125e+02
3	9	nan	nan	1.702e+02	1.775e+02	2.309e+02
4	0	nan	nan	nan	2.136e+02	2.446e+02
4	1	nan	2.149e+02	2.330e+02	2.537e+02	2.537e+02
4	2	nan	2.689e+02	2.689e+02	2.689e+02	2.689e+02
4	3	nan	nan	2.277e+02	2.713e+02	2.808e+02
4	4	nan	2.275e+02	2.387e+02	2.456e+02	2.965e+02
4	5	nan	2.058e+02	2.264e+02	2.438e+02	2.569e+02
4	6	nan	2.293e+02	2.507e+02	2.507e+02	2.596e+02
4	7	nan	2.149e+02	2.488e+02	2.488e+02	2.798e+02
4	8	nan	2.057e+02	2.383e+02	2.431e+02	2.446e+02
4	9	nan	nan	2.278e+02	2.442e+02	2.455e+02
5	0	nan	nan	nan	2.960e+02	2.995e+02
5	1	nan	nan	2.927e+02	2.927e+02	3.027e+02
5	2	nan	2.794e+02	2.898e+02	2.993e+02	2.993e+02
5	3	nan	nan	2.908e+02	2.916e+02	3.151e+02
5	4	nan	nan	2.934e+02	2.934e+02	3.173e+02
5	5	nan	nan	2.809e+02	2.933e+02	2.933e+02
5	6	nan	2.648e+02	2.668e+02	2.952e+02	3.081e+02
5	7	nan	2.855e+02	2.869e+02	2.958e+02	3.005e+02
5	8	nan	nan	2.797e+02	2.852e+02	2.956e+02
5	9	nan	nan	nan	2.542e+02	2.599e+02
6	0	nan	nan	nan	3.402e+02	3.439e+02
6	1	nan	3.028e+02	3.316e+02	3.444e+02	3.444e+02
6	2	nan	3.095e+02	3.095e+02	3.414e+02	3.459e+02
6	3	nan	nan	nan	3.450e+02	3.450e+02
6	4	nan	nan	3.396e+02	3.396e+02	3.430e+02
6	5	nan	nan	nan	3.444e+02	3.444e+02
6	6	nan	nan	nan	3.442e+02	3.442e+02
6	7	nan	2.991e+02	3.010e+02	3.202e+02	3.374e+02
6	8	nan	nan	nan	3.451e+02	3.451e+02
6	9	nan	nan	nan	nan	nan
7	0	nan	nan	nan	3.929e+02	3.959e+02
7	1	nan	nan	3.914e+02	3.914e+02	3.960e+02
7	2	nan	nan	3.638e+02	3.889e+02	3.943e+02
7	3	nan	nan	3.550e+02	3.764e+02	3.879e+02
7	4	nan	nan	nan	3.544e+02	3.713e+02
7	5	nan	nan	nan	nan	3.715e+02
7	6	nan	nan	nan	nan	3.647e+02
7	7	nan	nan	nan	nan	3.625e+02
7	8	nan	nan	nan	nan	nan
7	9	nan	nan	nan	nan	nan
8	0	nan	nan	nan	4.056e+02	4.187e+02
8	1	nan	nan	nan	4.160e+02	4.212e+02
8	2	nan	nan	nan	nan	4.125e+02
8	3	nan	nan	nan	nan	nan
8	4	nan	nan	nan	nan	nan
8	5	nan	nan	nan	nan	nan
8	6	nan	nan	nan	nan	nan
8	7	nan	nan	nan	nan	nan
8	8	nan	nan	nan	nan	nan
8	9	nan	nan	nan	nan	nan
9	0	nan	nan	nan	nan	nan
9	1	nan	nan	nan	nan	nan
9	2	nan	nan	nan	nan	nan
9	3	nan	nan	nan	nan	nan
9	4	nan	nan	nan	nan	nan
9	5	nan	nan	nan	nan	nan
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
