x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	2.917e-02	1.372e-11	3.917e-01	1.241e-03	3.958e-01	-3.002e-04	3.958e-01	-3.002e-04	4.583e-01	1.305e-03
0	1	nan	nan	4.125e-01	7.659e-04	4.583e-01	2.853e-03	4.583e-01	2.853e-03	4.583e-01	2.853e-03
0	2	1.458e-01	-1.296e-07	4.083e-01	5.303e-03	4.083e-01	5.303e-03	4.542e-01	8.667e-04	4.583e-01	1.111e-02
0	3	nan	nan	3.917e-01	9.893e-03	3.917e-01	9.893e-03	4.375e-01	1.730e-03	4.542e-01	4.827e-03
0	4	nan	nan	4.167e-01	6.993e-04	4.458e-01	1.307e-03	4.458e-01	1.307e-03	4.625e-01	7.405e-03
0	5	nan	nan	3.667e-01	7.681e-03	4.000e-01	1.949e-02	4.000e-01	1.949e-02	4.583e-01	7.472e-03
0	6	4.167e-03	3.449e-05	3.875e-01	-4.247e-04	4.125e-01	1.454e-03	4.417e-01	2.093e-02	4.417e-01	2.093e-02
0	7	nan	nan	3.042e-01	-7.287e-03	3.833e-01	3.084e-02	4.542e-01	2.038e-02	4.583e-01	1.551e-03
0	8	nan	nan	4.417e-01	1.868e-02	4.417e-01	1.868e-02	4.417e-01	1.868e-02	4.708e-01	1.006e-02
0	9	2.708e-01	2.500e-01	4.583e-01	3.750e-01	4.792e-01	3.750e-01	5.458e-01	-1.848e-01	5.708e-01	-2.299e-02
1	0	nan	nan	nan	nan	-5.125e-01	0.000e+00	-2.083e-01	0.000e+00	2.458e-01	-5.170e-26
1	1	nan	nan	nan	nan	-5.000e-01	0.000e+00	-1.958e-01	0.000e+00	-5.833e-02	0.000e+00
1	2	nan	nan	nan	nan	-4.875e-01	6.018e-04	-1.792e-01	1.199e-03	-8.333e-03	4.180e-05
1	3	nan	nan	nan	nan	-4.708e-01	0.000e+00	-2.167e-01	0.000e+00	-1.708e-01	0.000e+00
1	4	nan	nan	nan	nan	-2.542e-01	3.245e-04	-1.958e-01	1.761e-03	-5.000e-02	-1.015e-08
1	5	nan	nan	nan	nan	-2.375e-01	0.000e+00	-1.875e-01	0.000e+00	-4.583e-02	-1.015e-08
1	6	nan	nan	nan	nan	-2.375e-01	1.458e-03	-2.125e-01	4.331e-03	-1.542e-01	2.621e-04
1	7	nan	nan	nan	nan	-2.083e-01	0.000e+00	-2.083e-01	0.000e+00	2.208e-01	-1.015e-08
1	8	nan	nan	-7.125e-01	3.560e-01	1.458e-01	2.500e-01	1.458e-01	2.500e-01	1.458e-01	2.500e-01
1	9	2.708e-01	-3.750e-01	5.208e-01	2.500e-01	5.208e-01	2.500e-01	5.417e-01	6.468e-02	6.333e-01	1.250e-01
2	0	nan	nan	nan	nan	-1.000e+00	0.000e+00	-7.333e-01	0.000e+00	1.042e-01	-1.015e-08
2	1	nan	nan	nan	nan	-7.542e-01	0.000e+00	-7.292e-01	0.000e+00	-7.167e-01	0.000e+00
2	2	nan	nan	nan	nan	nan	nan	-7.292e-01	0.000e+00	-7.167e-01	0.000e+00
2	3	nan	nan	nan	nan	-7.458e-01	0.000e+00	-7.292e-01	0.000e+00	-7.125e-01	0.000e+00
2	4	nan	nan	nan	nan	-7.292e-01	0.000e+00	-7.250e-01	0.000e+00	1.708e-01	-1.015e-08
2	5	nan	nan	nan	nan	nan	nan	-7.292e-01	0.000e+00	1.750e-01	-1.015e-08
2	6	nan	nan	nan	nan	nan	nan	-7.333e-01	0.000e+00	1.750e-01	-1.015e-08
2	7	nan	nan	nan	nan	nan	nan	-4.917e-01	3.909e-03	-4.583e-02	-1.015e-08
2	8	nan	nan	nan	nan	-7.083e-01	3.750e-01	-4.417e-01	0.000e+00	-4.250e-01	0.000e+00
2	9	nan	nan	4.583e-01	3.750e-01	5.000e-01	3.750e-01	7.250e-01	2.500e-01	7.292e-01	2.500e-01
3	0	nan	nan	nan	nan	nan	nan	-1.000e+00	0.000e+00	1.042e-01	-1.015e-08
3	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan	nan	nan	nan	1.750e-01	3.352e-01
3	8	nan	nan	nan	nan	nan	nan	nan	nan	-7.083e-01	0.000e+00
3	9	nan	nan	4.792e-01	3.750e-01	4.792e-01	3.750e-01	7.333e-01	2.500e-01	7.333e-01	2.500e-01
4	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	9	nan	nan	4.583e-01	3.750e-01	5.625e-01	3.744e-01	7.167e-01	2.500e-01	7.500e-01	2.502e-01
5	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	9	nan	nan	4.583e-01	3.750e-01	5.625e-01	3.733e-01	5.625e-01	3.733e-01	5.750e-01	3.747e-01
6	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	9	nan	nan	4.792e-01	3.750e-01	5.583e-01	3.741e-01	5.833e-01	3.741e-01	5.833e-01	3.741e-01
7	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	9	nan	nan	nan	nan	5.708e-01	3.728e-01	5.833e-01	3.747e-01	5.833e-01	3.747e-01
8	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	9	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
