x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	8.750e-02	9.158e-13	3.333e-01	1.345e-03	4.208e-01	-9.093e-04	4.583e-01	1.249e-03	4.583e-01	1.249e-03
0	1	nan	nan	1.458e-01	1.283e-10	2.125e-01	-1.154e-03	4.583e-01	2.457e-03	4.833e-01	5.954e-03
0	2	nan	nan	1.458e-01	-2.588e-10	1.708e-01	-8.171e-10	4.958e-01	2.194e-03	5.000e-01	6.627e-04
0	3	nan	nan	1.500e-01	-5.485e-09	2.083e-01	-8.670e-10	4.583e-01	4.541e-03	4.792e-01	5.039e-03
0	4	nan	nan	1.458e-01	8.787e-10	1.833e-01	-1.841e-09	4.583e-01	1.151e-02	4.750e-01	1.849e-02
0	5	nan	nan	1.458e-01	2.004e-11	1.792e-01	-5.164e-06	4.583e-01	4.814e-03	4.667e-01	1.045e-02
0	6	nan	nan	1.458e-01	-2.232e-10	1.708e-01	-1.344e-09	4.667e-01	1.207e-02	4.750e-01	1.352e-02
0	7	nan	nan	1.458e-01	-3.329e-10	1.583e-01	-1.464e-11	4.833e-01	1.359e-02	4.875e-01	1.919e-02
0	8	nan	nan	1.458e-01	6.990e-10	1.500e-01	-3.754e-10	4.708e-01	1.431e-02	5.167e-01	1.436e-02
0	9	2.708e-01	2.500e-01	3.958e-01	2.500e-01	4.583e-01	1.355e-01	4.708e-01	1.067e-02	7.500e-01	3.125e-01
1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	9	1.458e-01	5.153e-10	4.583e-01	3.750e-01	4.583e-01	3.750e-01	4.583e-01	3.750e-01	7.500e-01	3.125e-01
2	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
