x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	9.167e-02	-5.609e-04	3.458e-01	-1.626e-03	3.458e-01	-1.626e-03	5.667e-01	2.395e-03	7.292e-01	1.659e-03
0	1	-2.750e-01	5.781e-04	3.333e-01	2.958e-03	3.958e-01	2.461e-03	5.125e-01	6.094e-03	8.750e-01	5.514e-02
0	2	nan	nan	4.500e-01	2.422e-03	5.583e-01	2.797e-02	6.833e-01	2.323e-02	8.708e-01	6.875e-02
0	3	nan	nan	4.583e-01	4.833e-03	6.167e-01	2.021e-02	8.583e-01	7.688e-02	8.750e-01	8.784e-02
0	4	nan	nan	4.583e-01	8.658e-03	5.917e-01	1.218e-02	8.250e-01	9.024e-02	8.750e-01	1.021e-01
0	5	nan	nan	4.583e-01	4.845e-03	6.208e-01	2.412e-02	6.875e-01	1.967e-02	8.750e-01	1.134e-01
0	6	nan	nan	3.958e-01	2.808e-03	6.417e-01	5.609e-02	7.250e-01	1.827e-02	7.667e-01	6.573e-02
0	7	nan	nan	4.583e-01	1.253e-02	5.458e-01	1.210e-02	7.167e-01	1.536e-02	7.375e-01	1.838e-02
0	8	nan	nan	4.583e-01	2.072e-02	5.125e-01	3.948e-02	7.500e-01	2.305e-02	7.500e-01	2.305e-02
0	9	2.917e-01	2.500e-01	4.375e-01	2.500e-01	4.875e-01	1.288e-02	7.500e-01	2.683e-02	7.500e-01	2.683e-02
1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	4	nan	nan	nan	nan	nan	nan	8.750e-01	9.434e-02	8.750e-01	9.434e-02
1	5	nan	nan	nan	nan	nan	nan	8.750e-01	1.212e-01	8.750e-01	1.212e-01
1	6	nan	nan	nan	nan	nan	nan	8.542e-01	1.387e-01	8.750e-01	1.282e-01
1	7	nan	nan	nan	nan	nan	nan	8.667e-01	1.676e-01	8.750e-01	1.498e-01
1	8	nan	nan	nan	nan	nan	nan	8.458e-01	1.653e-01	8.750e-01	1.813e-01
1	9	1.875e-01	1.250e-01	5.417e-01	2.500e-01	5.417e-01	2.500e-01	7.875e-01	1.306e-01	8.708e-01	1.649e-01
2	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan	nan	nan	nan	8.750e-01	1.751e-01
2	8	nan	nan	nan	nan	nan	nan	8.750e-01	1.965e-01	8.750e-01	1.965e-01
2	9	2.125e-01	3.750e-01	5.417e-01	2.500e-01	5.417e-01	2.500e-01	8.750e-01	1.956e-01	8.750e-01	1.956e-01
3	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	9	nan	nan	4.583e-01	2.173e-01	5.417e-01	2.500e-01	7.500e-01	2.903e-01	7.500e-01	2.903e-01
4	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	9	nan	nan	4.583e-01	3.750e-01	5.417e-01	2.500e-01	7.500e-01	3.772e-01	7.500e-01	3.772e-01
5	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	9	nan	nan	4.583e-01	3.750e-01	4.583e-01	3.750e-01	7.500e-01	4.207e-01	7.500e-01	4.207e-01
6	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	9	nan	nan	1.458e-01	-6.192e-02	4.583e-01	3.750e-01	7.500e-01	5.135e-01	7.500e-01	5.135e-01
7	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	9	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	9	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
