problem.name;solver.name;randomGenerator.seed;numberOfInnerLayers→replace.all;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→genotype→size;best→quality→maturePerformance;best→quality→increase;best→quality→inconsistency
nav-lives;me-hebbian-neuron;2;[8];350;35000;35000;4.99315e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];350;35000;35000;5.00058e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];351;35100;35100;5.00736e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];351;35100;35100;5.01440e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];352;35200;35200;5.02203e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];352;35200;35200;5.02899e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];353;35300;35300;5.03640e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];353;35300;35300;5.04332e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];354;35400;35400;5.05007e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];354;35400;35400;5.05764e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];355;35500;35500;5.06522e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];355;35500;35500;5.07136e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];356;35600;35600;5.07866e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];356;35600;35600;5.08549e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];357;35700;35700;5.09290e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];357;35700;35700;5.09997e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];358;35800;35800;5.10713e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];358;35800;35800;5.11383e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];359;35900;35900;5.12163e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];359;35900;35900;5.12808e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];360;36000;36000;5.13567e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];360;36000;36000;5.14254e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];361;36100;36100;5.14961e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];361;36100;36100;5.15614e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];362;36200;36200;5.16445e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];362;36200;36200;5.17108e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];363;36300;36300;5.17846e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];363;36300;36300;5.18531e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];364;36400;36400;5.19257e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];364;36400;36400;5.19952e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];365;36500;36500;5.20649e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];365;36500;36500;5.21345e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];366;36600;36600;5.22071e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];366;36600;36600;5.22757e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];367;36700;36700;5.23465e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];367;36700;36700;5.24208e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];368;36800;36800;5.24932e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];368;36800;36800;5.25682e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];369;36900;36900;5.26338e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];369;36900;36900;5.27118e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];370;37000;37000;5.27799e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];370;37000;37000;5.28487e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];371;37100;37100;5.29198e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];371;37100;37100;5.29945e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];372;37200;37200;5.30620e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];372;37200;37200;5.31307e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];373;37300;37300;5.32013e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];373;37300;37300;5.32764e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];374;37400;37400;5.33517e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];374;37400;37400;5.34150e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];375;37500;37500;5.34891e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];375;37500;37500;5.35595e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];376;37600;37600;5.36287e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];376;37600;37600;5.37036e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];377;37700;37700;5.37762e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];377;37700;37700;5.38467e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];378;37800;37800;5.39154e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];378;37800;37800;5.39976e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];379;37900;37900;5.40544e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];379;37900;37900;5.41232e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];380;38000;38000;5.41916e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];380;38000;38000;5.42654e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];381;38100;38100;5.43420e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];381;38100;38100;5.44140e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];382;38200;38200;5.44776e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];382;38200;38200;5.45459e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];383;38300;38300;5.46251e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];383;38300;38300;5.46990e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];384;38400;38400;5.47727e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];384;38400;38400;5.48467e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];385;38500;38500;5.49090e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];385;38500;38500;5.49886e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];386;38600;38600;5.50492e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];386;38600;38600;5.51257e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];387;38700;38700;5.51942e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];387;38700;38700;5.52762e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];388;38800;38800;5.53329e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];388;38800;38800;5.54271e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];389;38900;38900;5.54733e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];389;38900;38900;5.55513e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];390;39000;39000;5.56284e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];390;39000;39000;5.56933e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];391;39100;39100;5.57664e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];391;39100;39100;5.58346e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];392;39200;39200;5.59077e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];392;39200;39200;5.59746e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];393;39300;39300;5.60485e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];393;39300;39300;5.61168e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];394;39400;39400;5.61875e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];394;39400;39400;5.62620e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];395;39500;39500;5.63326e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];395;39500;39500;5.64050e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];396;39600;39600;5.64757e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];396;39600;39600;5.65430e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];397;39700;39700;5.66124e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];397;39700;39700;5.66896e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];398;39800;39800;5.67643e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];398;39800;39800;5.68356e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];399;39900;39900;5.68999e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];399;39900;39900;5.69695e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;2;[8];400;40000;40000;5.70361e+02;35;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.44678e-01;6.53347e-01;4.79798e-01
nav-lives;me-hebbian-neuron;1;[8];400;40000;40000;5.70774e+02;36;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.95010e-01;6.99429e-01;4.59986e-01
nav-lives;me-hebbian-neuron;3;[8];1;100;100;1.29500e+00;1;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;-3.76144e-03;1.84635e-03;9.88819e-04
nav-lives;me-hebbian-neuron;4;[8];1;100;100;2.02100e+00;4;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;1.03806e-03;1.63698e-02;1.00093e-01
nav-lives;me-hebbian-neuron;3;[8];2;200;200;2.59300e+00;2;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;-1.18979e-03;4.25633e-03;4.78879e-02
nav-lives;me-hebbian-neuron;4;[8];2;200;200;3.30700e+00;8;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;1.12182e-01;1.27329e-01;2.56578e-01
nav-lives;me-hebbian-neuron;3;[8];3;300;300;4.07900e+00;5;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;4.81958e-02;4.82197e-02;1.62615e-01
nav-lives;me-hebbian-neuron;4;[8];3;300;300;4.73400e+00;10;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.16217e-01;3.26997e-01;4.66922e-01
nav-lives;me-hebbian-neuron;3;[8];4;400;400;5.39300e+00;7;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;4.81958e-02;4.82197e-02;1.62615e-01
nav-lives;me-hebbian-neuron;4;[8];4;400;400;6.11700e+00;16;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.16217e-01;3.26997e-01;4.66922e-01
nav-lives;me-hebbian-neuron;3;[8];5;500;500;6.79900e+00;8;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;4.81958e-02;4.82197e-02;1.62615e-01
nav-lives;me-hebbian-neuron;4;[8];5;500;500;7.56100e+00;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.16217e-01;3.26997e-01;4.66922e-01
nav-lives;me-hebbian-neuron;3;[8];6;600;600;8.23200e+00;10;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;4.81958e-02;4.82197e-02;1.62615e-01
nav-lives;me-hebbian-neuron;4;[8];6;600;600;9.00800e+00;21;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.16217e-01;3.26997e-01;4.66922e-01
nav-lives;me-hebbian-neuron;3;[8];7;700;700;9.66700e+00;12;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;6.37046e-02;6.90239e-02;1.75538e-01
nav-lives;me-hebbian-neuron;4;[8];7;700;700;1.03970e+01;22;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.16217e-01;3.26997e-01;4.66922e-01
nav-lives;me-hebbian-neuron;3;[8];8;800;800;1.10430e+01;13;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.96274e-02;9.65383e-02;2.02083e-01
nav-lives;me-hebbian-neuron;4;[8];8;800;800;1.17580e+01;23;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.16217e-01;3.26997e-01;4.66922e-01
nav-lives;me-hebbian-neuron;3;[8];9;900;900;1.24550e+01;14;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.96274e-02;9.65383e-02;2.02083e-01
nav-lives;me-hebbian-neuron;4;[8];9;900;900;1.31880e+01;24;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.16217e-01;3.26997e-01;4.66922e-01
nav-lives;me-hebbian-neuron;3;[8];10;1000;1000;1.38740e+01;14;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.96274e-02;9.65383e-02;2.02083e-01
nav-lives;me-hebbian-neuron;4;[8];10;1000;1000;1.47330e+01;25;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.16217e-01;3.26997e-01;4.66922e-01
nav-lives;me-hebbian-neuron;3;[8];11;1100;1100;1.53630e+01;15;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;1.06105e-01;1.16328e-01;2.55826e-01
nav-lives;me-hebbian-neuron;4;[8];11;1100;1100;1.60740e+01;25;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.16217e-01;3.26997e-01;4.66922e-01
nav-lives;me-hebbian-neuron;3;[8];12;1200;1200;1.67430e+01;16;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;1.06105e-01;1.16328e-01;2.55826e-01
nav-lives;me-hebbian-neuron;4;[8];12;1200;1200;1.74440e+01;27;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.16217e-01;3.26997e-01;4.66922e-01
nav-lives;me-hebbian-neuron;3;[8];13;1300;1300;1.82210e+01;16;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;1.06105e-01;1.16328e-01;2.55826e-01
nav-lives;me-hebbian-neuron;4;[8];13;1300;1300;1.88600e+01;27;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.16217e-01;3.26997e-01;4.66922e-01
nav-lives;me-hebbian-neuron;3;[8];14;1400;1400;1.96090e+01;17;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;1.06105e-01;1.16328e-01;2.55826e-01
nav-lives;me-hebbian-neuron;4;[8];14;1400;1400;2.02620e+01;27;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.16217e-01;3.26997e-01;4.66922e-01
nav-lives;me-hebbian-neuron;3;[8];15;1500;1500;2.09740e+01;17;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;1.06105e-01;1.16328e-01;2.55826e-01
nav-lives;me-hebbian-neuron;4;[8];15;1500;1500;2.16910e+01;27;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.16217e-01;3.26997e-01;4.66922e-01
nav-lives;me-hebbian-neuron;3;[8];16;1600;1600;2.24870e+01;17;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;1.06105e-01;1.16328e-01;2.55826e-01
nav-lives;me-hebbian-neuron;4;[8];16;1600;1600;2.33110e+01;27;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.16217e-01;3.26997e-01;4.66922e-01
nav-lives;me-hebbian-neuron;3;[8];17;1700;1700;2.38330e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;1.06105e-01;1.16328e-01;2.55826e-01
nav-lives;me-hebbian-neuron;4;[8];17;1700;1700;2.46580e+01;27;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.16217e-01;3.26997e-01;4.66922e-01
nav-lives;me-hebbian-neuron;3;[8];18;1800;1800;2.53680e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;1.06105e-01;1.16328e-01;2.55826e-01
nav-lives;me-hebbian-neuron;4;[8];18;1800;1800;2.59580e+01;27;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.16217e-01;3.26997e-01;4.66922e-01
nav-lives;me-hebbian-neuron;3;[8];19;1900;1900;2.66620e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;1.06105e-01;1.16328e-01;2.55826e-01
nav-lives;me-hebbian-neuron;4;[8];19;1900;1900;2.73800e+01;27;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.16217e-01;3.26997e-01;4.66922e-01
nav-lives;me-hebbian-neuron;3;[8];20;2000;2000;2.81760e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.13322e-01;2.18878e-01;3.98645e-01
nav-lives;me-hebbian-neuron;4;[8];20;2000;2000;2.89100e+01;27;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.16217e-01;3.26997e-01;4.66922e-01
nav-lives;me-hebbian-neuron;3;[8];21;2100;2100;2.95690e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.13322e-01;2.18878e-01;3.98645e-01
nav-lives;me-hebbian-neuron;4;[8];21;2100;2100;3.02450e+01;27;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.16217e-01;3.26997e-01;4.66922e-01
nav-lives;me-hebbian-neuron;3;[8];22;2200;2200;3.09820e+01;22;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.13322e-01;2.18878e-01;3.98645e-01
nav-lives;me-hebbian-neuron;4;[8];22;2200;2200;3.16220e+01;27;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.16217e-01;3.26997e-01;4.66922e-01
nav-lives;me-hebbian-neuron;3;[8];23;2300;2300;3.23820e+01;22;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.13322e-01;2.18878e-01;3.98645e-01
