x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	nan	nan	4.653e-01	2.397e-02	4.729e-01	2.818e-02	4.729e-01	2.818e-02	4.760e-01	2.403e-02
0	1	nan	nan	4.646e-01	3.498e-02	4.757e-01	6.175e-02	4.757e-01	6.175e-02	4.764e-01	4.663e-02
0	2	nan	nan	4.719e-01	6.086e-02	4.764e-01	6.845e-02	4.767e-01	6.273e-02	4.767e-01	6.273e-02
0	3	nan	nan	4.715e-01	8.842e-02	4.760e-01	1.182e-01	4.760e-01	1.182e-01	4.764e-01	1.133e-01
0	4	-4.167e-01	-8.586e-02	4.688e-01	1.227e-01	4.757e-01	1.542e-01	4.760e-01	1.382e-01	4.760e-01	1.382e-01
0	5	nan	nan	4.729e-01	1.454e-01	4.760e-01	1.675e-01	4.764e-01	1.494e-01	4.764e-01	1.494e-01
0	6	-4.167e-01	-1.033e-01	4.660e-01	1.479e-01	4.757e-01	1.967e-01	4.764e-01	2.006e-01	4.764e-01	2.006e-01
0	7	1.979e-01	9.134e-02	4.635e-01	1.913e-01	4.771e-01	2.125e-01	4.771e-01	2.125e-01	4.771e-01	2.125e-01
0	8	nan	nan	4.653e-01	2.110e-01	4.764e-01	2.366e-01	4.764e-01	2.366e-01	4.764e-01	2.366e-01
0	9	4.340e-01	4.219e-01	4.750e-01	4.531e-01	4.757e-01	4.635e-01	4.760e-01	2.751e-01	4.764e-01	2.803e-01
1	0	nan	nan	nan	nan	1.313e-01	3.346e-02	1.313e-01	3.346e-02	1.313e-01	3.346e-02
1	1	nan	nan	4.566e-01	4.241e-02	4.566e-01	4.241e-02	4.566e-01	4.241e-02	4.715e-01	5.906e-02
1	2	nan	nan	4.451e-01	6.520e-02	4.712e-01	8.657e-02	4.743e-01	9.872e-02	4.757e-01	8.164e-02
1	3	nan	nan	4.448e-01	7.616e-02	4.750e-01	1.173e-01	4.757e-01	1.299e-01	4.757e-01	1.299e-01
1	4	nan	nan	4.642e-01	1.038e-01	4.757e-01	1.674e-01	4.767e-01	1.403e-01	4.767e-01	1.403e-01
1	5	nan	nan	4.705e-01	1.693e-01	4.760e-01	1.906e-01	4.760e-01	1.906e-01	4.760e-01	1.906e-01
1	6	nan	nan	4.653e-01	1.889e-01	4.760e-01	2.055e-01	4.764e-01	1.659e-01	4.764e-01	1.659e-01
1	7	nan	nan	4.646e-01	1.952e-01	4.764e-01	2.062e-01	4.764e-01	2.062e-01	4.764e-01	2.062e-01
1	8	nan	nan	4.580e-01	1.969e-01	4.757e-01	2.921e-01	4.760e-01	2.657e-01	4.760e-01	2.657e-01
1	9	4.340e-01	4.219e-01	4.757e-01	4.635e-01	4.757e-01	4.635e-01	4.764e-01	2.859e-01	4.764e-01	2.859e-01
2	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	3	nan	nan	nan	nan	nan	nan	3.090e-01	1.377e-01	4.611e-01	1.376e-01
2	4	nan	nan	nan	nan	4.743e-01	1.803e-01	4.743e-01	1.803e-01	4.743e-01	1.803e-01
2	5	nan	nan	nan	nan	4.715e-01	1.939e-01	4.736e-01	1.847e-01	4.757e-01	2.025e-01
2	6	nan	nan	4.549e-01	1.138e-01	4.743e-01	2.284e-01	4.757e-01	2.591e-01	4.757e-01	2.591e-01
2	7	nan	nan	4.458e-01	1.902e-01	4.757e-01	2.393e-01	4.757e-01	2.393e-01	4.757e-01	2.393e-01
2	8	nan	nan	4.410e-01	2.139e-01	4.743e-01	2.907e-01	4.760e-01	2.964e-01	4.760e-01	2.964e-01
2	9	4.167e-01	3.460e-01	4.757e-01	4.635e-01	4.757e-01	4.635e-01	4.760e-01	3.370e-01	4.764e-01	3.223e-01
3	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan	nan	4.483e-01	1.873e-01	4.483e-01	1.873e-01
3	6	nan	nan	nan	nan	nan	nan	4.618e-01	2.181e-01	4.642e-01	2.531e-01
3	7	nan	nan	nan	nan	4.576e-01	2.296e-01	4.708e-01	2.451e-01	4.719e-01	2.376e-01
3	8	nan	nan	nan	nan	4.660e-01	2.543e-01	4.660e-01	2.543e-01	4.719e-01	2.647e-01
3	9	1.979e-01	1.719e-01	4.757e-01	4.597e-01	4.757e-01	4.597e-01	4.757e-01	4.597e-01	4.757e-01	4.597e-01
4	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	9	4.215e-01	4.249e-01	4.708e-01	4.462e-01	4.708e-01	4.462e-01	4.750e-01	4.562e-01	4.757e-01	4.533e-01
5	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	9	nan	nan	4.694e-01	4.531e-01	4.694e-01	4.531e-01	4.736e-01	4.635e-01	4.750e-01	4.635e-01
6	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
