x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	nan	nan	4.549e-01	1.075e-02	4.625e-01	2.174e-02	4.757e-01	2.386e-02	4.757e-01	2.386e-02
0	1	nan	nan	4.688e-01	4.801e-02	4.760e-01	5.235e-02	4.764e-01	4.920e-02	4.764e-01	4.920e-02
0	2	4.167e-01	6.008e-02	4.764e-01	8.299e-02	4.764e-01	8.299e-02	4.764e-01	8.299e-02	4.764e-01	8.299e-02
0	3	4.167e-01	5.695e-02	4.757e-01	1.004e-01	4.764e-01	1.241e-01	4.764e-01	1.241e-01	4.764e-01	1.241e-01
0	4	nan	nan	4.757e-01	1.432e-01	4.760e-01	1.431e-01	4.760e-01	1.431e-01	4.760e-01	1.431e-01
0	5	nan	nan	4.691e-01	1.430e-01	4.757e-01	1.993e-01	4.764e-01	1.952e-01	4.764e-01	1.952e-01
0	6	-4.340e-01	-1.362e-01	4.757e-01	1.978e-01	4.760e-01	2.122e-01	4.760e-01	2.122e-01	4.764e-01	2.096e-01
0	7	nan	nan	4.729e-01	1.689e-01	4.757e-01	2.028e-01	4.760e-01	2.099e-01	4.760e-01	2.099e-01
0	8	-2.083e-01	-1.848e-02	4.635e-01	2.271e-01	4.757e-01	2.276e-01	4.757e-01	2.276e-01	4.760e-01	2.271e-01
0	9	4.340e-01	4.219e-01	4.757e-01	4.635e-01	4.760e-01	2.441e-01	4.760e-01	2.441e-01	4.760e-01	2.441e-01
1	0	nan	nan	8.472e-02	-1.355e-02	4.167e-01	7.186e-04	4.201e-01	2.562e-04	4.201e-01	2.562e-04
1	1	nan	nan	3.875e-01	3.733e-02	4.208e-01	5.284e-02	4.208e-01	5.284e-02	4.330e-01	6.107e-02
1	2	nan	nan	4.167e-01	5.490e-02	4.340e-01	4.189e-02	4.615e-01	8.264e-02	4.681e-01	8.023e-02
1	3	nan	nan	4.559e-01	9.559e-02	4.576e-01	1.145e-01	4.653e-01	9.990e-02	4.719e-01	1.109e-01
1	4	nan	nan	4.549e-01	1.314e-01	4.722e-01	1.151e-01	4.757e-01	1.074e-01	4.757e-01	1.074e-01
1	5	nan	nan	4.569e-01	1.665e-01	4.743e-01	1.741e-01	4.757e-01	1.691e-01	4.757e-01	1.691e-01
1	6	nan	nan	4.639e-01	1.771e-01	4.757e-01	2.100e-01	4.757e-01	2.100e-01	4.757e-01	2.100e-01
1	7	nan	nan	4.719e-01	2.129e-01	4.757e-01	2.246e-01	4.757e-01	2.246e-01	4.757e-01	2.246e-01
1	8	nan	nan	4.688e-01	2.370e-01	4.760e-01	2.326e-01	4.760e-01	2.326e-01	4.760e-01	2.326e-01
1	9	4.340e-01	4.219e-01	4.757e-01	4.635e-01	4.764e-01	3.187e-01	4.764e-01	3.187e-01	4.764e-01	3.187e-01
2	0	nan	nan	4.271e-01	2.460e-02	4.271e-01	2.460e-02	4.271e-01	2.460e-02	4.271e-01	2.460e-02
2	1	nan	nan	4.181e-01	3.855e-02	4.271e-01	3.345e-02	4.306e-01	3.242e-02	4.410e-01	4.362e-02
2	2	nan	nan	4.340e-01	5.081e-02	4.340e-01	5.081e-02	4.340e-01	5.081e-02	4.410e-01	5.957e-02
2	3	nan	nan	4.167e-01	6.246e-02	4.236e-01	5.959e-02	4.618e-01	1.163e-01	4.660e-01	1.150e-01
2	4	nan	nan	4.167e-01	1.005e-01	4.285e-01	9.167e-02	4.736e-01	1.389e-01	4.750e-01	1.189e-01
2	5	nan	nan	4.167e-01	1.045e-01	4.688e-01	1.876e-01	4.757e-01	1.744e-01	4.757e-01	1.744e-01
2	6	nan	nan	4.521e-01	1.800e-01	4.681e-01	2.199e-01	4.715e-01	2.035e-01	4.722e-01	2.030e-01
2	7	nan	nan	4.576e-01	1.783e-01	4.660e-01	2.454e-01	4.750e-01	2.221e-01	4.750e-01	2.221e-01
2	8	nan	nan	4.479e-01	1.911e-01	4.632e-01	2.485e-01	4.694e-01	2.236e-01	4.750e-01	2.276e-01
2	9	4.167e-01	4.219e-01	4.743e-01	4.531e-01	4.757e-01	4.635e-01	4.757e-01	4.635e-01	4.757e-01	4.635e-01
3	0	nan	nan	4.222e-01	5.564e-02	4.292e-01	2.953e-02	4.292e-01	2.953e-02	4.292e-01	2.953e-02
3	1	nan	nan	4.167e-01	1.343e-02	4.340e-01	3.930e-02	4.340e-01	3.930e-02	4.340e-01	3.930e-02
3	2	nan	nan	4.167e-01	4.835e-02	4.306e-01	5.976e-02	4.306e-01	5.976e-02	4.410e-01	1.000e-01
3	3	nan	nan	4.368e-01	9.704e-02	4.368e-01	9.704e-02	4.611e-01	7.446e-02	4.611e-01	7.446e-02
3	4	nan	nan	4.340e-01	1.004e-01	4.340e-01	1.004e-01	4.729e-01	1.205e-01	4.736e-01	1.752e-01
3	5	nan	nan	4.306e-01	1.385e-01	4.375e-01	5.909e-02	4.722e-01	1.660e-01	4.743e-01	1.759e-01
3	6	nan	nan	4.340e-01	5.802e-02	4.549e-01	1.602e-01	4.701e-01	2.112e-01	4.757e-01	2.312e-01
3	7	nan	nan	4.340e-01	8.517e-02	4.375e-01	1.097e-01	4.715e-01	2.294e-01	4.736e-01	2.183e-01
3	8	nan	nan	4.340e-01	1.264e-01	4.590e-01	2.640e-01	4.722e-01	2.381e-01	4.736e-01	2.792e-01
3	9	4.167e-01	4.219e-01	4.743e-01	4.635e-01	4.743e-01	4.635e-01	4.757e-01	2.946e-01	4.757e-01	2.946e-01
4	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	2	nan	nan	nan	nan	nan	nan	4.167e-01	5.636e-02	4.271e-01	8.982e-02
4	3	nan	nan	4.306e-01	1.208e-01	4.306e-01	1.208e-01	4.306e-01	1.208e-01	4.410e-01	1.113e-01
4	4	nan	nan	nan	nan	4.340e-01	9.830e-02	4.681e-01	1.219e-01	4.715e-01	9.702e-02
4	5	nan	nan	4.271e-01	9.095e-02	4.340e-01	7.635e-02	4.694e-01	1.297e-01	4.715e-01	1.784e-01
4	6	nan	nan	4.271e-01	1.388e-01	4.340e-01	7.458e-02	4.722e-01	1.701e-01	4.722e-01	1.701e-01
4	7	nan	nan	4.340e-01	9.255e-02	4.632e-01	2.035e-01	4.722e-01	2.586e-01	4.729e-01	2.113e-01
4	8	nan	nan	4.361e-01	1.354e-01	4.618e-01	2.407e-01	4.715e-01	2.349e-01	4.715e-01	2.349e-01
4	9	1.979e-01	1.719e-01	4.674e-01	4.427e-01	4.715e-01	4.469e-01	4.757e-01	4.531e-01	4.757e-01	4.531e-01
5	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	5	nan	nan	nan	nan	nan	nan	nan	nan	4.590e-01	1.142e-01
5	6	nan	nan	nan	nan	nan	nan	4.688e-01	1.777e-01	4.701e-01	1.874e-01
5	7	nan	nan	nan	nan	4.465e-01	1.361e-01	4.701e-01	2.316e-01	4.708e-01	1.972e-01
5	8	nan	nan	nan	nan	4.528e-01	1.889e-01	4.722e-01	2.290e-01	4.722e-01	2.290e-01
5	9	nan	nan	4.667e-01	4.413e-01	4.667e-01	4.413e-01	4.757e-01	4.531e-01	4.757e-01	4.531e-01
6	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	8	nan	nan	nan	nan	nan	nan	4.715e-01	1.726e-01	4.715e-01	1.726e-01
6	9	4.340e-01	4.219e-01	4.757e-01	4.532e-01	4.757e-01	4.532e-01	4.757e-01	4.532e-01	4.757e-01	4.532e-01
7	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7	9	nan	nan	4.708e-01	4.427e-01	4.708e-01	4.427e-01	4.757e-01	4.634e-01	4.757e-01	4.634e-01
8	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8	9	nan	nan	4.625e-01	4.427e-01	4.653e-01	4.427e-01	4.757e-01	4.550e-01	4.757e-01	4.550e-01
9	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
