x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	nan	nan	4.306e-01	1.448e-02	4.601e-01	1.418e-02	4.753e-01	1.274e-02	4.757e-01	1.464e-02
0	1	nan	nan	4.340e-01	2.785e-02	4.715e-01	4.310e-02	4.757e-01	5.873e-02	4.757e-01	5.873e-02
0	2	nan	nan	4.410e-01	4.903e-02	4.736e-01	7.776e-02	4.760e-01	7.035e-02	4.764e-01	5.790e-02
0	3	nan	nan	4.340e-01	5.622e-02	4.736e-01	1.007e-01	4.757e-01	1.135e-01	4.767e-01	1.048e-01
0	4	nan	nan	4.444e-01	9.597e-02	4.639e-01	1.182e-01	4.760e-01	1.285e-01	4.760e-01	1.285e-01
0	5	4.167e-01	1.022e-01	4.444e-01	1.086e-01	4.753e-01	1.498e-01	4.757e-01	1.466e-01	4.760e-01	1.639e-01
0	6	nan	nan	4.663e-01	1.499e-01	4.663e-01	1.499e-01	4.757e-01	1.739e-01	4.760e-01	1.660e-01
0	7	4.167e-01	1.616e-01	4.444e-01	1.533e-01	4.750e-01	2.005e-01	4.757e-01	1.807e-01	4.760e-01	2.021e-01
0	8	nan	nan	4.444e-01	1.823e-01	4.677e-01	2.162e-01	4.757e-01	2.056e-01	4.757e-01	2.056e-01
0	9	4.063e-01	3.906e-01	4.549e-01	4.323e-01	4.757e-01	4.635e-01	4.760e-01	2.981e-01	4.760e-01	2.981e-01
1	0	nan	nan	nan	nan	nan	nan	4.309e-01	3.367e-02	4.309e-01	3.367e-02
1	1	nan	nan	nan	nan	1.767e-01	5.729e-02	4.642e-01	4.699e-02	4.642e-01	4.699e-02
1	2	nan	nan	nan	nan	4.375e-01	6.351e-02	4.681e-01	7.855e-02	4.722e-01	9.516e-02
1	3	nan	nan	nan	nan	4.632e-01	7.658e-02	4.688e-01	1.124e-01	4.757e-01	1.029e-01
1	4	nan	nan	nan	nan	4.653e-01	1.562e-01	4.757e-01	1.207e-01	4.757e-01	1.207e-01
1	5	nan	nan	4.354e-01	8.624e-02	4.729e-01	1.322e-01	4.757e-01	1.664e-01	4.760e-01	1.561e-01
1	6	nan	nan	4.340e-01	9.317e-02	4.715e-01	1.790e-01	4.760e-01	1.800e-01	4.760e-01	1.800e-01
1	7	nan	nan	4.375e-01	1.137e-01	4.757e-01	1.931e-01	4.764e-01	1.888e-01	4.767e-01	1.947e-01
1	8	nan	nan	4.410e-01	1.622e-01	4.701e-01	2.305e-01	4.757e-01	2.517e-01	4.757e-01	2.517e-01
1	9	4.340e-01	4.219e-01	4.604e-01	4.323e-01	4.757e-01	3.918e-01	4.767e-01	3.013e-01	4.767e-01	3.013e-01
2	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	3	nan	nan	nan	nan	nan	nan	nan	nan	4.528e-01	1.250e-01
2	4	nan	nan	nan	nan	nan	nan	4.361e-01	1.028e-01	4.660e-01	1.749e-01
2	5	nan	nan	nan	nan	4.722e-01	1.589e-01	4.722e-01	1.589e-01	4.722e-01	1.589e-01
