n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.increase	xor._.me.hebbian.network.best.quality.increase.min	xor._.me.hebbian.network.best.quality.increase.max	xor._.me.hebbian.layer.best.quality.increase	xor._.me.hebbian.layer.best.quality.increase.min	xor._.me.hebbian.layer.best.quality.increase.max	xor._.me.hebbian.neuron.best.quality.increase	xor._.me.hebbian.neuron.best.quality.increase.min	xor._.me.hebbian.neuron.best.quality.increase.max	xor._.me.hebbian.synapse.best.quality.increase	xor._.me.hebbian.synapse.best.quality.increase.min	xor._.me.hebbian.synapse.best.quality.increase.max	xor._.me.freeForm.best.quality.increase	xor._.me.freeForm.best.quality.increase.min	xor._.me.freeForm.best.quality.increase.max
5.300e+03	8.111e-02	5.093e-02	1.080e-01	1.116e-01	3.910e-02	2.587e-01	2.886e-01	2.230e-01	4.764e-01	4.165e-01	3.551e-01	4.925e-01	2.929e-01	8.565e-02	5.771e-01
5.400e+03	8.111e-02	5.093e-02	1.080e-01	1.149e-01	3.910e-02	2.587e-01	2.886e-01	2.230e-01	4.764e-01	4.165e-01	3.551e-01	4.925e-01	2.886e-01	8.565e-02	6.498e-01
5.500e+03	8.111e-02	5.093e-02	1.080e-01	1.353e-01	3.910e-02	2.587e-01	2.886e-01	2.230e-01	4.764e-01	4.165e-01	3.551e-01	4.925e-01	2.886e-01	8.565e-02	6.498e-01
5.600e+03	8.111e-02	5.093e-02	1.080e-01	1.650e-01	3.910e-02	2.598e-01	2.886e-01	2.230e-01	4.764e-01	4.165e-01	3.551e-01	4.925e-01	2.748e-01	8.565e-02	6.305e-01
5.700e+03	8.111e-02	5.093e-02	1.080e-01	1.650e-01	3.910e-02	2.598e-01	2.886e-01	2.230e-01	4.764e-01	4.165e-01	3.551e-01	4.925e-01	2.396e-01	8.565e-02	6.305e-01
5.800e+03	8.111e-02	5.093e-02	1.080e-01	1.650e-01	3.910e-02	2.598e-01	2.886e-01	2.230e-01	4.764e-01	4.165e-01	3.161e-01	4.925e-01	2.396e-01	4.089e-02	6.989e-01
5.900e+03	8.111e-02	5.093e-02	1.080e-01	1.650e-01	3.910e-02	2.598e-01	2.886e-01	2.230e-01	4.764e-01	4.165e-01	3.161e-01	4.925e-01	2.094e-01	3.998e-02	6.989e-01
6.000e+03	8.111e-02	5.093e-02	1.080e-01	1.650e-01	3.910e-02	2.598e-01	2.886e-01	2.230e-01	4.764e-01	4.165e-01	3.161e-01	4.925e-01	1.951e-01	3.998e-02	6.765e-01
6.100e+03	8.111e-02	5.093e-02	1.080e-01	1.650e-01	3.910e-02	2.598e-01	2.886e-01	2.230e-01	4.764e-01	4.165e-01	3.161e-01	4.925e-01	1.951e-01	3.998e-02	6.765e-01
6.200e+03	8.111e-02	5.093e-02	1.080e-01	1.650e-01	3.910e-02	2.598e-01	2.886e-01	2.230e-01	4.764e-01	4.165e-01	3.161e-01	4.925e-01	2.396e-01	3.998e-02	6.765e-01
6.300e+03	8.111e-02	5.093e-02	1.080e-01	1.943e-01	4.146e-02	2.598e-01	2.886e-01	2.230e-01	4.764e-01	4.165e-01	3.161e-01	4.925e-01	2.396e-01	3.998e-02	6.538e-01
6.400e+03	8.111e-02	5.093e-02	1.080e-01	1.943e-01	4.146e-02	2.598e-01	2.886e-01	2.230e-01	4.764e-01	4.165e-01	3.161e-01	4.925e-01	1.951e-01	3.998e-02	6.538e-01
6.500e+03	8.111e-02	5.093e-02	1.080e-01	1.943e-01	4.146e-02	2.598e-01	2.886e-01	2.230e-01	4.764e-01	4.165e-01	3.161e-01	4.925e-01	1.951e-01	3.998e-02	6.538e-01
6.600e+03	8.111e-02	5.093e-02	1.080e-01	1.943e-01	4.146e-02	2.598e-01	2.886e-01	2.230e-01	4.764e-01	4.165e-01	3.161e-01	4.925e-01	1.951e-01	3.998e-02	6.538e-01
6.700e+03	8.111e-02	5.093e-02	1.080e-01	1.943e-01	4.146e-02	2.598e-01	2.886e-01	2.230e-01	4.764e-01	4.013e-01	3.083e-01	4.925e-01	1.951e-01	3.998e-02	6.538e-01
6.800e+03	8.111e-02	5.093e-02	1.080e-01	1.943e-01	4.146e-02	2.598e-01	2.886e-01	2.230e-01	4.764e-01	4.013e-01	3.083e-01	4.925e-01	1.951e-01	3.998e-02	6.538e-01
6.900e+03	8.111e-02	5.093e-02	1.080e-01	1.943e-01	4.146e-02	2.598e-01	2.886e-01	2.230e-01	4.764e-01	4.013e-01	3.083e-01	4.925e-01	1.951e-01	3.998e-02	6.538e-01
7.000e+03	8.111e-02	5.093e-02	1.080e-01	1.943e-01	4.146e-02	2.598e-01	2.886e-01	2.230e-01	4.764e-01	4.013e-01	3.083e-01	4.925e-01	1.829e-01	3.998e-02	6.538e-01
7.100e+03	8.111e-02	5.093e-02	1.080e-01	1.943e-01	4.146e-02	2.598e-01	2.886e-01	2.230e-01	4.764e-01	4.013e-01	3.083e-01	4.925e-01	1.951e-01	4.089e-02	6.538e-01
7.200e+03	8.111e-02	5.093e-02	1.080e-01	1.943e-01	4.146e-02	2.598e-01	2.886e-01	2.230e-01	4.764e-01	4.013e-01	3.083e-01	4.925e-01	1.951e-01	6.121e-02	6.538e-01
7.300e+03	8.111e-02	5.093e-02	1.080e-01	1.943e-01	4.146e-02	2.587e-01	2.886e-01	2.230e-01	4.764e-01	4.013e-01	3.083e-01	4.925e-01	2.062e-01	6.121e-02	5.624e-01
7.400e+03	8.111e-02	5.093e-02	1.080e-01	1.943e-01	4.146e-02	2.587e-01	2.886e-01	2.230e-01	4.764e-01	4.013e-01	3.083e-01	4.925e-01	1.829e-01	6.121e-02	5.624e-01
7.500e+03	8.111e-02	5.093e-02	1.080e-01	1.943e-01	4.146e-02	2.587e-01	2.886e-01	2.230e-01	4.764e-01	4.013e-01	3.083e-01	4.925e-01	1.829e-01	6.121e-02	5.624e-01
7.600e+03	8.111e-02	5.093e-02	1.080e-01	1.943e-01	4.146e-02	2.587e-01	2.886e-01	2.230e-01	4.764e-01	4.013e-01	3.083e-01	4.925e-01	1.692e-01	4.824e-02	5.282e-01
7.700e+03	8.111e-02	5.093e-02	1.080e-01	1.947e-01	4.146e-02	2.598e-01	2.866e-01	2.186e-01	4.159e-01	4.013e-01	3.083e-01	4.925e-01	1.692e-01	4.089e-02	4.766e-01
7.800e+03	8.111e-02	5.093e-02	1.080e-01	1.947e-01	4.146e-02	2.598e-01	2.866e-01	2.186e-01	4.159e-01	4.013e-01	3.083e-01	4.925e-01	1.586e-01	3.998e-02	3.939e-01
7.900e+03	8.111e-02	5.093e-02	1.080e-01	2.111e-01	5.773e-02	2.598e-01	2.866e-01	2.186e-01	4.159e-01	4.013e-01	3.083e-01	4.925e-01	1.586e-01	3.998e-02	3.939e-01
8.000e+03	8.111e-02	5.093e-02	1.080e-01	2.111e-01	5.773e-02	2.598e-01	2.866e-01	2.186e-01	4.159e-01	3.929e-01	3.041e-01	4.922e-01	1.586e-01	3.998e-02	3.939e-01
8.100e+03	8.111e-02	5.093e-02	1.080e-01	2.111e-01	5.773e-02	2.598e-01	2.866e-01	2.186e-01	4.159e-01	3.929e-01	3.041e-01	4.922e-01	1.586e-01	3.998e-02	3.939e-01
8.200e+03	8.111e-02	5.093e-02	1.080e-01	2.111e-01	5.773e-02	2.598e-01	2.866e-01	2.186e-01	4.159e-01	3.929e-01	3.041e-01	4.922e-01	1.586e-01	3.998e-02	3.939e-01
8.300e+03	8.111e-02	5.093e-02	1.080e-01	2.111e-01	5.773e-02	2.598e-01	2.866e-01	2.186e-01	4.159e-01	3.929e-01	3.041e-01	4.922e-01	1.586e-01	4.089e-02	3.939e-01
8.400e+03	8.111e-02	5.093e-02	1.080e-01	2.111e-01	5.773e-02	2.598e-01	2.866e-01	2.186e-01	4.159e-01	3.929e-01	3.041e-01	4.922e-01	8.667e-02	3.224e-02	2.800e-01
8.500e+03	8.111e-02	5.093e-02	1.080e-01	2.111e-01	5.773e-02	2.598e-01	2.866e-01	1.929e-01	4.159e-01	3.929e-01	3.041e-01	4.922e-01	8.667e-02	3.224e-02	2.800e-01
8.600e+03	8.111e-02	5.093e-02	1.080e-01	2.111e-01	5.773e-02	2.598e-01	2.866e-01	1.929e-01	4.159e-01	3.929e-01	3.041e-01	4.922e-01	8.667e-02	3.224e-02	2.800e-01
8.700e+03	8.111e-02	5.093e-02	1.080e-01	2.111e-01	5.773e-02	2.598e-01	2.866e-01	1.929e-01	4.159e-01	3.929e-01	3.041e-01	4.922e-01	8.667e-02	3.224e-02	2.800e-01
8.800e+03	8.111e-02	5.093e-02	1.080e-01	2.111e-01	5.773e-02	2.598e-01	2.866e-01	1.929e-01	4.159e-01	3.929e-01	3.041e-01	4.922e-01	8.667e-02	3.224e-02	2.800e-01
8.900e+03	8.111e-02	5.093e-02	1.080e-01	2.111e-01	5.773e-02	2.598e-01	2.866e-01	1.929e-01	4.159e-01	3.929e-01	3.041e-01	4.922e-01	8.667e-02	3.224e-02	2.800e-01
9.000e+03	8.111e-02	5.093e-02	1.080e-01	2.111e-01	5.773e-02	2.598e-01	2.866e-01	1.929e-01	4.159e-01	3.929e-01	3.041e-01	4.922e-01	8.667e-02	3.224e-02	2.800e-01
9.100e+03	8.111e-02	5.093e-02	1.080e-01	2.111e-01	5.773e-02	2.598e-01	2.866e-01	1.929e-01	4.159e-01	3.929e-01	3.041e-01	4.922e-01	8.667e-02	3.224e-02	2.800e-01
9.200e+03	8.111e-02	5.093e-02	1.080e-01	2.111e-01	5.773e-02	2.598e-01	2.866e-01	1.929e-01	4.159e-01	3.929e-01	3.041e-01	4.922e-01	8.667e-02	3.224e-02	2.800e-01
9.300e+03	8.111e-02	5.093e-02	1.080e-01	2.111e-01	5.773e-02	2.598e-01	2.866e-01	1.929e-01	4.159e-01	3.929e-01	3.041e-01	4.922e-01	1.335e-01	3.224e-02	2.800e-01
9.400e+03	8.111e-02	5.093e-02	1.080e-01	2.111e-01	5.773e-02	2.598e-01	2.866e-01	1.929e-01	4.159e-01	3.929e-01	3.041e-01	4.922e-01	8.667e-02	2.538e-02	2.800e-01
9.500e+03	8.111e-02	5.093e-02	1.080e-01	2.111e-01	8.936e-02	2.598e-01	2.711e-01	1.929e-01	3.773e-01	3.929e-01	3.041e-01	4.922e-01	1.335e-01	2.538e-02	3.939e-01
9.600e+03	8.111e-02	5.093e-02	1.080e-01	2.019e-01	4.146e-02	2.587e-01	2.711e-01	1.929e-01	3.773e-01	3.929e-01	3.041e-01	4.922e-01	1.335e-01	2.538e-02	3.939e-01
9.700e+03	8.111e-02	5.093e-02	1.080e-01	2.019e-01	4.146e-02	2.587e-01	2.711e-01	1.929e-01	3.773e-01	3.929e-01	3.041e-01	4.922e-01	1.438e-01	3.224e-02	3.939e-01
9.800e+03	8.111e-02	5.093e-02	1.080e-01	2.019e-01	4.146e-02	2.587e-01	2.711e-01	1.929e-01	3.773e-01	3.929e-01	3.041e-01	4.922e-01	1.438e-01	3.224e-02	3.939e-01
9.900e+03	8.111e-02	5.093e-02	1.080e-01	2.019e-01	4.146e-02	2.587e-01	2.711e-01	1.929e-01	3.773e-01	3.929e-01	3.041e-01	4.922e-01	1.438e-01	3.224e-02	3.939e-01
1.000e+04	8.111e-02	5.093e-02	1.080e-01	2.111e-01	8.936e-02	2.598e-01	2.711e-01	1.929e-01	3.773e-01	3.929e-01	3.041e-01	4.922e-01	1.438e-01	3.224e-02	3.939e-01
1.010e+04	8.111e-02	5.093e-02	1.080e-01	2.111e-01	8.936e-02	2.598e-01	2.711e-01	1.929e-01	3.773e-01	3.929e-01	3.041e-01	4.922e-01	1.438e-01	3.224e-02	3.939e-01
1.020e+04	8.111e-02	5.093e-02	1.080e-01	2.111e-01	8.936e-02	2.598e-01	2.711e-01	1.929e-01	3.773e-01	3.929e-01	3.041e-01	4.922e-01	1.438e-01	3.224e-02	3.939e-01
1.030e+04	8.111e-02	5.093e-02	1.080e-01	2.111e-01	8.936e-02	2.598e-01	2.711e-01	1.929e-01	3.773e-01	3.807e-01	2.869e-01	4.922e-01	1.438e-01	3.224e-02	3.939e-01
1.040e+04	8.111e-02	5.093e-02	1.080e-01	2.111e-01	8.936e-02	2.598e-01	2.711e-01	1.929e-01	3.773e-01	3.807e-01	2.869e-01	4.922e-01	1.438e-01	3.224e-02	3.939e-01
1.050e+04	8.111e-02	5.093e-02	1.080e-01	2.125e-01	8.957e-02	2.671e-01	2.711e-01	1.929e-01	3.773e-01	3.807e-01	2.869e-01	4.922e-01	1.438e-01	3.224e-02	3.939e-01
1.060e+04	8.111e-02	5.093e-02	1.080e-01	2.125e-01	8.957e-02	2.671e-01	2.711e-01	1.929e-01	3.773e-01	3.807e-01	2.869e-01	4.922e-01	1.438e-01	3.224e-02	3.939e-01
1.070e+04	8.111e-02	5.093e-02	1.080e-01	2.125e-01	8.957e-02	2.671e-01	2.711e-01	1.929e-01	3.773e-01	3.807e-01	2.869e-01	4.922e-01	1.438e-01	3.224e-02	3.939e-01
1.080e+04	8.111e-02	5.093e-02	1.080e-01	2.125e-01	8.957e-02	2.671e-01	2.711e-01	1.929e-01	3.773e-01	3.807e-01	2.869e-01	4.922e-01	1.438e-01	3.224e-02	3.939e-01
1.090e+04	8.111e-02	5.093e-02	1.080e-01	2.125e-01	8.957e-02	2.671e-01	2.711e-01	1.929e-01	3.773e-01	3.807e-01	2.869e-01	4.922e-01	1.438e-01	3.224e-02	3.939e-01
1.100e+04	8.111e-02	5.093e-02	1.080e-01	2.125e-01	8.957e-02	2.671e-01	2.711e-01	1.913e-01	3.773e-01	3.807e-01	2.869e-01	4.922e-01	1.438e-01	3.224e-02	3.939e-01
1.110e+04	8.111e-02	5.093e-02	1.080e-01	2.125e-01	8.957e-02	2.671e-01	2.711e-01	1.913e-01	3.773e-01	3.807e-01	2.629e-01	4.922e-01	1.570e-01	3.224e-02	3.939e-01
1.120e+04	8.111e-02	5.093e-02	1.080e-01	2.125e-01	8.957e-02	2.671e-01	2.711e-01	1.913e-01	3.773e-01	3.807e-01	2.629e-01	4.922e-01	1.570e-01	3.224e-02	3.939e-01
1.130e+04	8.111e-02	5.093e-02	1.080e-01	2.125e-01	8.957e-02	2.671e-01	2.711e-01	1.913e-01	3.773e-01	3.807e-01	2.629e-01	4.922e-01	1.554e-01	3.224e-02	3.939e-01
1.140e+04	8.111e-02	5.093e-02	1.080e-01	2.125e-01	8.957e-02	2.671e-01	2.711e-01	1.913e-01	3.773e-01	3.807e-01	2.629e-01	4.922e-01	1.554e-01	3.998e-02	3.939e-01
1.150e+04	8.111e-02	5.093e-02	1.080e-01	2.125e-01	8.957e-02	2.671e-01	2.711e-01	1.913e-01	3.773e-01	3.807e-01	2.629e-01	4.922e-01	1.554e-01	3.998e-02	3.939e-01
1.160e+04	8.111e-02	5.093e-02	1.080e-01	2.125e-01	8.957e-02	2.671e-01	2.711e-01	1.913e-01	3.773e-01	3.807e-01	2.629e-01	4.922e-01	1.554e-01	3.998e-02	3.939e-01
1.170e+04	8.111e-02	5.093e-02	1.080e-01	2.125e-01	8.957e-02	2.671e-01	2.711e-01	1.913e-01	3.773e-01	3.807e-01	2.629e-01	4.922e-01	1.554e-01	3.998e-02	3.939e-01
1.180e+04	8.111e-02	5.093e-02	1.080e-01	2.125e-01	8.957e-02	2.671e-01	2.466e-01	1.834e-01	3.703e-01	3.807e-01	2.506e-01	4.922e-01	1.554e-01	3.998e-02	3.939e-01
